shift,pair_00
-180,216.93385714292526
-179,216.92976385354996
-178,216.9336212873459
-177,216.94338232278824
-176,216.95587676763535
-175,216.9675423502922
-174,216.97561609745026
-173,216.9788043498993
-172,216.97621154785156
-171,216.96864026784897
-170,216.95857459306717
-169,216.94621294736862
-168,216.93391066789627
-167,216.92353183031082
-166,216.9151844382286
-165,216.90775245428085
-164,216.8996703028679
-163,216.8892940878868
-162,216.8769862651825
-161,216.86352330446243
-160,216.84964829683304
-159,216.83620566129684
-158,216.82422399520874
-157,216.8151667714119
-156,216.8098818063736
-155,216.80935740470886
-154,216.8133288025856
-153,216.82091730833054
-152,216.83004415035248
-151,216.83832901716232
-150,216.84416222572327
-149,216.84642910957336
-148,216.84551852941513
-147,216.84153789281845
-146,216.8352796435356
-145,216.8276629447937
-144,216.819904088974
-143,216.8135336637497
-142,216.80878746509552
-141,216.80574983358383
-140,216.80448132753372
-139,216.80442786216736
-138,216.80557376146317
-137,216.80772083997726
-136,216.8105464577675
-135,216.81381261348724
-134,216.8172202706337
-133,216.81999623775482
-132,216.82103502750397
-131,216.81996166706085
-130,216.8162264227867
-129,216.80970054864883
-128,216.8015491962433
-127,216.79342514276505
-126,216.78627163171768
-125,216.78082656860352
-124,216.77821856737137
-123,216.77902030944824
-122,216.78329932689667
-121,216.79046845436096
-120,216.79959386587143
-119,216.80929785966873
-118,216.81796312332153
-117,216.8242588043213
-116,216.8266485929489
-115,216.82389724254608
-114,216.81649631261826
-113,216.80564725399017
-112,216.792420566082
-111,216.77802181243896
-110,216.764450609684
-109,216.75420194864273
-108,216.74953150749207
-107,216.75210160017014
-106,216.76303005218506
-105,216.78273391723633
-104,216.81043469905853
-103,216.84520852565765
-102,216.88577675819397
-101,216.93051266670227
-100,216.97756326198578
-99,217.02535218000412
-98,217.07236969470978
-97,217.11705976724625
-96,217.1585043668747
-95,217.19660192728043
-94,217.22986763715744
-93,217.2568644285202
-92,217.2764948606491
-91,217.28785908222198
-90,217.2911598086357
-89,217.28756284713745
-88,217.27847385406494
-87,217.26552367210388
-86,217.2501358985901
-85,217.23344880342484
-84,217.2164164185524
-83,217.1996523141861
-82,217.18424677848816
-81,217.17123466730118
-80,217.1610096693039
-79,217.15353381633759
-78,217.14882320165634
-77,217.1467283964157
-76,217.14742809534073
-75,217.15115982294083
-74,217.15826070308685
-73,217.16865491867065
-72,217.18212074041367
-71,217.1980383992195
-70,217.215478181839
-69,217.23339641094208
-68,217.2511070370674
-67,217.26822328567505
-66,217.28453397750854
-65,217.30006349086761
-64,217.31507861614227
-63,217.33006519079208
-62,217.34551578760147
-61,217.36184722185135
-60,217.3794006705284
-59,217.39832055568695
-58,217.4183555841446
-57,217.43945372104645
-56,217.46147859096527
-55,217.48414212465286
-54,217.50716668367386
-53,217.5300468802452
-52,217.552410364151
-51,217.5739870071411
-50,217.59478747844696
-49,217.61488258838654
-48,217.63418596982956
-47,217.6523661017418
-46,217.6689486503601
-45,217.68366807699203
-44,217.6961967945099
-43,217.70641565322876
-42,217.71436750888824
-41,217.71964585781097
-40,217.7217294573784
-39,217.72020983695984
-38,217.71501594781876
-37,217.7063588500023
-36,217.69423186779022
-35,217.6787821650505
-34,217.66019666194916
-33,217.6388162970543
-32,217.61513417959213
-31,217.58964848518372
-30,217.56313008069992
-29,217.5366968512535
-28,217.51150768995285
-27,217.4888499379158
-26,217.4698057770729
-25,217.45481944084167
-24,217.44407445192337
-23,217.43759322166443
-22,217.43520152568817
-21,217.4368052482605
-20,217.44205516576767
-19,217.45027512311935
-18,217.460886657238
-17,217.47314536571503
-16,217.48621356487274
-15,217.49937480688095
-14,217.5120535492897
-13,217.52371841669083
-12,217.53400772809982
-11,217.5424052476883
-10,217.54838347434998
-9,217.55150812864304
-8,217.55150908231735
-7,217.54796361923218
-6,217.5406555533409
-5,217.52982366085052
-4,217.51599538326263
-3,217.49986737966537
-2,217.4821076989174
-1,217.46357440948486
0,217.4449280500412
1,217.44836902618408
2,217.45224648714066
3,217.45658940076828
4,217.46158826351166
5,217.46712732315063
6,217.47301256656647
7,217.47891795635223
8,217.484379529953
9,217.4891254901886
10,217.49311274290085
11,217.4963682293892
12,217.49908059835434
13,217.50130635499954
14,217.5031310915947
15,217.50454932451248
16,217.50563299655914
17,217.50659728050232
18,217.50749415159225
19,217.5085909962654
20,217.50992208719254
21,217.51172310113907
22,217.51389676332474
23,217.51633006334305
24,217.51857274770737
25,217.52000361680984
