shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18,pair_19,pair_20,pair_21,pair_22,pair_23,pair_24,pair_25
-121,214.49662518501282,214.7966057062149,217.04982560873032,215.73024517297745,218.0381977558136,217.40640151500702,217.36213409900665,217.45449149608612,215.62454342842102,217.82883352041245,217.95238852500916,218.2423580288887,217.44384104013443,217.01245313882828,216.76117300987244,217.3702071905136,216.9740571975708,214.90104258060455,215.47808015346527,215.05443519353867,218.0832012295723,216.9596048593521,217.40476047992706,216.5741646885872,217.13329899311066,217.59475129842758
-120,214.49055391550064,214.84766829013824,217.05152821540833,215.76552098989487,218.05383867025375,217.40496450662613,217.36895036697388,217.4534437060356,215.6053524017334,217.84653270244598,217.95322608947754,218.26000356674194,217.45138615369797,217.00360268354416,216.80796605348587,217.36253798007965,216.98022943735123,214.9124594926834,215.49635916948318,215.0823291540146,218.08708608150482,216.9542087316513,217.43299102783203,216.6091170310974,217.1550171971321,217.57416027784348
-119,214.4870412349701,214.89978110790253,217.04493296146393,215.80179065465927,218.06694263219833,217.40164053440094,217.37379378080368,217.45257967710495,215.58306872844696,217.86789458990097,217.95427668094635,218.2763648033142,217.45628625154495,216.99125683307648,216.85183280706406,217.35711896419525,216.98279815912247,214.91399973630905,215.51587051153183,215.10360091924667,218.09235471487045,216.9412983059883,217.45753693580627,216.64616614580154,217.17936462163925,217.55532801151276
-118,214.48556435108185,214.9515202641487,217.0327861905098,215.83842647075653,218.07746350765228,217.3954480290413,217.37780559062958,217.45191490650177,215.55946552753448,217.89224648475647,217.95660269260406,218.29072719812393,217.4598731994629,216.97550910711288,216.89145958423615,217.35404407978058,216.98211711645126,214.90480268001556,215.53716003894806,215.11831724643707,218.0987862944603,216.9214636683464,217.47817546129227,216.68435621261597,217.20430827140808,217.53880351781845
-117,214.48534792661667,215.00219869613647,217.01749050617218,215.87487524747849,218.0856053829193,217.38643199205399,217.38240772485733,217.45183837413788,215.536527633667,217.91879665851593,217.9609495997429,218.30246502161026,217.46310144662857,216.95676612854004,216.92576426267624,217.35373359918594,216.97815972566605,214.88536232709885,215.56109684705734,215.1280353665352,218.10614562034607,216.89539754390717,217.4947254061699,216.72244906425476,217.2283770442009,217.52480971813202
-116,214.48604887723923,215.05220061540604,217.00153535604477,215.91001051664352,218.09175235033035,217.37489706277847,217.38931274414062,217.45279598236084,215.51620876789093,217.94689190387726,217.966972053051,218.31050896644592,217.46661299467087,216.93535780906677,216.95370864868164,217.3564950823784,216.97125482559204,214.8579318523407,215.58762776851654,215.13483774662018,218.11426484584808,216.8636068701744,217.5070876479149,216.75872498750687,217.25086098909378,217.5134117603302
-115,214.48771452903748,215.10171574354172,216.98671567440033,215.9425630569458,218.09629142284393,217.3618556857109,217.3997728228569,217.45497858524323,215.50030714273453,217.97605150938034,217.9741200208664,218.31400209665298,217.47041922807693,216.91165733337402,216.97570353746414,217.3626353740692,216.96206659078598,214.82528483867645,215.61610502004623,215.14093792438507,218.12289142608643,216.827010512352,217.51559937000275,216.79124760627747,217.27206599712372,217.5045965909958
-114,214.49022632837296,215.15025341510773,216.97403925657272,215.97134679555893,218.10026890039444,217.3487542271614,217.4141206741333,217.45814222097397,215.48966926336288,218.00588089227676,217.9815894961357,218.31228202581406,217.4737704396248,216.88557469844818,216.99182903766632,217.37247949838638,216.95154470205307,214.7915180325508,215.6452214717865,215.14785367250443,218.1322479248047,216.78739750385284,217.52078330516815,216.8182736635208,217.29308718442917,217.49845170974731
-113,214.4941976070404,215.19743478298187,216.96401351690292,215.99530762434006,218.10490155220032,217.33670508861542,217.43217879533768,217.46222120523453,215.48422211408615,218.0359811782837,217.98835146427155,218.3055899143219,217.47586750984192,216.85702508687973,217.0015972852707,217.38667553663254,216.94129186868668,214.75997459888458,215.67297685146332,215.1563636660576,218.1426523923874,216.74766486883163,217.52349376678467,216.83864283561707,217.3151257634163,217.49512124061584
-112,214.50023639202118,215.24300116300583,216.9575336575508,216.01367634534836,218.11096477508545,217.32660967111588,217.45316767692566,217.46766036748886,215.48423552513123,218.06613010168076,217.9935747385025,218.29620444774628,217.47550505399704,216.82647967338562,217.00478839874268,217.40557968616486,216.93361991643906,214.7333766222,215.6970179080963,215.16682302951813,218.1543715596199,216.710080742836,217.52425450086594,216.8518294095993,217.33846008777618,217.4947303533554
-111,214.50817787647247,215.28662860393524,216.95544266700745,216.0260351896286,218.11828833818436,217.3186285495758,217.47569978237152,217.47498774528503,215.4894316792488,218.0963769555092,217.99691718816757,218.28502649068832,217.47229570150375,216.7950490117073,217.00154334306717,217.42876034975052,216.93028742074966,214.714131295681,215.71528178453445,215.1790927052498,218.16756784915924,216.67556357383728,217.52300995588303,216.85796856880188,217.3627868294716,217.4973333477974
-110,214.5185273885727,215.32802188396454,216.95887303352356,216.0321404337883,218.12613081932068,217.31311690807343,217.49880409240723,217.4844267964363,215.49925816059113,218.12663388252258,217.9980233311653,218.2723649740219,217.4660161137581,216.76407122612,216.9919080734253,217.45521128177643,216.93214464187622,214.70358151197433,215.7269949913025,215.19237768650055,218.1825254559517,216.64432394504547,217.52004182338715,216.85775476694107,217.38746166229248,217.5022160410881
-109,214.53221493959427,215.36740136146545,216.96740520000458,216.03210496902466,218.133957862854,217.30974477529526,217.52168053388596,217.4964896440506,215.51262837648392,218.15658086538315,217.99625444412231,218.2588609457016,217.45668655633926,216.73483699560165,216.97598361968994,217.48356968164444,216.9393585920334,214.70181226730347,215.7316393852234,215.20573168992996,218.19951355457306,216.6161105632782,217.5156980752945,216.85198259353638,217.41140186786652,217.5083732008934
-108,214.5494965314865,215.40516102313995,216.9799960255623,216.0263552069664,218.14126300811768,217.3074957728386,217.543383538723,217.51132380962372,215.5278091430664,218.18586963415146,217.99154806137085,218.2451894879341,217.4450192451477,216.7086135149002,216.95424473285675,217.51198959350586,216.95193141698837,214.70883417129517,215.72991687059402,215.21846449375153,218.21855878829956,216.5904616713524,217.51030147075653,216.84132766723633,217.43379998207092,217.5146919488907
-107,214.5701840519905,215.4414120912552,216.99598854780197,216.0157806277275,218.1477551460266,217.3052682876587,217.5641553401947,217.52875912189484,215.54296451807022,218.2140290737152,217.98432689905167,218.23252767324448,217.43202888965607,216.68613505363464,216.92858147621155,217.53871023654938,216.96930462121964,214.72442036867142,215.722066283226,215.22951477766037,218.239572763443,216.56674510240555,217.50463742017746,216.82697939872742,217.45374059677124,217.5205106139183
-106,214.59377259016037,215.47574985027313,217.0143727660179,216.0024344921112,218.15351164340973,217.30245608091354,217.58378225564957,217.5481528043747,215.55718713998795,218.2406336069107,217.97512620687485,218.22182923555374,217.41908073425293,216.6676166653633,216.9009381532669,217.56186401844025,216.9904226064682,214.74792218208313,215.70871031284332,215.23685508966446,218.2624146938324,216.54451477527618,217.5002121925354,216.8102456331253,217.47033429145813,217.52603340148926
-105,214.61928635835648,215.507826089859,217.03415876626968,215.98864233493805,218.1586610674858,217.29852265119553,217.60253018140793,217.56866037845612,215.569444835186,218.26506054401398,217.96461910009384,218.2137218117714,217.40683770179749,216.6531879901886,216.87287628650665,217.5796604156494,217.01433205604553,214.7787766456604,215.69087260961533,215.24068522453308,218.2863649725914,216.5238075852394,217.49808287620544,216.79252117872238,217.4833927154541,217.53158086538315
-104,214.645150244236,215.53726869821548,217.05416637659073,215.97565627098083,218.1634582877159,217.29274106025696,217.62073183059692,217.5885085463524,215.578595161438,218.28651255369186,217.95352989435196,218.20882481336594,217.39545041322708,216.64430302381516,216.8458776473999,217.59121304750443,217.04045569896698,214.81586921215057,215.67007905244827,215.24191266298294,218.31064742803574,216.50479543209076,217.4988067150116,216.77496820688248,217.49365282058716,217.53734576702118
-103,214.6703418493271,215.56374031305313,217.07255911827087,215.96423226594925,218.16849702596664,217.28459173440933,217.63844627141953,217.6058673262596,215.58379900455475,218.30459159612656,217.9422973394394,218.20734864473343,217.3847734928131,216.64201498031616,216.8213323354721,217.5964139699936,217.06812769174576,214.85741704702377,215.64833664894104,215.24044632911682,218.33490830659866,216.48766696453094,217.50242674350739,216.75874042510986,217.50143003463745,217.54351365566254
-102,214.69448345899582,215.58641070127487,217.0871902704239,215.9538322687149,218.1747743487358,217.2741985321045,217.65578770637512,217.61967194080353,215.5845541357994,218.3196616768837,217.9316076040268,218.20906400680542,217.3745248913765,216.64579784870148,216.7999034523964,217.59613645076752,217.09629237651825,214.90139150619507,215.62821573019028,215.2356191277504,218.35858136415482,216.47236961126328,217.50855255126953,216.7448963522911,217.50625973939896,217.55010730028152
-101,214.71704095602036,215.6045944094658,217.0964875817299,215.94363474845886,218.18344283103943,217.26283246278763,217.67334192991257,217.62979328632355,215.58060669898987,218.33245640993118,217.92219001054764,218.21327131986618,217.36458826065063,216.6538206934929,216.78167915344238,217.59165436029434,217.12457287311554,214.94507950544357,215.61280971765518,215.22713315486908,218.38119757175446,216.4589136838913,217.51700848340988,216.73467350006104,217.50753915309906,217.55677139759064
-100,214.73836743831635,215.61863827705383,217.09997045993805,215.9329555630684,218.19548857212067,217.25200879573822,217.69162166118622,217.63647955656052,215.57186192274094,218.34377026557922,217.91526794433594,218.21906334161758,217.35498666763306,216.66477954387665,216.76689380407333,217.5841674208641,217.15318661928177,214.98542040586472,215.6045801639557,215.21542823314667,218.40251833200455,216.4477636218071,217.52720439434052,216.72829633951187,217.50470852851868,217.56327104568481
-99,214.75757884979248,215.62865602970123,217.09814321994781,215.9225355386734,218.21106040477753,217.2428236603737,217.71024578809738,217.64031332731247,215.55834484100342,218.35437899827957,217.91185474395752,218.22532814741135,217.3447322845459,216.6781662106514,216.75591951608658,217.57513999938965,217.18163806200027,215.01991736888885,215.60505658388138,215.2014566063881,218.42255061864853,216.4394332766533,217.53870058059692,216.7257061600685,217.49809914827347,217.5693994164467
-98,214.77374225854874,215.63504368066788,217.09222030639648,215.91491848230362,218.22960096597672,217.23683393001556,217.72825437784195,217.64147347211838,215.5412170290947,218.36472123861313,217.91316437721252,218.23107206821442,217.33235889673233,216.69349938631058,216.74989181756973,217.56622076034546,217.20924246311188,215.0479520559311,215.61413270235062,215.1859434247017,218.4421010017395,216.43417501449585,217.55081379413605,216.72655147314072,217.4892189502716,217.57519191503525
-97,214.78687888383865,215.63822025060654,217.0835919380188,215.91121912002563,218.2500860095024,217.23483353853226,217.74505186080933,217.64002990722656,215.52138823270798,218.37494587898254,217.9196361899376,218.23500245809555,217.31641280651093,216.71015429496765,216.74876123666763,217.55834472179413,217.23552733659744,215.07018887996674,215.6308354139328,215.17039889097214,218.46127486228943,216.43211632966995,217.5626904964447,216.72993457317352,217.47954738140106,217.58077543973923
-96,214.7972297668457,215.6386393904686,217.07384884357452,215.91187262535095,218.27107506990433,217.23671025037766,217.76034712791443,217.63651698827744,215.4997243285179,218.38524252176285,217.93057471513748,218.2362538576126,217.2960708141327,216.72808748483658,216.75108969211578,217.55187040567398,217.2600069642067,215.08814311027527,215.65478044748306,215.1563708782196,218.47972691059113,216.43385618925095,217.57332181930542,216.7342745065689,217.47017407417297,217.58648216724396
-95,214.80516856908798,215.63693952560425,217.06536835432053,215.91675877571106,218.2914589047432,217.24203145503998,217.77438002824783,217.631915807724,215.47712421417236,218.39570826292038,217.9442555308342,218.2342768907547,217.27095222473145,216.74760961532593,216.755533516407,217.5476634502411,217.2818148136139,215.10289996862411,215.68516367673874,215.1449231505394,218.49712282419205,216.4401758313179,217.58158165216446,216.7376228570938,217.46200543642044,217.5928910970688
-94,214.81074446439743,215.63373005390167,217.06040251255035,215.92533272504807,218.30982899665833,217.24992167949677,217.78648698329926,217.6266617178917,215.45477086305618,218.40641671419144,217.9586879014969,218.22907435894012,217.24178260564804,216.76876318454742,216.7610204219818,217.54634201526642,217.2996683716774,215.11584788560867,215.72108674049377,215.13755828142166,218.51316553354263,216.45065987110138,217.58625835180283,216.7387547492981,217.45552265644073,217.6010422706604
-93,214.81437027454376,215.62882894277573,217.0594783425331,215.93696171045303,218.3247542977333,217.26014971733093,217.79622650146484,217.62059271335602,215.4346500635147,218.41740238666534,217.97177147865295,218.22117793560028,217.21014952659607,216.7913237810135,216.7666373848915,217.54811698198318,217.31253212690353,215.12856286764145,215.76104873418808,215.13636964559555,218.52774554491043,216.46387284994125,217.58694577217102,216.73711150884628,217.45078921318054,217.6116355061531
-92,214.81657755374908,215.62222933769226,217.0626341700554,215.9507319331169,218.33549082279205,217.27256500720978,217.80374079942703,217.61406630277634,215.41875034570694,218.42849224805832,217.98194229602814,218.2115318775177,217.1780064702034,216.81518650054932,216.7718527317047,217.55289858579636,217.3197265267372,215.14133149385452,215.802809715271,215.14304721355438,218.54107123613358,216.47872626781464,217.58376735448837,216.73195827007294,217.44820249080658,217.62489932775497
-91,214.81727540493011,215.6139194369316,217.06960481405258,215.9656303524971,218.34270060062408,217.2864750623703,217.8091402053833,217.6070962548256,215.40805292129517,218.43978881835938,217.98864024877548,218.20133930444717,217.14689314365387,216.83975023031235,216.77604353427887,217.56027764081955,217.3207373023033,215.1539202928543,215.8438692688942,215.1583548784256,218.55331909656525,216.49464643001556,217.57776021957397,216.7231371998787,217.44787621498108,217.64036697149277
-90,214.81591928005219,215.603884100914,217.07988131046295,215.98099839687347,218.34722673892975,217.30132347345352,217.8121211528778,217.59954524040222,215.40298575162888,218.45097988843918,217.99159175157547,218.19170981645584,217.11829942464828,216.8640140891075,216.77930343151093,217.56947702169418,217.3154655098915,215.16675478219986,215.88174712657928,215.18239200115204,218.56430023908615,216.5115242600441,217.57045757770538,216.71108388900757,217.44918882846832,217.65746599435806
-89,214.81202685832977,215.5924527645111,217.09247463941574,215.9967458844185,218.3497901558876,217.31670808792114,217.81238514184952,217.59165412187576,215.40284019708633,218.46180230379105,217.99037593603134,218.18358528614044,217.0929393172264,216.88632625341415,216.78264129161835,217.5798311829567,217.30473428964615,215.1804393529892,215.9142302274704,215.21408772468567,218.57359105348587,216.52950876951218,217.56304174661636,216.69671803712845,217.45118647813797,217.6756947040558
-88,214.80539739131927,215.57968014478683,217.10601264238358,216.01271778345108,218.35141342878342,217.332703769207,217.81008636951447,217.58383017778397,215.40670150518417,218.47233664989471,217.98494559526443,218.1774104833603,217.07095456123352,216.90591990947723,216.78680884838104,217.5912548303604,217.28905123472214,215.19536024332047,215.94002705812454,215.2520415186882,218.58072131872177,216.54839891195297,217.5561045408249,216.6817210316658,217.45271182060242,217.6945229768753
-87,214.79602605104446,215.56495130062103,217.1194662451744,216.0283328294754,218.35306352376938,217.3498363494873,217.80560421943665,217.57639396190643,215.41348135471344,218.48277688026428,217.97546535730362,218.17368149757385,217.0521132349968,216.9224242568016,216.7921342253685,217.60315370559692,217.26914638280869,215.21129268407822,215.95841789245605,215.2945351600647,218.58532238006592,216.56755077838898,217.54956924915314,216.66730892658234,217.452632188797,217.71337115764618
-86,214.78458553552628,215.54796260595322,217.13278836011887,216.04327994585037,218.35511082410812,217.3682215809822,217.79912024736404,217.56962096691132,215.4224727153778,218.492684841156,217.96236270666122,218.1728014945984,217.03588849306107,216.93576776981354,216.79859709739685,217.61502766609192,217.24643033742905,215.227741420269,215.96905785799026,215.33954590559006,218.58744478225708,216.58665317296982,217.54312294721603,216.65417206287384,217.45014703273773,217.7317151427269
-85,214.7723673582077,215.52889651060104,217.14673799276352,216.057735145092,218.35773986577988,217.38771414756775,217.7905240058899,217.5639414191246,215.4329908490181,218.50133627653122,217.9466392993927,218.17490887641907,217.02200984954834,216.94510632753372,216.80578935146332,217.6261909008026,217.22277265787125,215.24431163072586,215.97298604249954,215.3848529458046,218.5875740647316,216.60582172870636,217.53688859939575,216.6430280804634,217.44509226083755,217.74895703792572
-84,214.76100993156433,215.50858241319656,217.1621407866478,216.07180804014206,218.36093431711197,217.40793323516846,217.78012269735336,217.55961161851883,215.44451570510864,218.508102953434,217.92972612380981,218.17991095781326,217.0104786157608,216.94999831914902,216.813158929348,217.6360575556755,217.20018875598907,215.2602949142456,215.97176778316498,215.4283019900322,218.58602231740952,216.62543779611588,217.53110933303833,216.63442808389664,217.4378004670143,217.76474171876907
-83,214.75189304351807,215.48737567663193,217.17953330278397,216.08489346504211,218.36464202404022,217.42813783884048,217.768272459507,217.55692845582962,215.45680391788483,218.51234763860703,217.91327726840973,218.18751180171967,217.0010557770729,216.95078164339066,216.8203171491623,217.6443634033203,217.18017894029617,215.27532076835632,215.96650010347366,215.46822446584702,218.58308506011963,216.64570558071136,217.52607321739197,216.62861049175262,217.4290270805359,217.77914184331894
-82,214.74627029895782,215.4658910036087,217.19852942228317,216.09624069929123,218.3688127398491,217.44796419143677,217.7555788755417,217.55604988336563,215.47006821632385,218.5135178565979,217.89869332313538,218.197221159935,216.993643283844,216.94868057966232,216.827612221241,217.6509370803833,217.1640169620514,215.2887412905693,215.95814818143845,215.50352185964584,218.57888835668564,216.66675293445587,217.5227791070938,216.62544810771942,217.41971516609192,217.79240721464157
-81,214.74509251117706,215.44500690698624,217.21816009283066,216.10482740402222,218.373260140419,217.4674025774002,217.74264061450958,217.5571929216385,215.48408150672913,218.51109737157822,217.8869189620018,218.20911794900894,216.98884850740433,216.94489246606827,216.8356367945671,217.6556802392006,217.15319794416428,215.30030798912048,215.94761550426483,215.5335857272148,218.5737995505333,216.68880546092987,217.52207839488983,216.62497109174728,217.41093635559082,217.80482697486877
-80,214.74896389245987,215.4255902171135,217.23708182573318,216.1091890335083,218.3778510093689,217.4866954088211,217.73008662462234,217.560620367527,215.49832963943481,218.5045867562294,217.87877118587494,218.2233451604843,216.98785036802292,216.94019603729248,216.8449831008911,217.658853828907,217.14867234230042,215.31058651208878,215.93590021133423,215.55810952186584,218.56829994916916,216.71196764707565,217.524760723114,216.62741178274155,217.40423667430878,217.81637877225876
-79,214.75789481401443,215.4086338877678,217.25358736515045,216.10810983181,218.38252079486847,217.5062985420227,217.71804177761078,217.5664380788803,215.51236200332642,218.4939842224121,217.87516087293625,218.23927956819534,216.99178385734558,216.93551409244537,216.85565334558487,217.66089010238647,217.15082621574402,215.31939113140106,215.923990547657,215.57691502571106,218.56295722723007,216.73585253953934,217.5316162109375,216.6329409480095,217.40065509080887,217.82679748535156
-78,214.77120631933212,215.3947823047638,217.26628923416138,216.10089719295502,218.38725447654724,217.52649927139282,217.70698082447052,217.57476598024368,215.52560049295425,218.47987443208694,217.87659430503845,218.25619024038315,217.0013678073883,216.93140596151352,216.8674247264862,217.66184550523758,217.15956634283066,215.3259027004242,215.9125189781189,215.59009569883347,218.55847245454788,216.75971114635468,217.54269272089005,216.64141762256622,217.40069246292114,217.83563631772995
-77,214.78761714696884,215.38427662849426,217.27433812618256,216.08758580684662,218.39213341474533,217.5473347902298,217.69745886325836,217.5855803489685,215.53716683387756,218.46307492256165,217.88319009542465,218.27317905426025,217.01689213514328,216.92831921577454,216.87993317842484,217.66158509254456,217.17439597845078,215.3289246559143,215.90229547023773,215.59791368246078,218.555238366127,216.78298634290695,217.55782198905945,216.65274411439896,217.40451365709305,217.84249728918076
-76,214.8056309223175,215.37699156999588,217.2774686217308,216.0690392255783,218.39670753479004,217.56840580701828,217.6900184750557,217.59845876693726,215.54665166139603,218.4450163245201,217.89455372095108,218.28946763277054,217.0382804274559,216.92695838212967,216.89236891269684,217.65975439548492,217.19449919462204,215.32727122306824,215.89434307813644,215.60079962015152,218.55349969863892,216.80496883392334,217.57688456773758,216.66700953245163,217.4119988679886,217.84729635715485
-75,214.8236647248268,215.37252467870712,217.2757830619812,216.04670226573944,218.40044248104095,217.58905333280563,217.68466144800186,217.61297172307968,215.55422365665436,218.42724013328552,217.9099142551422,218.30444395542145,217.06501722335815,216.9280530810356,216.9039301276207,217.65610533952713,217.21893918514252,215.3203945159912,215.88957983255386,215.59972602128983,218.55348014831543,216.82488363981247,217.59918409585953,216.68406999111176,217.4231863617897,217.85038632154465
-74,214.84061616659164,215.3708557486534,217.26980078220367,216.02237099409103,218.40274941921234,217.60879009962082,217.68131357431412,217.6286679506302,215.5605028271675,218.41139298677444,217.9282107949257,218.31775468587875,217.0959918498993,216.93180960416794,216.9142717719078,217.6505799293518,217.24668091535568,215.30839496850967,215.88836407661438,215.59556764364243,218.5553578734398,216.84188675880432,217.62380230426788,216.70416170358658,217.4382699728012,217.8521367907524
-73,214.8560054898262,215.37216764688492,217.26017153263092,215.99827295541763,218.40314346551895,217.62743586301804,217.67981439828873,217.64526176452637,215.56601804494858,218.39843422174454,217.9482456445694,218.32895797491074,217.13001334667206,216.93783903121948,216.92344450950623,217.6431321501732,217.27664917707443,215.29166704416275,215.8911446928978,215.58913588523865,218.55917489528656,216.85516047477722,217.64971661567688,216.7277576327324,217.4572651386261,217.852964758873
-72,214.87005400657654,215.37654900550842,217.24774742126465,215.97666108608246,218.4009985923767,217.64528703689575,217.67972552776337,217.66228902339935,215.57106119394302,218.38878273963928,217.96909844875336,218.33737325668335,217.1657681465149,216.9457882642746,216.93168491125107,217.63414216041565,217.30766397714615,215.2710952758789,215.89789539575577,215.58081322908401,218.56479293107986,216.8643102645874,217.6758952140808,216.75453293323517,217.47988134622574,217.8532886505127
-71,214.88343459367752,215.38394057750702,217.2337012887001,215.95968002080917,218.39567506313324,217.6629496216774,217.68067008256912,217.6790943145752,215.57586234807968,218.3825445175171,217.98978185653687,218.34252607822418,217.2015318274498,216.9551501274109,216.93923407793045,217.623739361763,217.33877784013748,215.24782538414001,215.90804588794708,215.57094538211823,218.5720290541649,216.8693118095398,217.70123612880707,216.7839134335518,217.50553476810455,217.85341024398804
-70,214.8965044617653,215.39471024274826,217.21933388710022,215.94896113872528,218.38679188489914,217.68104076385498,217.6821267604828,217.69504863023758,215.58079808950424,218.37937587499619,218.00911611318588,218.34421795606613,217.23559802770615,216.96518647670746,216.94593340158463,217.6117502450943,217.36880415678024,215.22327107191086,215.92071169614792,215.56040507555008,218.58047503232956,216.8702134490013,217.72474002838135,216.81528341770172,217.53322225809097,217.8536837697029
-69,214.90937530994415,215.40928584337234,217.20629292726517,215.94557201862335,218.3744096159935,217.69998389482498,217.6833330988884,217.7099648118019,215.5862443447113,218.3783656358719,218.02634328603745,218.34248405694962,217.26642668247223,216.97560340166092,216.95154243707657,217.59819853305817,217.39674884080887,215.1987926363945,215.93554067611694,215.55027240514755,218.58970469236374,216.86720901727676,217.74596524238586,216.84732168912888,217.5614937543869,217.85438472032547
-68,214.92206221818924,215.42714792490005,217.19600117206573,215.94959032535553,218.35916483402252,217.71994441747665,217.6837666630745,217.72376960515976,215.59267508983612,218.37846732139587,218.0410459637642,218.33750468492508,217.2929654121399,216.98682069778442,216.95637172460556,217.5828817486763,217.42195349931717,215.17563235759735,215.95250248908997,215.54196536540985,218.5992551445961,216.8609477877617,217.76458704471588,216.87863504886627,217.5885877609253,217.85577470064163
-67,214.93460685014725,215.4476826786995,217.18970787525177,215.96029114723206,218.3418585062027,217.7405915260315,217.68300431966782,217.7367399930954,215.60092961788177,218.37887334823608,218.05319809913635,218.32959657907486,217.314837038517,216.99926888942719,216.96073722839355,217.5656710267067,217.4439713358879,215.15448421239853,215.97141474485397,215.53686702251434,218.60871022939682,216.85266757011414,217.78063881397247,216.9078619480133,217.6128249168396,217.85832917690277
-66,214.94706791639328,215.47030037641525,217.18821901082993,215.9762820005417,218.32339709997177,217.76143205165863,217.68082112073898,217.74931210279465,215.61216980218887,218.3789575099945,218.06321823596954,218.3190843462944,217.33206194639206,217.0131140947342,216.9647576212883,217.5466912984848,217.46251195669174,215.13571190834045,215.9911961555481,215.53594398498535,218.61765545606613,216.84354639053345,217.7943108677864,216.9340323805809,217.63302171230316,217.86274373531342
-65,214.95965230464935,215.49458801746368,217.19194585084915,215.99610674381256,218.30497336387634,217.78185880184174,217.67727571725845,217.76194244623184,215.62702494859695,218.37824112176895,218.07150918245316,218.30614471435547,217.3450208902359,217.0280750989914,216.96799170970917,217.52618956565857,217.47735220193863,215.11983358860016,216.01032316684723,215.53944224119186,218.62594282627106,216.83472740650177,217.80593872070312,216.95657616853714,217.6486256122589,217.86968874931335
-64,214.9722312092781,215.51964783668518,217.20091956853867,216.01859539747238,218.2880979180336,217.80097442865372,217.67265164852142,217.77493113279343,215.64549362659454,218.37624925374985,218.07840317487717,218.29113179445267,217.3542771935463,217.04347187280655,216.96952259540558,217.50438046455383,217.48839336633682,215.10736626386642,216.02716326713562,215.54747837781906,218.63323670625687,216.82703632116318,217.8160760998726,216.97498840093613,217.65959578752518,217.87969386577606
-63,214.98432928323746,215.54418367147446,217.2146850824356,216.0428603887558,218.27449172735214,217.81799811124802,217.66727674007416,217.78843653202057,215.66721963882446,218.37250620126724,218.08441030979156,218.27418386936188,217.36014288663864,217.05903220176697,216.9683853983879,217.48155307769775,217.49556148052216,215.09847223758698,216.04032409191132,215.5596290230751,218.63925755023956,216.82116866111755,217.82537829875946,216.98878103494644,217.66613548994064,217.89264512062073
-62,214.99542713165283,215.56708574295044,217.2324194908142,216.06820410490036,218.2655885219574,217.83210444450378,217.66163259744644,217.80228650569916,215.6915031671524,218.36679953336716,218.09010004997253,218.25541996955872,217.36311411857605,217.07453030347824,216.9638739824295,217.45812511444092,217.4989309310913,215.09279012680054,216.04861396551132,215.57520246505737,218.64364904165268,216.8176627755165,217.8344773054123,216.9975853562355,217.6682077050209,217.9082282781601
-61,215.00501996278763,215.58728003501892,217.25327968597412,216.09418708086014,218.2620768547058,217.84256690740585,217.65621054172516,217.8161542415619,215.71755224466324,218.35896557569504,218.0959986448288,218.2351867556572,217.36345076560974,217.0893992781639,216.9557558298111,217.43436914682388,217.49883168935776,215.08985567092896,216.05115580558777,215.59334135055542,218.64585131406784,216.8169601559639,217.8439908027649,217.00111520290375,217.66631245613098,217.92593324184418
-60,215.01298224925995,215.60412460565567,217.27620232105255,216.1206395626068,218.26408272981644,217.84873473644257,217.65147072076797,217.8296059370041,215.74426978826523,218.34879976511002,218.1024653315544,218.21382874250412,217.36113721132278,217.10307496786118,216.9440422654152,217.4106044769287,217.49634456634521,215.08918970823288,216.0478394627571,215.61326122283936,218.64524674415588,216.8193491101265,217.8541560769081,216.99967283010483,217.66141098737717,217.94495803117752
-59,215.01906025409698,215.61725270748138,217.30024284124374,216.14746189117432,218.2711832523346,217.85026681423187,217.64787554740906,217.84236454963684,215.77041393518448,218.33626276254654,218.1093019247055,218.1917724609375,217.35603892803192,217.11501383781433,216.92885571718216,217.38721215724945,217.49316024780273,215.09018164873123,216.03915375471115,215.63428676128387,218.6416307091713,216.82468163967133,217.8649806380272,216.99400979280472,217.65478563308716,217.96471971273422
-58,215.02315044403076,215.62674647569656,217.32419282197952,216.17458736896515,218.28262025117874,217.84715050458908,217.64598375558853,217.85416215658188,215.79492163658142,218.32120436429977,218.115986764431,218.1694363951683,217.34786480665207,217.12475204467773,216.91062754392624,217.36472737789154,217.49092227220535,215.09254717826843,216.0260550379753,215.65613895654678,218.63514614105225,216.8324880003929,217.87592995166779,216.98453575372696,217.64749997854233,217.98490750789642
-57,215.025239944458,215.63318467140198,217.3468877673149,216.20174980163574,218.29744923114777,217.83975595235825,217.64611899852753,217.86488246917725,215.81709319353104,218.3033316731453,218.1219152212143,218.1473616361618,217.33661955595016,217.13199472427368,216.8901491165161,217.3437716960907,217.49071180820465,215.09599137306213,216.0096840262413,215.67876011133194,218.62635326385498,216.84198439121246,217.88626772165298,216.9718452692032,217.64029198884964,218.00533747673035
