shift,pair_00
-6,215.9453525543213
-5,215.92389184236526
-4,215.90014380216599
-3,215.87437105178833
-2,215.84715282917023
-1,215.81946486234665
0,215.7923320531845
1,215.78207385540009
2,215.77556598186493
3,215.77408683300018
4,215.77857291698456
5,215.78949201107025
6,215.8068162202835
7,215.83013838529587
8,215.85847109556198
9,215.8905073404312
10,215.92499166727066
11,215.96037882566452
12,215.99512869119644
13,216.02780944108963
14,216.0574882030487
15,216.08394849300385
16,216.1070418357849
17,216.12692707777023
18,216.14355009794235
19,216.1570942401886
20,216.1677412390709
21,216.17573499679565
22,216.18141043186188
23,216.185003221035
24,216.18697881698608
25,216.1879716515541
26,216.18903332948685
27,216.19125962257385
28,216.19532787799835
29,216.2018266916275
30,216.21090203523636
31,216.22232067584991
32,216.23561561107635
33,216.25059390068054
34,216.2670407295227
35,216.28498792648315
36,216.30435526371002
37,216.32483637332916
38,216.34614479541779
39,216.36810040473938
40,216.39034408330917
41,216.4125679731369
42,216.43458247184753
43,216.45641618967056
44,216.4781044125557
45,216.49950045347214
46,216.52041506767273
47,216.54043889045715
48,216.55905359983444
49,216.5752530694008
50,216.5879269838333
51,216.59591335058212
52,216.59828943014145
53,216.59475606679916
54,216.58564680814743
55,216.57202863693237
56,216.55528664588928
57,216.5370043516159
58,216.51833176612854
59,216.4997962117195
60,216.4815645813942
61,216.46361196041107
62,216.44582468271255
63,216.42787438631058
64,216.4088418483734
65,216.38774347305298
66,216.364197909832
67,216.33838313817978
68,216.31071043014526
69,216.28201335668564
70,216.25323617458344
71,216.22546285390854
72,216.19983398914337
73,216.17706161737442
74,216.15737855434418
75,216.14069598913193
76,216.12704640626907
77,216.11640775203705
78,216.10899764299393
79,216.10510498285294
80,216.10493350028992
81,216.10898333787918
82,216.11800706386566
83,216.1325306892395
84,216.15278381109238
85,216.17878937721252
86,216.21104884147644
87,216.25017017126083
88,216.29665857553482
89,216.35096234083176
90,216.4137640595436
91,216.48525601625443
92,216.56489890813828
93,216.65148556232452
94,216.7431074976921
95,216.83740025758743
96,216.93176299333572
97,217.02350467443466
98,217.10981661081314
99,217.18713331222534
100,217.25185841321945
101,217.30061274766922
102,217.3301384449005
103,217.33771830797195
104,217.32257437705994
105,217.28558015823364
106,217.22923398017883
107,217.15795147418976
108,217.0762848854065
109,216.9883410334587
110,216.89741533994675
111,216.8061581850052
112,216.71708208322525
113,216.63207113742828
114,216.55259919166565
115,216.47956293821335
116,216.4131510257721
117,216.35302037000656
118,216.29869639873505
119,216.24957609176636
120,216.20495343208313
121,216.16389226913452
122,216.12585163116455
123,216.0905459523201
124,216.0580489039421
125,216.02851724624634
126,216.0020091533661
127,215.97823667526245
128,215.95683473348618
129,215.93699461221695
130,215.91716665029526
131,215.89624017477036
132,215.8740023970604
133,215.8511238694191
134,215.8290724158287
135,215.8097557425499
136,215.79368221759796
137,215.78110682964325
138,215.7725179195404
139,215.76817297935486
140,215.76813781261444
141,215.77264857292175
142,215.78273510932922
143,215.79895025491714
144,215.8212444782257
145,215.84855961799622
146,215.87934637069702
147,215.91274654865265
148,215.94837546348572
149,215.98636561632156
150,216.02634173631668
151,216.0670770406723
152,216.10729098320007
153,216.14644426107407
154,216.1856570839882
155,216.22612404823303
156,216.26930439472198
157,216.31616455316544
158,216.36754578351974
159,216.42428183555603
160,216.4869841337204
161,216.55545073747635
162,216.62899857759476
163,216.7066045999527
164,216.7863329052925
165,216.86620223522186
166,216.9433215856552
167,217.0155081152916
168,217.08186024427414
169,217.1408696770668
170,217.1916468143463
171,217.23250830173492
172,217.26478219032288
173,217.2906683087349
174,217.3127497434616
175,217.333163022995
176,217.3545297384262
177,217.38033175468445
178,217.41073727607727
179,217.4457238316536
180,217.48427003622055
