shift,pair_00
-73,215.73857468366623
-72,215.73475170135498
-71,215.7295246720314
-70,215.72445160150528
-69,215.72079402208328
-68,215.71971893310547
-67,215.72264528274536
-66,215.73072582483292
-65,215.74472069740295
-64,215.7651485800743
-63,215.79201638698578
-62,215.82496166229248
-61,215.86326259374619
-60,215.90627592802048
-59,215.9531946182251
-58,216.00255852937698
-57,216.05250024795532
-56,216.10084003210068
-55,216.14549601078033
-54,216.18468809127808
-53,216.21677988767624
-52,216.2404900789261
-51,216.25530153512955
-50,216.26097738742828
-49,216.25782340765
-48,216.2465416789055
-47,216.2281009554863
-46,216.20358788967133
-45,216.17427504062653
-44,216.14142340421677
-43,216.10649251937866
-42,216.07114070653915
-41,216.03694808483124
-40,216.00569570064545
-39,215.9789735674858
-38,215.95803439617157
-37,215.94400638341904
-36,215.9376266002655
-35,215.9387205839157
-34,215.94649755954742
-33,215.95963501930237
-32,215.9764637351036
-31,215.99512219429016
-30,216.0137814283371
-29,216.03109538555145
-28,216.04606419801712
-27,216.0578814148903
-26,216.06617200374603
-25,216.07064694166183
-24,216.07082855701447
-23,216.0663989186287
-22,216.05713772773743
-21,216.04271459579468
-20,216.02323228120804
-19,215.99913120269775
-18,215.97130352258682
-17,215.94118332862854
-16,215.91042119264603
-15,215.8808730840683
-14,215.854436814785
-13,215.83260887861252
-12,215.81614392995834
-11,215.80531591176987
-10,215.79996985197067
-9,215.7998275756836
-8,215.8042733669281
-7,215.81245976686478
-6,215.8237006664276
-5,215.83708894252777
-4,215.85198217630386
-3,215.86765986680984
-2,215.88320422172546
-1,215.8977934718132
0,215.91047739982605
1,215.9369918704033
2,215.9599375128746
3,215.97837406396866
4,215.99176335334778
5,215.99979788064957
6,216.00291967391968
7,216.0018982887268
8,215.99777948856354
9,215.99187636375427
10,215.98533910512924
11,215.97936487197876
12,215.97532331943512
13,215.97406041622162
14,215.97623139619827
15,215.9821498990059
16,215.99179583787918
17,216.00451070070267
18,216.0197475552559
19,216.03694200515747
20,216.05582481622696
21,216.076198220253
22,216.09794133901596
23,216.1210624575615
24,216.1453669667244
25,216.17052727937698
26,216.1962652206421
27,216.22246086597443
28,216.2491540312767
29,216.27668070793152
30,216.3055734038353
31,216.33646816015244
32,216.3704229593277
33,216.4082943201065
34,216.45101875066757
35,216.49957305192947
36,216.55520391464233
37,216.61905938386917
38,216.69266057014465
39,216.77803826332092
40,216.87750405073166
41,216.99325174093246
42,217.12702989578247
43,217.2795934677124
44,217.45060193538666
45,217.63829588890076
46,217.83954119682312
47,218.0496992468834
48,218.26289004087448
49,218.47239935398102
50,218.67068201303482
51,218.84938526153564
52,219.0002117753029
53,219.11545437574387
54,219.1885246038437
55,219.21478617191315
56,219.19215869903564
57,219.12154060602188
58,219.00611716508865
59,218.8508980870247
60,218.66298311948776
61,218.45044577121735
62,218.22144734859467
63,217.98395389318466
64,217.74501556158066
65,217.51098030805588
66,217.2869532108307
67,217.07691550254822
68,216.8835208415985
69,216.7084338068962
70,216.55258840322495
71,216.41615170240402
72,216.29892253875732
73,216.20082396268845
74,216.1213104724884
75,216.05899488925934
76,216.01189190149307
77,215.97722655534744
78,215.95213490724564
79,215.93388295173645
80,215.92016035318375
81,215.90909427404404
82,215.89932191371918
83,215.88985043764114
84,215.88069474697113
85,215.87242406606674
86,215.86576414108276
87,215.86119830608368
88,215.8591268658638
89,215.8597662448883
90,215.86290603876114
91,215.86791920661926
92,215.87382686138153
93,215.87988817691803
94,215.88532078266144
95,215.8898406624794
96,215.8928399682045
97,215.89389806985855
98,215.8928301334381
99,215.88976484537125
100,215.88466268777847
101,215.87659412622452
102,215.86428660154343
103,215.84683465957642
104,215.82383996248245
105,215.7945333123207
106,215.7588211297989
107,215.71758216619492
108,215.6720957159996
109,215.6240263581276
110,215.5748714208603
111,215.52542960643768
112,215.4758054614067
113,215.4267571568489
114,215.3787470459938
115,215.33207786083221
116,215.28738325834274
117,215.24544888734818
118,215.20626080036163
119,215.16994053125381
120,215.13702481985092
121,215.10822939872742
122,215.0842986702919
123,215.06574308872223
124,215.05305874347687
125,215.04608535766602
126,215.04383993148804
127,215.0451140999794
128,215.04816949367523
129,215.05087119340897
130,215.05183851718903
131,215.0506501197815
132,215.0482201576233
133,215.04599958658218
134,215.04568600654602
135,215.04820215702057
136,215.05447447299957
137,215.06543678045273
138,215.08192217350006
139,215.10473704338074
140,215.134379863739
141,215.17097121477127
142,215.21481710672379
143,215.26620841026306
144,215.324853181839
145,215.38975501060486
146,215.4594407081604
147,215.5326138138771
148,215.60791754722595
149,215.6831260919571
150,215.75625085830688
151,215.82550209760666
152,215.88945311307907
153,215.94705325365067
154,215.9978248476982
155,216.0415496826172
156,216.0777792930603
157,216.10702615976334
158,216.1293106675148
159,216.14502424001694
160,216.1534502506256
161,216.15427029132843
162,216.1484654545784
163,216.1371961236
164,216.12150192260742
165,216.10218185186386
166,216.07988935709
167,216.0567278265953
168,216.0349556207657
169,216.01626378297806
170,216.00101244449615
171,215.99092543125153
172,215.98666846752167
173,215.98815166950226
174,215.9935039281845
175,216.00195121765137
176,216.01524549722672
177,216.03473871946335
178,216.06156289577484
179,216.09879487752914
180,216.1472189426422
