shift,pair_00
-180,217.42901015281677
-179,217.30423939228058
-178,217.1711437702179
-177,217.03038418293
-176,216.88532626628876
-175,216.74021565914154
-174,216.59766846895218
-173,216.46089988946915
-172,216.33328038454056
-171,216.21834009885788
-170,216.1179163455963
-169,216.03390538692474
-168,215.9664209485054
-167,215.91456097364426
-166,215.87656205892563
-165,215.8506276011467
-164,215.83575749397278
-163,215.8298680782318
-162,215.83007097244263
-161,215.83498072624207
-160,215.84297341108322
-159,215.8523868918419
-158,215.8616704940796
-157,215.86959302425385
-156,215.87527865171432
-155,215.87854051589966
-154,215.87982785701752
-153,215.8794240951538
-152,215.87823981046677
-151,215.8768984079361
-150,215.87545317411423
-149,215.87492668628693
-148,215.8765606880188
-147,215.88156712055206
-146,215.8909511566162
-145,215.90456664562225
-144,215.9217607975006
-143,215.94091069698334
-142,215.96102094650269
-141,215.98106449842453
-140,216.0001966357231
-139,216.0163573026657
-138,216.02792555093765
-137,216.03423362970352
-136,216.03486198186874
-135,216.02983206510544
-134,216.01923072338104
-133,216.00356137752533
-132,215.98464739322662
-131,215.96346706151962
-130,215.9402265548706
-129,215.91595089435577
-128,215.89186495542526
-127,215.86816704273224
-126,215.84560865163803
-125,215.82470512390137
-124,215.8053514957428
-123,215.78739196062088
-122,215.77063179016113
-121,215.7568165063858
-120,215.7474289536476
-119,215.74312990903854
-118,215.74408227205276
-117,215.75024783611298
-116,215.76122242212296
-115,215.77675026655197
-114,215.79653412103653
-113,215.82064425945282
-112,215.84923213720322
-111,215.8815034031868
-110,215.91621607542038
-109,215.9518466591835
-108,215.98685306310654
-107,216.0207475423813
-106,216.05425477027893
-105,216.08792942762375
-104,216.12161296606064
-103,216.15560322999954
-102,216.188906788826
-101,216.21996295452118
-100,216.24774265289307
-99,216.27153116464615
-98,216.29102474451065
-97,216.30582803487778
-96,216.31576126813889
-95,216.321187376976
-94,216.32317006587982
-93,216.3226499557495
-92,216.3202219605446
-91,216.31558030843735
-90,216.30854493379593
-89,216.2989912033081
-88,216.28657537698746
-87,216.2710137963295
-86,216.25233793258667
-85,216.23107039928436
-84,216.20780724287033
-83,216.18337672948837
-82,216.15852588415146
-81,216.13372617959976
-80,216.10947090387344
-79,216.08643466234207
-78,216.06517779827118
-77,216.0459970831871
-76,216.02940434217453
-75,216.01565849781036
-74,216.0047224164009
-73,215.99681955575943
-72,215.99200439453125
-71,215.99019837379456
-70,215.99104470014572
-69,215.99393045902252
-68,215.99833756685257
-67,216.00389045476913
-66,216.01006764173508
-65,216.016759455204
-64,216.02433574199677
-63,216.033080637455
-62,216.0434662103653
-61,216.05588632822037
-60,216.0704283118248
-59,216.0874164700508
-58,216.10732316970825
-57,216.13016134500504
-56,216.15579104423523
-55,216.18394267559052
-54,216.2143371105194
-53,216.24604314565659
-52,216.2781411409378
-51,216.30956202745438
-50,216.33909213542938
-49,216.36579644680023
-48,216.38896942138672
-47,216.40840429067612
-46,216.42415529489517
-45,216.4365246295929
-44,216.44623935222626
-43,216.45431858301163
-42,216.4616795182228
-41,216.46905994415283
-40,216.47701054811478
-39,216.48531693220139
-38,216.49361908435822
-37,216.5014053583145
-36,216.5077379345894
-35,216.5116320848465
-34,216.5120450258255
-33,216.50793075561523
-32,216.498998939991
-31,216.4853298664093
-30,216.46751183271408
-29,216.44659101963043
-28,216.42367315292358
-27,216.40026438236237
-26,216.37770915031433
-25,216.35696429014206
-24,216.33876657485962
-23,216.3236901164055
-22,216.31195044517517
-21,216.30334675312042
-20,216.2974888086319
-19,216.29370784759521
-18,216.29125851392746
-17,216.28940165042877
-16,216.2875388264656
-15,216.28519880771637
-14,216.28253573179245
-13,216.27988094091415
-12,216.27753525972366
-11,216.2758411169052
-10,216.2749723792076
-9,216.2747945189476
-8,216.27497094869614
-7,216.27535837888718
-6,216.2758772969246
-5,216.27641206979752
-4,216.27710926532745
-3,216.2780265212059
-2,216.27908951044083
-1,216.28007233142853
0,216.2806835770607
1,216.29115861654282
2,216.30023097991943
3,216.30793327093124
4,216.3142842054367
5,216.3193701505661
6,216.32366997003555
7,216.32753694057465
8,216.3311532139778
9,216.33457309007645
10,216.33796018362045
11,216.34114575386047
12,216.34391844272614
13,216.34565395116806
14,216.3458815217018
15,216.34399646520615
16,216.33972257375717
17,216.33284455537796
18,216.32328337430954
19,216.31122362613678
20,216.29723119735718
21,216.28219610452652
22,216.2669028043747
23,216.25229835510254
24,216.2390547990799
25,216.22755151987076
26,216.21817296743393
27,216.21131443977356
28,216.20710742473602
29,216.20547902584076
30,216.20620971918106
31,216.20867347717285
32,216.2122757434845
33,216.2165737748146
34,216.22139889001846
35,216.2267187833786
36,216.23251068592072
37,216.2389412522316
38,216.24621337652206
39,216.25439125299454
40,216.2636682987213
41,216.27436304092407
42,216.28641414642334
43,216.2997192144394
44,216.3136174082756
45,216.32728266716003
46,216.33978974819183
47,216.3504747748375
48,216.35902696847916
49,216.36553972959518
50,216.37044614553452
51,216.37440341711044
52,216.37809920310974
53,216.38228261470795
54,216.38768792152405
55,216.39495462179184
56,216.40500116348267
57,216.41892659664154
58,216.43796163797379
59,216.46352821588516
60,216.49708926677704
61,216.54050755500793
62,216.59560763835907
63,216.6637223958969
64,216.74560511112213
65,216.8409422636032
66,216.94800060987473
67,217.0635433793068
68,217.1830917596817
69,217.30173069238663
70,217.4143652319908
71,217.51597064733505
72,217.6021186709404
73,217.66923773288727
74,217.7142098546028
75,217.7353954911232
76,217.73202395439148
77,217.7040541768074
78,217.6530246734619
79,217.58065915107727
80,217.4894301891327
81,217.38260447978973
82,217.26422649621964
83,217.13880091905594
84,217.01093804836273
85,216.88474184274673
86,216.76360017061234
87,216.65016454458237
88,216.54614126682281
89,216.452605843544
90,216.37033867835999
91,216.29955875873566
92,216.23966163396835
93,216.19005167484283
94,216.14961463212967
95,216.11683195829391
96,216.09053713083267
97,216.07060825824738
98,216.05751597881317
99,216.05145370960236
100,216.05154657363892
101,216.05535364151
102,216.06003427505493
103,216.06431472301483
104,216.0672298669815
105,216.0682065486908
106,216.06610929965973
107,216.06004333496094
108,216.05009877681732
109,216.0374453663826
110,216.0233147740364
111,216.00874435901642
112,215.99471950531006
113,215.98244452476501
114,215.97288608551025
115,215.96561020612717
116,215.960395693779
117,215.95725852251053
118,215.95610696077347
119,215.95661854743958
120,215.95801681280136
121,215.95920133590698
122,215.95914512872696
123,215.95687502622604
124,215.95067125558853
125,215.9397675395012
126,215.92463719844818
127,215.90571945905685
128,215.8840091228485
129,215.86143898963928
130,215.83992898464203
131,215.82088595628738
132,215.8055494427681
133,215.7951243519783
134,215.790425658226
135,215.79163146018982
136,215.79829823970795
137,215.80979651212692
138,215.8252710700035
139,215.84423702955246
140,215.86596375703812
141,215.88982278108597
142,215.91465878486633
143,215.9395866394043
144,215.96390134096146
145,215.9869595170021
146,216.0076338648796
147,216.02519315481186
148,216.03895831108093
149,216.04772275686264
150,216.05108761787415
151,216.0497322678566
152,216.04537189006805
153,216.04044312238693
154,216.0377070903778
155,216.03976583480835
156,216.04762530326843
157,216.06011360883713
158,216.07568794488907
159,216.09355741739273
160,216.11343449354172
161,216.13581508398056
162,216.1612406373024
163,216.1888244152069
164,216.21789282560349
165,216.24800246953964
166,216.27883756160736
167,216.31123745441437
168,216.34526193141937
169,216.3802845478058
170,216.41523498296738
171,216.4481424689293
172,216.47903454303741
173,216.50767862796783
174,216.5349521636963
175,216.56134366989136
176,216.58738005161285
177,216.61308562755585
178,216.63799005746841
179,216.66311019659042
180,216.68862801790237
