shift,pair_00
-180,217.82399833202362
-179,217.7382788658142
-178,217.6592653989792
-177,217.58840310573578
-176,217.5248799920082
-175,217.46859085559845
-174,217.41853022575378
-173,217.37352299690247
-172,217.33224833011627
-171,217.29398876428604
-170,217.25754737854004
-169,217.22198748588562
-168,217.18792456388474
-167,217.15528637170792
-166,217.1243079304695
-165,217.0948640704155
-164,217.0679622888565
-163,217.04422569274902
-162,217.02344924211502
-161,217.00546777248383
-160,216.99021422863007
-159,216.9776450395584
-158,216.96770817041397
-157,216.95897114276886
-156,216.95030009746552
-155,216.94085276126862
-154,216.9302504658699
-153,216.91803109645844
-152,216.9036220908165
-151,216.88718140125275
-150,216.86904549598694
-149,216.84987556934357
-148,216.83064115047455
-147,216.8115889430046
-146,216.7936463356018
-145,216.77729696035385
-144,216.7629411816597
-143,216.75093692541122
-142,216.74200212955475
-141,216.73703861236572
-140,216.73740220069885
-139,216.7436841726303
-138,216.75610661506653
-137,216.77402663230896
-136,216.79581636190414
-135,216.819375872612
-134,216.8423798084259
-133,216.86357045173645
-132,216.88223576545715
-131,216.89830935001373
-130,216.91218727827072
-129,216.92399829626083
-128,216.93403989076614
-127,216.9430524110794
-126,216.95174551010132
-125,216.96047848463058
-124,216.96947765350342
-123,216.97878974676132
-122,216.9882134795189
-121,216.99666672945023
-120,217.00291579961777
-119,217.00656324625015
-118,217.00822615623474
-117,217.0087713599205
-116,217.00822788476944
-115,217.00688755512238
-114,217.00504952669144
-113,217.00265514850616
-112,216.99946969747543
-111,216.9953955411911
-110,216.99058854579926
-109,216.98531353473663
-108,216.98003041744232
-107,216.975871860981
-106,216.973701775074
-105,216.97430735826492
-104,216.9787009358406
-103,216.98780876398087
-102,217.00218641757965
-101,217.02177983522415
-100,217.04578626155853
-99,217.0732632279396
-98,217.10303729772568
-97,217.13405603170395
-96,217.16558718681335
-95,217.1967894434929
-94,217.2270609140396
-93,217.25572103261948
-92,217.28210991621017
-91,217.30599915981293
-90,217.32772171497345
-89,217.34758180379868
-88,217.3658641576767
-87,217.38292461633682
-86,217.39917838573456
-85,217.41465020179749
-84,217.42912936210632
-83,217.44234150648117
-82,217.4534073472023
-81,217.46097522974014
-80,217.46406322717667
-79,217.46235275268555
-78,217.45589756965637
-77,217.44519263505936
-76,217.4311929345131
-75,217.41478091478348
-74,217.39693295955658
-73,217.3789199590683
-72,217.36184698343277
-71,217.34673058986664
-70,217.33411645889282
-69,217.32399874925613
-68,217.3163400888443
-67,217.31112653017044
-66,217.30827462673187
-65,217.3076024055481
-64,217.30878329277039
-63,217.31153285503387
-62,217.31551373004913
-61,217.32040548324585
-60,217.32588756084442
-59,217.33151990175247
-58,217.33679342269897
-57,217.34103870391846
-56,217.34369504451752
-55,217.34450435638428
-54,217.34340274333954
-53,217.3406212925911
-52,217.33652234077454
-51,217.33222550153732
-50,217.32857275009155
-49,217.32613331079483
-48,217.32528364658356
-47,217.32607650756836
-46,217.328382730484
-45,217.33199644088745
-44,217.3365740776062
-43,217.34181582927704
-42,217.34772044420242
-41,217.35452890396118
-40,217.36273020505905
-39,217.37285953760147
-38,217.38534027338028
-37,217.40045779943466
-36,217.4182686805725
-35,217.43871068954468
-34,217.4612501859665
-33,217.4849162697792
-32,217.50879621505737
-31,217.5321400165558
-30,217.55425721406937
-29,217.5745843052864
-28,217.59267497062683
-27,217.60810965299606
-26,217.6202910542488
-25,217.62878274917603
-24,217.6332533955574
-23,217.63346564769745
-22,217.62942039966583
-21,217.62114638090134
-20,217.60884457826614
-19,217.5929900407791
-18,217.57396537065506
-17,217.55248945951462
-16,217.52937507629395
-15,217.50563836097717
-14,217.48239928483963
-13,217.46047234535217
-12,217.44037145376205
-11,217.42251747846603
-10,217.4070919752121
-9,217.3938683271408
-8,217.38253325223923
-7,217.3726065158844
-6,217.36351710557938
-5,217.35452449321747
-4,217.34495323896408
-3,217.33429771661758
-2,217.32216942310333
-1,217.30826300382614
0,217.29252350330353
1,217.29184180498123
2,217.28969675302505
3,217.2867709994316
4,217.28366327285767
5,217.2810777425766
6,217.2796590924263
7,217.2801210284233
8,217.28311908245087
9,217.2891345024109
10,217.29845720529556
11,217.31081765890121
12,217.3256551027298
13,217.34181904792786
14,217.3580652475357
15,217.37289708852768
16,217.38493937253952
17,217.39336609840393
18,217.39760029315948
19,217.39793294668198
20,217.3952458500862
21,217.39095109701157
22,217.38665747642517
23,217.38393330574036
24,217.38412791490555
25,217.38799327611923
26,217.3956602215767
27,217.40670919418335
28,217.4200086593628
29,217.4345544576645
30,217.44948238134384
31,217.4640415906906
32,217.47779577970505
33,217.49065911769867
34,217.502849817276
35,217.51513332128525
36,217.52829319238663
37,217.54294312000275
38,217.55956089496613
39,217.57862889766693
40,217.60046434402466
41,217.62533301115036
42,217.65358310937881
43,217.6858131289482
44,217.7230852842331
45,217.76664757728577
46,217.81787222623825
47,217.87846165895462
48,217.94988489151
49,218.03336066007614
50,218.12949919700623
51,218.23794162273407
52,218.35761278867722
53,218.48680514097214
54,218.6231758594513
55,218.76364076137543
56,218.90441286563873
57,219.04115986824036
58,219.16889292001724
59,219.28227311372757
60,219.37583601474762
61,219.444790661335
62,219.48525804281235
63,219.4948553442955
64,219.473213493824
65,219.42167216539383
66,219.3428077697754
67,219.24003744125366
68,219.11724919080734
69,218.97870123386383
70,218.82905387878418
71,218.67315167188644
72,218.51605504751205
73,218.36238169670105
74,218.21590811014175
75,218.07956039905548
76,217.95562881231308
77,217.8458433151245
78,217.75068312883377
79,217.66985434293747
80,217.60221207141876
81,217.54598259925842
82,217.49941450357437
83,217.4608238339424
84,217.42898190021515
85,217.40301394462585
86,217.38230496644974
87,217.36628025770187
88,217.35396361351013
89,217.34438437223434
90,217.33690851926804
91,217.33137261867523
92,217.32800537347794
93,217.327046751976
94,217.32898581027985
95,217.33421379327774
96,217.34287124872208
97,217.35449278354645
98,217.368377327919
99,217.38371682167053
100,217.40012681484222
101,217.41694670915604
102,217.4338157773018
103,217.4503903388977
104,217.46567195653915
105,217.47876274585724
106,217.48894107341766
107,217.4954268336296
108,217.49791359901428
109,217.49578803777695
110,217.48835277557373
111,217.47589027881622
112,217.45898401737213
113,217.43889713287354
114,217.4168072938919
115,217.39366579055786
116,217.37035781145096
117,217.34793788194656
118,217.32774078845978
119,217.3110020160675
120,217.29806983470917
121,217.288822889328
122,217.28325355052948
123,217.28141450881958
124,217.28340983390808
125,217.2893717288971
126,217.29946666955948
127,217.3131856918335
128,217.32985377311707
129,217.3487463593483
130,217.36928111314774
131,217.39115488529205
132,217.4142408967018
133,217.43803280591965
134,217.4617474079132
135,217.48479807376862
136,217.50654911994934
137,217.52656072378159
138,217.543920814991
139,217.55804461240768
140,217.56859415769577
141,217.57510316371918
142,217.577212870121
143,217.5742528438568
144,217.5652997493744
145,217.5490791797638
146,217.52532315254211
