shift,pair_00
-180,217.23948442935944
-179,217.2356854081154
-178,217.21830064058304
-177,217.18761187791824
-176,217.1436008810997
-175,217.0895557999611
-174,217.02950048446655
-173,216.96599006652832
-172,216.90189570188522
-171,216.8388015627861
-170,216.7778086066246
-169,216.7190557718277
-168,216.6613861322403
-167,216.6032439470291
-166,216.5434421300888
-165,216.4834253191948
-164,216.42547166347504
-163,216.3717103600502
-162,216.32358771562576
-161,216.28226053714752
-160,216.24944633245468
-159,216.22582483291626
-158,216.21108102798462
-157,216.20435655117035
-156,216.2062320113182
-155,216.21593540906906
-154,216.23270004987717
-153,216.25547647476196
-152,216.28239732980728
-151,216.311603307724
-150,216.3415762782097
-149,216.37013065814972
-148,216.39592653512955
-147,216.41840761899948
-146,216.43724513053894
-145,216.45233750343323
-144,216.4642134308815
-143,216.47328680753708
-142,216.48005437850952
-141,216.48518246412277
-140,216.48915195465088
-139,216.49157184362411
-138,216.49212044477463
-137,216.49095499515533
-136,216.4886850118637
-135,216.48550522327423
-134,216.4812786579132
-133,216.4756817817688
-132,216.4690262079239
-131,216.4621542096138
-130,216.45603120326996
-129,216.45079720020294
-128,216.44687676429749
-127,216.44471544027328
-126,216.44481414556503
-125,216.4472480416298
-124,216.452730178833
-123,216.4616013765335
-122,216.47425836324692
-121,216.49095863103867
-120,216.51227688789368
-119,216.5384864807129
-118,216.56994479894638
-117,216.60637575387955
-116,216.64654451608658
-115,216.68899750709534
-114,216.73198479413986
-113,216.7738186120987
-112,216.81327402591705
-111,216.84972524642944
-110,216.8831725716591
-109,216.91412889957428
-108,216.9429242014885
-107,216.9692125916481
-106,216.99244475364685
-105,217.0119205713272
-104,217.0268161892891
-103,217.0362629890442
-102,217.03956592082977
-101,217.03570061922073
-100,217.0233501791954
-99,217.00156670808792
-98,216.9699023962021
-97,216.92882573604584
-96,216.87974560260773
-95,216.82493954896927
-94,216.76766216754913
-93,216.71092236042023
-92,216.6572031378746
-91,216.60884326696396
-90,216.56768131256104
-89,216.53482729196548
-88,216.5101547241211
-87,216.49267894029617
-86,216.4807956814766
-85,216.4732367992401
-84,216.46850609779358
-83,216.46491783857346
-82,216.46107357740402
-81,216.45632779598236
-80,216.45066493749619
-79,216.4444243311882
-78,216.43821328878403
-77,216.43315613269806
-76,216.4305310845375
-75,216.4315945506096
-74,216.43749582767487
-73,216.44907343387604
-72,216.4668891429901
-71,216.49119627475739
-70,216.5216213464737
-69,216.5573296546936
-68,216.59722125530243
-67,216.63998836278915
-66,216.6842721104622
-65,216.7287854552269
-64,216.77209174633026
-63,216.8128314614296
-62,216.8499075770378
-61,216.8826566338539
-60,216.91064858436584
-59,216.9336154460907
-58,216.95144414901733
-57,216.9641439318657
-56,216.97152906656265
-55,216.97339367866516
-54,216.96988368034363
