shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18
96,211.20969200134277,207.29331576824188,209.26036405563354,211.63854151964188,210.35122829675674,209.1870025396347,210.38559085130692,217.9344230890274,210.70552957057953,208.82503110170364,210.35461974143982,209.40294015407562,210.1181207895279,209.0578058362007,210.44328647851944,217.59858691692352,211.90131932497025,208.8982452750206,209.79783689975739
97,211.20530050992966,207.26619225740433,209.24004900455475,211.64129132032394,210.34754198789597,209.17921048402786,210.35991370677948,217.97592532634735,210.6797592639923,208.86182433366776,210.34870553016663,209.41511690616608,210.10188400745392,209.07081365585327,210.42143791913986,217.64950358867645,211.9223530292511,208.90454536676407,209.77033668756485
98,211.19953936338425,207.24706327915192,209.22329360246658,211.63856399059296,210.33792144060135,209.17305213212967,210.32841527462006,218.0047024488449,210.6486383676529,208.89732134342194,210.34369212388992,209.4222228527069,210.09143334627151,209.0857676267624,210.3978990316391,217.69055104255676,211.9466796517372,208.9089241027832,209.7442073225975
99,211.1931505203247,207.23625087738037,209.2094258069992,211.63038820028305,210.32352262735367,209.16959130764008,210.29343390464783,218.01944208145142,210.61232405900955,208.9313673377037,210.33984851837158,209.42454707622528,210.08514112234116,209.1003065109253,210.3743230700493,217.71814185380936,211.97224992513657,208.9104869365692,209.72061306238174
100,211.18719190359116,207.2329305410385,209.1979775428772,211.61755567789078,210.3064602613449,209.16917890310287,210.25713193416595,218.0193482041359,210.5719118118286,208.96362674236298,210.33661037683487,209.42349362373352,210.08081722259521,209.1124279499054,210.35263693332672,217.73057490587234,211.99748039245605,208.90936142206192,209.69986128807068
101,211.18181496858597,207.23584246635437,209.18930840492249,211.60119134187698,210.2877733707428,209.1721265912056,210.22102320194244,218.00431096553802,210.52857846021652,208.99336248636246,210.33369386196136,209.41986215114594,210.0765540599823,209.12106561660767,210.33404743671417,217.72723573446274,212.02145105600357,208.9069475531578,209.68211084604263
102,211.17679619789124,207.24325454235077,209.183411359787,211.58221644163132,210.26767110824585,209.17849951982498,210.1849449276924,217.97499591112137,210.4836661219597,209.01969772577286,210.33027750253677,209.41480654478073,210.07076132297516,209.1257694363594,210.31910455226898,217.70723462104797,212.04371982812881,208.90477287769318,209.66723650693893
103,211.1718584895134,207.25281500816345,209.17973393201828,211.56097048521042,210.2463509440422,209.18816244602203,210.1491271853447,217.93272405862808,210.43817514181137,209.04187750816345,210.3253623843193,209.41053068637848,210.06214106082916,209.1278247833252,210.30740368366241,217.67066031694412,212.06447452306747,208.90487629175186,209.65393275022507
104,211.1667075753212,207.26205271482468,209.17801105976105,211.53829419612885,210.22331738471985,209.20172011852264,210.11418718099594,217.8784163594246,210.39330679178238,209.05908924341202,210.31903046369553,209.40872466564178,210.05015569925308,209.1285645365715,210.29811590909958,217.61852675676346,212.08423483371735,208.90873801708221,209.64183151721954
105,211.16051810979843,207.26900565624237,209.17834728956223,211.515460729599,210.19914078712463,209.21965926885605,210.08083415031433,217.81298178434372,210.35043370723724,209.0701805949211,210.3113443851471,209.40997046232224,210.03562992811203,209.1310340166092,210.28964883089066,217.55292409658432,212.10346138477325,208.91639018058777,209.63095128536224
106,211.15262484550476,207.27180951833725,209.18017953634262,211.4929314851761,210.1754075884819,209.24249792099,210.0502588748932,217.73821038007736,210.31069362163544,209.07441467046738,210.302121758461,209.41392493247986,210.01965874433517,209.13791233301163,210.2814747095108,217.47639447450638,212.12205576896667,208.92722487449646,209.62271797657013
107,211.14274924993515,207.26813459396362,209.18327355384827,211.47023659944534,210.15297186374664,209.27050083875656,210.02356028556824,217.6555676460266,210.2750848531723,209.07115530967712,210.29199105501175,209.42033660411835,210.00355523824692,209.14946764707565,210.27328616380692,217.39194065332413,212.14005702733994,208.93976747989655,209.6198045015335
108,211.1310253739357,207.2564908862114,209.1881411075592,211.4460489153862,210.13246476650238,209.30275911092758,210.0018145442009,217.56686651706696,210.24431037902832,209.06047981977463,210.28121727705002,209.4293516278267,209.98929673433304,209.16471910476685,210.26444876194,217.30250751972198,212.1572835445404,208.95186334848404,209.62383198738098
109,211.11787378787994,207.23695784807205,209.1949268579483,211.42005521059036,210.1141185760498,209.33765190839767,209.986308157444,217.47483098506927,210.21850126981735,209.04316997528076,210.27016353607178,209.44140923023224,209.97770977020264,209.1826644539833,210.25420320034027,217.2106894850731,212.17288041114807,208.96187108755112,209.63574999570847
110,211.10369902849197,207.2107864022255,209.20451712608337,211.3934527039528,210.09940910339355,209.37270671129227,209.9780120253563,217.38296669721603,210.1977095603943,209.02175396680832,210.26088589429855,209.45686638355255,209.96804696321487,209.20180916786194,210.24256479740143,217.11908608675003,212.1859740614891,208.9679230451584,209.65526205301285
111,211.08922082185745,207.17916083335876,209.2175105214119,211.3667949438095,210.0892549753189,209.40596044063568,209.97703456878662,217.29507440328598,210.18223094940186,208.99872833490372,210.2559248805046,209.47580683231354,209.9595200419426,209.22057139873505,210.23054271936417,217.02964371442795,212.19627565145493,208.96901589632034,209.6799554824829
112,211.0747755765915,207.14491069316864,209.2333961725235,211.34145510196686,210.08409184217453,209.43603593111038,209.98288077116013,217.2144015431404,210.17253822088242,208.97669833898544,210.2568206191063,209.4973948597908,209.9517096877098,209.23844838142395,210.21966445446014,216.94392454624176,212.20402336120605,208.96489226818085,209.70689594745636
113,211.06149226427078,207.11201804876328,209.25139051675797,211.31836062669754,210.08344864845276,209.4617222547531,209.99499988555908,217.142913043499,210.16814410686493,208.95897561311722,210.26462757587433,209.52061492204666,209.94424659013748,209.25480967760086,210.21146953105927,216.86319649219513,212.20868957042694,208.95612066984177,209.7339688539505
114,211.049773812294,207.08474111557007,209.27147734165192,211.2984584569931,210.08747333288193,209.4817185997963,210.0115692615509,217.08128291368484,210.1685511469841,208.9481628537178,210.27911633253098,209.54449152946472,209.93749129772186,209.2703753709793,210.20686268806458,216.78814429044724,212.21042490005493,208.94412088394165,209.7605094909668
