shift,pair_00
-180,214.8580829501152
-179,214.88154715299606
-178,214.89682871103287
-177,214.90209048986435
-176,214.90040969848633
-175,214.89309698343277
-174,214.879654109478
-173,214.86054092645645
-172,214.83864778280258
-171,214.81473177671432
-170,214.7891293168068
-169,214.76373720169067
-168,214.7396788597107
-167,214.7185561656952
-166,214.70103931427002
-165,214.6874069571495
-164,214.67929512262344
-163,214.67789655923843
-162,214.68260157108307
-161,214.69311445951462
-160,214.70869678258896
-159,214.72650748491287
-158,214.74391114711761
-157,214.75955045223236
-156,214.77363514900208
-155,214.78700757026672
-154,214.7989718914032
-153,214.80889803171158
-152,214.81627184152603
-151,214.81965094804764
-150,214.8185207247734
-149,214.8135015964508
-148,214.80570483207703
-147,214.79660773277283
-146,214.7890567779541
-145,214.7849279642105
-144,214.78498244285583
-143,214.7894086241722
-142,214.7971544265747
-141,214.8054856657982
-140,214.81225788593292
-139,214.81589967012405
-138,214.81582152843475
-137,214.81248062849045
-136,214.8073455095291
-135,214.80260461568832
-134,214.80032467842102
-133,214.8011655807495
-132,214.80556470155716
-131,214.81365549564362
-130,214.82423841953278
-129,214.83547687530518
-128,214.84544003009796
-127,214.85241430997849
-126,214.8550677895546
-125,214.85214120149612
-124,214.84262251853943
-123,214.82626950740814
-122,214.80390852689743
-121,214.77706998586655
-120,214.74747043848038
-119,214.71610778570175
-118,214.68346124887466
-117,214.65085393190384
-116,214.62007296085358
-115,214.59323984384537
-114,214.57126009464264
-113,214.55374217033386
-112,214.5400629043579
-111,214.53012204170227
-110,214.52377992868423
-109,214.5213404893875
-108,214.52323925495148
-107,214.5302570462227
-106,214.54317665100098
-105,214.56269639730453
-104,214.5886897444725
-103,214.6208517551422
-102,214.6592059135437
-101,214.70300197601318
-100,214.75135743618011
-99,214.80251920223236
-98,214.85464763641357
-97,214.90680384635925
-96,214.95830357074738
-95,215.0081776380539
-94,215.05544543266296
-93,215.09797662496567
-92,215.13383692502975
-91,215.16250586509705
-90,215.18465048074722
-89,215.20119696855545
-88,215.21377736330032
-87,215.22379100322723
-86,215.23192977905273
-85,215.2382065653801
-84,215.24253457784653
-83,215.24516719579697
-82,215.2458820939064
-81,215.24396169185638
-80,215.2386972308159
-79,215.22944939136505
-78,215.21528273820877
-77,215.19549947977066
-76,215.17040520906448
-75,215.14089852571487
-74,215.10821962356567
-73,215.074152469635
-72,215.0403163433075
-71,215.0080498456955
-70,214.97833836078644
-69,214.95151191949844
-68,214.9274314045906
-67,214.90528070926666
-66,214.8841980099678
-65,214.86366593837738
-64,214.84381383657455
-63,214.82504254579544
-62,214.80791503190994
-61,214.79288786649704
-60,214.78067809343338
-59,214.77200210094452
-58,214.76721411943436
-57,214.7667470574379
-56,214.77087438106537
-55,214.77945095300674
-54,214.79187911748886
-53,214.8068396449089
-52,214.8234087228775
-51,214.84073919057846
-50,214.8584270477295
-49,214.87572348117828
-48,214.891939163208
-47,214.90663820505142
-46,214.91954237222672
-45,214.9304273724556
-44,214.93918311595917
-43,214.9459307193756
-42,214.95077902078629
-41,214.95383942127228
-40,214.9554210305214
-39,214.95563584566116
-38,214.95444613695145
-37,214.95138275623322
-36,214.94596481323242
-35,214.93813335895538
-34,214.9278637766838
-33,214.91551220417023
-32,214.90199542045593
-31,214.88778680562973
-30,214.87308156490326
-29,214.85859018564224
-28,214.84534698724747
-27,214.83410555124283
-26,214.8257526755333
-25,214.8212623000145
-24,214.8212171792984
-23,214.8257333636284
-22,214.8343575000763
-21,214.84618020057678
-20,214.8600640296936
-19,214.87495958805084
-18,214.8898738026619
-17,214.90389108657837
-16,214.91633266210556
-15,214.9266260266304
-14,214.93440037965775
-13,214.93923151493073
-12,214.94066619873047
-11,214.9384467601776
-10,214.93264931440353
-9,214.92361479997635
-8,214.91196036338806
-7,214.89839828014374
-6,214.88384771347046
-5,214.86918634176254
-4,214.8548766374588
-3,214.84127420186996
-2,214.82871568202972
-1,214.81717437505722
0,214.80647039413452
1,214.82363957166672
2,214.84029215574265
3,214.85588383674622
4,214.87038695812225
5,214.88418835401535
6,214.89748740196228
7,214.9104596376419
8,214.9231024980545
9,214.93545186519623
10,214.94716674089432
11,214.95789796113968
12,214.96763265132904
13,214.97634214162827
14,214.98445773124695
15,214.99193674325943
16,214.9984953403473
17,215.00344455242157
18,215.00636345148087
19,215.00687777996063
20,215.00507014989853
21,215.00138795375824
22,214.99665838479996
23,214.99161821603775
24,214.98671251535416
25,214.982266664505
26,214.97840708494186
27,214.97497153282166
28,214.97131007909775
29,214.96643596887589
30,214.95969378948212
31,214.95036107301712
32,214.93787276744843
33,214.9217131137848
34,214.901549577713
35,214.8774455189705
36,214.8497838973999
37,214.8191323876381
38,214.78626197576523
39,214.75192439556122
40,214.71679133176804
41,214.68182718753815
42,214.64808821678162
43,214.6167110800743
44,214.588804602623
45,214.56533521413803
46,214.54721361398697
47,214.53496158123016
48,214.52892702817917
49,214.52927786111832
50,214.53573364019394
51,214.54783880710602
52,214.56501984596252
53,214.58637553453445
54,214.61088341474533
55,214.63740241527557
56,214.66484379768372
57,214.6923313140869
58,214.7191926240921
59,214.7451120018959
60,214.77018517255783
61,214.79500049352646
62,214.82030564546585
63,214.8468495607376
64,214.87540048360825
65,214.9069840312004
66,214.9427052140236
67,214.98372602462769
68,215.03092300891876
69,215.08534002304077
70,215.1478950381279
71,215.2196662425995
72,215.30148309469223
73,215.39331352710724
74,215.49398458003998
75,215.60163247585297
76,215.7136961221695
77,215.826841711998
78,215.93741416931152
79,216.0412750840187
80,216.13356614112854
81,216.209126830101
82,216.26336699724197
83,216.29212468862534
84,216.29201191663742
85,216.26114684343338
86,216.19990307092667
87,216.11086851358414
88,215.99750190973282
89,215.86409372091293
90,215.71572762727737
91,215.55806249380112
92,215.39640694856644
93,215.236110329628
94,215.08242106437683
95,214.93940824270248
96,214.8096643090248
97,214.69474530220032
98,214.59480637311935
99,214.51004523038864
100,214.4395295381546
101,214.38211166858673
102,214.33718913793564
103,214.3039675951004
104,214.28111684322357
105,214.26712799072266
106,214.26072174310684
107,214.26146799325943
108,214.26920115947723
109,214.2831273674965
110,214.30148512125015
111,214.32249343395233
112,214.3432902097702
113,214.36149156093597
114,214.37620961666107
115,214.38749659061432
116,214.39559549093246
117,214.40020143985748
118,214.40028989315033
119,214.39486294984818
120,214.38376182317734
121,214.36751478910446
122,214.34696507453918
123,214.32343858480453
124,214.29753041267395
125,214.26952123641968
126,214.23983073234558
127,214.20994144678116
128,214.181862950325
129,214.15752577781677
130,214.13875502347946
131,214.1266850233078
132,214.1210824251175
133,214.12135124206543
134,214.12589436769485
135,214.13232988119125
136,214.1375197172165
137,214.13995558023453
138,214.13882261514664
