shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14
-120,216.44554752111435,216.93405467271805,217.15864253044128,216.27497738599777,215.6379690170288,216.10409474372864,216.23390036821365,217.45534706115723,216.87693512439728,216.68262660503387,217.19131708145142,215.48572474718094,218.02257925271988,216.7897275686264,213.9845290184021
-119,216.4447396993637,216.97897922992706,217.17446446418762,216.2924963235855,215.62726420164108,216.10392051935196,216.23029106855392,217.4736152291298,216.8535177707672,216.6902704834938,217.2041593194008,215.45869034528732,218.04825538396835,216.76999855041504,214.01456385850906
-118,216.44967514276505,217.02313697338104,217.18869924545288,216.3097441792488,215.61720716953278,216.1070834994316,216.22811967134476,217.49336498975754,216.83419787883759,216.69264829158783,217.21706557273865,215.43394821882248,218.07442152500153,216.74849265813828,214.0409944653511
-117,216.459239423275,217.06462180614471,217.2004230618477,216.32652235031128,215.60853344202042,216.11392587423325,216.22715765237808,217.51413905620575,216.82101136446,216.69023722410202,217.23024839162827,215.41346621513367,218.10028904676437,216.72762989997864,214.06442272663116
-116,216.4723150730133,217.1013395190239,217.20863980054855,216.3428636789322,215.6009048819542,216.12415778636932,216.22816759347916,217.5355048775673,216.8157935142517,216.68400448560715,217.2428959608078,215.3992556333542,218.12526500225067,216.70951038599014,214.08583694696426
-115,216.48794841766357,217.13176029920578,217.2129482626915,216.3592602610588,215.5940569639206,216.13740837574005,216.23121297359467,217.556806743145,216.8199826478958,216.675184071064,217.25380676984787,215.3927260041237,218.14916455745697,216.6959364414215,214.10690945386887
-114,216.5051302909851,217.15432572364807,217.2135390639305,216.37609750032425,215.5885872244835,216.15322625637054,216.2358114719391,217.57753133773804,216.83434855937958,216.6652348637581,217.26152056455612,215.39390242099762,218.17205941677094,216.68840700387955,214.1291132569313
-113,216.52310520410538,217.16833531856537,217.2109100818634,216.39396089315414,215.58487629890442,216.17107045650482,216.24178779125214,217.59747755527496,216.85868287086487,216.65527248382568,217.26536387205124,215.40134489536285,218.19385373592377,216.6872969865799,214.15283453464508
-112,216.54136514663696,217.1741505265236,217.20580792427063,216.41370558738708,215.58306688070297,216.19011586904526,216.24854892492294,217.61625069379807,216.89233130216599,216.64569836854935,217.26656836271286,215.41316217184067,218.2139567732811,216.69164019823074,214.17827951908112
-111,216.55981397628784,217.1722727417946,217.19875156879425,216.43606811761856,215.58298432826996,216.2100494503975,216.25533175468445,217.63339364528656,216.9340142607689,216.6363506913185,217.26737189292908,215.4277845621109,218.23179507255554,216.69942539930344,214.2055891752243
-110,216.57811522483826,217.1638122200966,217.19024550914764,216.46125203371048,215.58399200439453,216.23022764921188,216.2610974907875,217.6482613682747,216.982191324234,216.62634545564651,217.27037912607193,215.4447033405304,218.2477433681488,216.70845633745193,214.23482698202133
-109,216.59587109088898,217.1505570411682,217.18077540397644,216.48919260501862,215.5856937766075,216.24946922063828,216.26492142677307,217.6600393652916,217.03386986255646,216.61504590511322,217.27641016244888,215.46374064683914,218.26213896274567,216.71671932935715,214.26479595899582
-108,216.61354780197144,217.13507878780365,217.17075073719025,216.51908951997757,215.5885711312294,216.26704251766205,216.26633775234222,217.66812878847122,217.08587008714676,216.60163134336472,217.28466945886612,215.48411113023758,218.2747203707695,216.72220122814178,214.2942722439766
-107,216.63158357143402,217.12053912878036,217.16048109531403,216.54992336034775,215.59389036893845,216.28324002027512,216.26538532972336,217.6719953417778,217.13566637039185,216.5846021771431,217.2934301495552,215.5050613284111,218.2853416800499,216.72297537326813,214.32195109128952
-106,216.65028774738312,217.1091896891594,217.15034008026123,216.58120495080948,215.60192203521729,216.2985253930092,216.2624596953392,217.67105025053024,217.1813558936119,216.56338304281235,217.3013288974762,215.52623891830444,218.29380124807358,216.71779710054398,214.34652692079544
-105,216.66958218812943,217.1022391319275,217.14123392105103,216.6128088235855,215.61234974861145,216.31235110759735,216.2582169175148,217.66508316993713,217.22132712602615,216.53857439756393,217.30767446756363,215.5478293299675,218.29973721504211,216.70638036727905,214.36748892068863
-104,216.68856132030487,217.1006691455841,217.13415271043777,216.64357817173004,215.62471890449524,216.32369631528854,216.2534704208374,217.65476727485657,217.25499749183655,216.5112378001213,217.3121401667595,215.56969380378723,218.30325812101364,216.68980675935745,214.38486951589584
