shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18,pair_19
-170,215.688358604908,220.06781136989594,215.688358604908,220.06781136989594,216.00264638662338,215.56444203853607,215.5826781988144,217.85546523332596,217.05816560983658,217.24579256772995,215.47018378973007,215.10304474830627,218.05278599262238,216.1939891576767,217.42693096399307,215.86779582500458,215.45490193367004,216.64250272512436,215.31383341550827,216.27997505664825
-169,215.57294231653214,220.09138470888138,215.57294231653214,220.09138470888138,215.99006968736649,215.5170919895172,215.49623435735703,217.8489254117012,216.98307305574417,217.25076925754547,215.43552207946777,215.06353503465652,218.0347996354103,216.1092330813408,217.41272169351578,215.84011405706406,215.45378506183624,216.59585964679718,215.34826254844666,216.28154802322388
-168,215.462178170681,220.10845041275024,215.462178170681,220.10845041275024,215.9829130768776,215.4684453010559,215.42071628570557,217.83270543813705,216.9221003651619,217.25761300325394,215.40334004163742,215.0240722298622,218.01692926883698,216.02919328212738,217.3888424038887,215.81846565008163,215.45566129684448,216.5663065314293,215.38937938213348,216.2981652021408
-167,215.35942631959915,220.11860769987106,215.35942631959915,220.11860769987106,215.9798920750618,215.41857886314392,215.35895782709122,217.8070706129074,216.87428659200668,217.2663071155548,215.3757981657982,214.98788499832153,217.9998181462288,215.95656752586365,217.3562912940979,215.79914110898972,215.45913100242615,216.55251270532608,215.43584609031677,216.32961827516556
-166,215.26890605688095,220.1214964389801,215.26890605688095,220.1214964389801,215.97851580381393,215.36788630485535,215.31444305181503,217.77414220571518,216.8387712240219,217.2773426771164,215.35338819026947,214.95863354206085,217.9847394824028,215.8947610259056,217.3173142671585,215.7798952460289,215.4635692834854,216.55301588773727,215.48499768972397,216.37387418746948
-165,215.19250619411469,220.11738848686218,215.19250619411469,220.11738848686218,215.97557699680328,215.31443697214127,215.28953796625137,217.73630219697952,216.81397551298141,217.28875696659088,215.33688151836395,214.93801069259644,217.97240835428238,215.8449809551239,217.27456748485565,215.7601968050003,215.46841549873352,216.56412786245346,215.53472179174423,216.4263480901718
-164,215.13142454624176,220.10664743185043,215.13142454624176,220.10664743185043,215.96768087148666,215.25766855478287,215.28403562307358,217.6952930688858,216.7965493798256,217.30028921365738,215.3255673646927,214.92834562063217,217.96354627609253,215.8075152039528,217.23084962368011,215.74151891469955,215.47305917739868,216.5820934176445,215.58234304189682,216.48401802778244
-163,215.0865592956543,220.09079575538635,215.0865592956543,220.09079575538635,215.95259714126587,215.19817447662354,215.29590672254562,217.65209490060806,216.784097135067,217.31073659658432,215.31839901208878,214.92897552251816,217.958855509758,215.78264808654785,217.18639904260635,215.7260189652443,215.4761216044426,216.60164958238602,215.62482106685638,216.5445780158043
-162,215.05781066417694,220.0719433426857,215.05781066417694,220.0719433426857,215.9293349981308,215.1372351050377,215.32303369045258,217.60701441764832,216.7733731865883,217.3188384771347,215.3146916627884,214.93821895122528,217.9593362212181,215.77118986845016,217.14103066921234,215.7142112851143,215.4762905240059,216.61856478452682,215.6588837504387,216.60528683662415
-161,215.04442709684372,220.05268931388855,215.04442709684372,220.05268931388855,215.89717608690262,215.07673978805542,215.36354637145996,217.56094712018967,216.76155346632004,217.3244577050209,215.31378465890884,214.95380795001984,217.9657103419304,215.7735943198204,217.09394323825836,215.70679515600204,215.472809612751,216.63044875860214,215.68244969844818,216.66418355703354
-160,215.04511713981628,220.03497767448425,215.04511713981628,220.03497767448425,215.85697197914124,215.01881378889084,215.41407072544098,217.51595187187195,216.74741047620773,217.3269494175911,215.31425899267197,214.9748396873474,217.9780192375183,215.79079270362854,217.0440335869789,215.70372480154037,215.46440809965134,216.6360849738121,215.6942641735077,216.7196699976921
-159,215.05775570869446,220.02009093761444,215.05775570869446,220.02009093761444,215.81063491106033,214.96531081199646,215.4710545539856,217.47550690174103,216.7309646010399,217.3267457485199,215.31584298610687,215.000646173954,217.99418485164642,215.8210088610649,216.98958629369736,215.70612800121307,215.45167475938797,216.63514286279678,215.69409435987473,216.7706916332245
-158,215.08054906129837,220.00884133577347,215.08054906129837,220.00884133577347,215.76080191135406,214.91823774576187,215.53122609853745,217.44129359722137,216.71278524398804,217.32427555322647,215.3190283179283,215.03196674585342,218.01130765676498,215.86119329929352,216.92964458465576,215.71422457695007,215.4347135424614,216.62901133298874,215.68278294801712,216.81658059358597
-157,215.1106902360916,220.00130027532578,215.1106902360916,220.00130027532578,215.70959848165512,214.87900805473328,215.59180390834808,217.41441076993942,216.69360929727554,217.31953072547913,215.32441699504852,215.0688270330429,218.02729278802872,215.90914982557297,216.86385548114777,215.72648686170578,215.41425555944443,216.61963653564453,215.6609228849411,216.85645407438278
-156,215.14639711380005,219.9968409538269,215.14639711380005,219.9968409538269,215.65850633382797,214.8480006456375,215.64986193180084,217.39619034528732,216.67355942726135,217.31200057268143,215.33181285858154,215.1106880903244,218.0401536822319,215.96158981323242,216.79332345724106,215.74084740877151,215.39023119211197,216.60822504758835,215.62972843647003,216.88986611366272
-155,215.18645375967026,219.9950349330902,215.18645375967026,219.9950349330902,215.6094388961792,214.8244599699974,215.70293974876404,217.38694256544113,216.65331602096558,217.3011462688446,215.34019529819489,215.15655082464218,218.04828703403473,216.01588582992554,216.71924728155136,215.75528341531754,215.36313033103943,216.59629410505295,215.59096878767014,216.9167207479477
-154,215.22878354787827,219.9953806400299,215.22878354787827,219.9953806400299,215.56314730644226,214.80903893709183,215.7490632534027,217.38570588827133,216.6345311999321,217.28823453187943,215.34871071577072,215.20418322086334,218.05051189661026,216.06934136152267,216.6433419585228,215.76881217956543,215.3337897658348,216.58491891622543,215.54628211259842,216.93757766485214
-153,215.26987373828888,219.9969198703766,215.26987373828888,219.9969198703766,215.5197845697403,214.80209749937057,215.7865372300148,217.39103424549103,216.6185804605484,217.2736450433731,215.35730588436127,215.25158441066742,218.04549181461334,216.1195389032364,216.5676080584526,215.78106659650803,215.3011319041252,216.57434618473053,215.4972478747368,216.95297074317932
-152,215.30580788850784,219.99856233596802,215.30580788850784,219.99856233596802,215.479638338089,214.80322760343552,215.81428062915802,217.40098732709885,216.60716831684113,217.25637412071228,215.36624717712402,215.29724371433258,218.03268265724182,216.16336399316788,216.49442088603973,215.79059827327728,215.2634792327881,216.56357234716415,215.44545304775238,216.96367174386978
-151,215.333910882473,219.99998557567596,215.333910882473,219.99998557567596,215.44235169887543,214.812156021595,215.8323369026184,217.41339540481567,216.60213834047318,217.23550540208817,215.37572288513184,215.34049993753433,218.0123980641365,216.19839215278625,216.42641723155975,215.79613596200943,215.2194480895996,216.55200064182281,215.39337694644928,216.97039586305618
-150,215.35214883089066,220.0014290213585,215.35214883089066,220.0014290213585,215.4080753326416,214.82850563526154,215.84121322631836,217.42655503749847,216.6042364835739,217.21221178770065,215.38643896579742,215.38124990463257,217.98535752296448,216.2241438627243,216.36621642112732,215.79693299531937,215.16944861412048,216.5382553935051,215.34548836946487,216.9743601679802
-149,215.36010307073593,220.00353848934174,215.36010307073593,220.00353848934174,215.37797659635544,214.85020262002945,215.84181743860245,217.43950885534286,216.61289417743683,217.18748205900192,215.39852833747864,215.41878193616867,217.95258057117462,216.2406331896782,216.3154867887497,215.79293954372406,215.11477595567703,216.52101349830627,215.30563575029373,216.97604942321777
-148,215.35931766033173,220.007069170475,215.35931766033173,220.007069170475,215.35334330797195,214.87554454803467,215.83625429868698,217.45137184858322,216.62681025266647,217.16047018766403,215.41027587652206,215.45254427194595,217.91540783643723,216.24806088209152,216.27661538124084,215.78406524658203,215.05846720933914,216.49917978048325,215.27681612968445,216.976975440979
-147,215.3516664505005,220.01251286268234,215.3516664505005,220.01251286268234,215.33484023809433,214.9029120206833,215.8271360397339,217.46168637275696,216.6433608531952,217.12928354740143,215.4196733236313,215.48122519254684,217.8755903840065,216.2470664381981,216.25131905078888,215.77090072631836,215.00374567508698,216.47162425518036,215.25956636667252,216.97829258441925
-146,215.33977788686752,220.0195590853691,215.33977788686752,220.0195590853691,215.32266741991043,214.93002307415009,215.81722873449326,217.46997433900833,216.6603187918663,217.0925790667534,215.42521506547928,215.50315845012665,217.83498829603195,216.239284157753,216.24058037996292,215.75434070825577,214.9534032344818,216.43813955783844,215.25243669748306,216.98080211877823
-145,215.32636058330536,220.02715700864792,215.32636058330536,220.02715700864792,215.31645143032074,214.9543972015381,215.80949664115906,217.47585529088974,216.6760327219963,217.04994267225266,215.42667573690414,215.51675564050674,217.79527497291565,216.22696781158447,216.24450331926346,215.7352739572525,214.91001385450363,216.39891922473907,215.2537791132927,216.98475509881973
-144,215.31417101621628,220.03477722406387,215.31417101621628,220.03477722406387,215.31590622663498,214.97393655776978,215.80419582128525,217.47872030735016,216.68918585777283,217.00231552124023,215.42488700151443,215.5208226442337,217.75793784856796,216.21168345212936,216.26211208105087,215.7144381403923,214.8762036561966,216.3549153804779,215.26186329126358,216.99023914337158
-143,215.30607903003693,220.04230052232742,215.30607903003693,220.04230052232742,215.32086753845215,214.98713594675064,215.80045753717422,217.4784899353981,216.69925165176392,216.95119094848633,215.42094576358795,215.51492434740067,217.7242584824562,216.19476157426834,216.29175025224686,215.69129693508148,214.85393023490906,216.3083557486534,215.27549904584885,216.99698251485825
-142,215.30522471666336,220.0494206547737,215.30522471666336,220.0494206547737,215.3307471871376,214.99356484413147,215.7976919412613,217.47587883472443,216.70578181743622,216.8982009291649,215.41669434309006,215.49949872493744,217.6952125430107,216.1774988770485,216.33095425367355,215.6650857925415,214.84445917606354,216.26213955879211,215.29347747564316,217.00502175092697
-141,215.3139687180519,220.0557166337967,215.3139687180519,220.0557166337967,215.34466987848282,214.99498224258423,215.79509395360947,217.4716175198555,216.7081190943718,216.8457594513893,215.41415268182755,215.47605109214783,217.67191010713577,216.16117733716965,216.37730526924133,215.63580775260925,214.84759777784348,216.21852588653564,215.3143988251686,217.0144430398941
-140,215.33391219377518,220.06081640720367,215.33391219377518,220.06081640720367,215.36191922426224,214.99411088228226,215.7923348546028,217.46745550632477,216.70628416538239,216.7964826822281,215.41549038887024,215.44747614860535,217.65477019548416,216.14807331562042,216.42917394638062,215.6039918065071,214.8627072572708,216.17895114421844,215.33717811107635,217.0245441198349
-139,215.3651477098465,220.06427645683289,215.3651477098465,220.06427645683289,215.3815621137619,214.99297219514847,215.7894625067711,217.46525686979294,216.7013920545578,216.7531504034996,215.42272663116455,215.41712671518326,217.64412713050842,216.13984698057175,216.4847850203514,215.57038289308548,214.888445854187,216.14432150125504,215.3610657453537,217.0334814786911
-138,215.4056911468506,220.06596940755844,215.4056911468506,220.06596940755844,215.40270626544952,214.9934160709381,215.78666597604752,217.4664244055748,216.69410228729248,216.71883308887482,215.4372496008873,215.38834869861603,217.64003443717957,216.13709729909897,216.54265987873077,215.5362583398819,214.92209035158157,216.11528140306473,215.38446229696274,217.03896498680115
-137,215.45310175418854,220.06581676006317,215.45310175418854,220.06581676006317,215.4240198135376,214.99670326709747,215.78406769037247,217.47261095046997,216.6857562661171,216.6951845884323,215.45896154642105,215.36313539743423,217.64292150735855,216.14006507396698,216.60152786970139,215.50334066152573,214.96118265390396,216.09215104579926,215.40481978654861,217.03894889354706
-136,215.5040283203125,220.0632135272026,215.5040283203125,220.0632135272026,215.44416391849518,215.0032997727394,215.78240329027176,217.48500162363052,216.6778021454811,216.68305176496506,215.48704344034195,215.3422898054123,217.65279030799866,216.14828890562057,216.66046410799026,215.4720179438591,215.00400298833847,216.0751874446869,215.41965234279633,217.03239011764526
-135,215.55433404445648,220.05783241987228,215.55433404445648,220.05783241987228,215.4616848230362,215.0137209892273,215.78200179338455,217.50375086069107,216.67143565416336,216.68242806196213,215.51995819807053,215.3256665468216,217.6696715950966,216.1605007648468,216.71856552362442,215.44217383861542,215.0490408539772,216.06441015005112,215.42697834968567,217.01933467388153
-134,215.6001483798027,220.05001628398895,215.6001483798027,220.05001628398895,215.4757809638977,215.02840894460678,215.7832172513008,217.52864789962769,216.66719508171082,216.6925449371338,215.55713838338852,215.31264221668243,217.69249945878983,216.17473727464676,216.7746040225029,215.41500824689865,215.09546369314194,216.05939149856567,215.4254890680313,217.00018656253815
-133,215.63904750347137,220.04080152511597,215.63904750347137,220.04080152511597,215.48588091135025,215.04674369096756,215.78678405284882,217.5588087439537,216.66526412963867,216.7118518948555,215.59761703014374,215.3028702735901,217.7200624346733,216.18869656324387,216.82748180627823,215.3916078209877,215.14287692308426,216.0601208806038,215.41408783197403,216.97595769166946
-132,215.66971457004547,220.03091019392014,215.66971457004547,220.03091019392014,215.49153703451157,215.06748342514038,215.79330223798752,217.59280544519424,216.66497337818146,216.73787808418274,215.63969659805298,215.2971522808075,217.75086730718613,216.20046257972717,216.87693881988525,215.37262338399887,215.1903691291809,216.066567838192,215.3929507136345,216.94841438531876
-131,215.6916309595108,220.02131855487823,215.6916309595108,220.02131855487823,215.49406737089157,215.09019255638123,215.80318331718445,217.62928873300552,216.66524630784988,216.76857894659042,215.68157505989075,215.2966125011444,217.78312689065933,216.20850539207458,216.92300510406494,215.35869991779327,215.2370406985283,216.07808476686478,215.3642942905426,216.91917288303375
-130,215.7046898007393,220.01291984319687,215.7046898007393,220.01291984319687,215.49501472711563,215.11374181509018,215.81676721572876,217.66697388887405,216.66409182548523,216.80208152532578,215.7210974097252,215.3018895983696,217.81547540426254,216.2110767364502,216.96538263559341,215.351175904274,215.2819053530693,216.09392029047012,215.33076751232147,216.88945925235748
-129,215.708988904953,220.00696885585785,215.708988904953,220.00696885585785,215.49615174531937,215.13677263259888,215.8338878750801,217.7040508389473,216.65936374664307,216.83653116226196,215.75576847791672,215.3135845065117,217.84805285930634,216.20746845006943,217.00405645370483,215.35035413503647,215.32393336296082,216.11305379867554,215.29604202508926,216.86018228530884
-128,215.70470690727234,220.00430113077164,215.70470690727234,220.00430113077164,215.4983487725258,215.1577655673027,215.8538464307785,217.73882162570953,216.6495807170868,216.8702300786972,215.78355157375336,215.33182394504547,217.88087451457977,216.19764041900635,217.03896087408066,215.35644274950027,215.36149942874908,216.13435637950897,215.2636206150055,216.83241111040115
-127,215.6920816898346,220.005557179451,215.6920816898346,220.005557179451,215.50233674049377,215.17566311359406,215.87492734193802,217.77035355567932,216.63431590795517,216.90142887830734,215.80307388305664,215.35593992471695,217.9139747619629,216.18185526132584,217.06959527730942,215.36986285448074,215.3922844529152,216.15641921758652,215.23636013269424,216.80653631687164
-126,215.6712332367897,220.01097786426544,215.6712332367897,220.01097786426544,215.50806641578674,215.1899449825287,215.89618486166,217.7980219721794,216.61370766162872,216.92864048480988,215.81452131271362,215.3851382136345,217.94781577587128,216.1611648797989,217.09559231996536,215.3912228345871,215.41452115774155,216.1777287721634,215.21673995256424,216.7828670144081
-125,215.64246094226837,220.02011185884476,215.64246094226837,220.02011185884476,215.51515471935272,215.20090132951736,215.91691493988037,217.82172751426697,216.58839643001556,216.95126086473465,215.81929808855057,215.41891211271286,217.98196816444397,216.137156188488,217.11669158935547,215.42016458511353,215.42764925956726,216.19696813821793,215.20675891637802,216.76188600063324
-124,215.60667777061462,220.03240430355072,215.60667777061462,220.03240430355072,215.52391242980957,215.2085815668106,215.93639487028122,217.84189867973328,216.55952149629593,216.97026824951172,215.82023644447327,215.457193672657,218.01650869846344,216.1110244989395,217.13301813602448,215.45459866523743,215.43113017082214,216.21335190534592,215.20708394050598,216.74431943893433
-123,215.56552267074585,220.04717749357224,215.56552267074585,220.04717749357224,215.53489249944687,215.21332156658173,215.95408427715302,217.858717918396,216.52890491485596,216.98678278923035,215.8198146224022,215.49924117326736,218.0516157746315,216.08377528190613,217.14436209201813,215.49145430326462,215.42544108629227,216.22693330049515,215.2170017361641,216.73045939207077
-122,215.52084481716156,220.06352907419205,215.52084481716156,220.06352907419205,215.54882895946503,215.21647024154663,215.97025364637375,217.8720259666443,216.49831002950668,217.00214898586273,215.82023584842682,215.54408395290375,218.08728104829788,216.0561254620552,217.15050715208054,215.52699959278107,215.41199380159378,216.23777347803116,215.234818816185,216.72078639268875
-121,215.4747150540352,220.0802987217903,215.4747150540352,220.0802987217903,215.56675219535828,215.2187818288803,215.98568308353424,217.88164365291595,216.46934133768082,217.0179738998413,215.82378494739532,215.59038376808167,218.12328773736954,216.02869647741318,217.151413500309,215.5575768351555,215.39192819595337,216.24615961313248,215.25885486602783,216.7162761092186
-120,215.4292209148407,220.09691751003265,215.4292209148407,220.09691751003265,215.58956998586655,215.22069573402405,216.00176119804382,217.88759618997574,216.44347178936005,217.03582572937012,215.83177381753922,215.6367769241333,218.15884321928024,216.00276267528534,217.1475179195404,215.58085691928864,215.36690628528595,216.25306749343872,215.28773081302643,216.71743017435074
-119,215.38632941246033,220.11347675323486,215.38632941246033,220.11347675323486,215.61739790439606,215.2227793931961,216.01925975084305,217.89043444395065,216.42148786783218,217.05614918470383,215.84467554092407,215.6816617846489,218.1926582455635,215.97974562644958,217.13991624116898,215.59706288576126,215.3390008211136,216.25954043865204,215.3197918534279,216.72375971078873
-118,215.34747856855392,220.12965834140778,215.34747856855392,220.12965834140778,215.6497164964676,215.2258499264717,216.03822273015976,217.8906810283661,216.40423089265823,217.07771468162537,215.8626525402069,215.72374534606934,218.222951233387,215.96031039953232,217.1298280954361,215.60703033208847,215.31019282341003,216.26631927490234,215.35328978300095,216.73426014184952
-117,215.31332582235336,220.14526802301407,215.31332582235336,220.14526802301407,215.68552029132843,215.23118394613266,216.05819070339203,217.88882678747177,216.39238822460175,217.09879595041275,215.88554602861404,215.76184314489365,218.24827307462692,215.94498473405838,217.1181126832962,215.6113947033882,215.2820400595665,216.2741407752037,215.38632160425186,216.74741131067276
-116,215.28400546312332,220.16030049324036,215.28400546312332,220.16030049324036,215.72405087947845,215.23988682031631,216.07830864191055,217.88562697172165,216.38663387298584,217.11737936735153,215.91278809309006,215.79558610916138,218.26782715320587,215.93414217233658,217.1054328083992,215.6115978360176,215.25667536258698,216.2830680012703,215.41681909561157,216.76185381412506
-115,215.26058852672577,220.17467737197876,215.26058852672577,220.17467737197876,215.7644363641739,215.251811504364,216.09771597385406,217.88282543420792,216.38752567768097,217.1316270828247,215.94326078891754,215.82526469230652,218.28112334012985,215.92834490537643,217.0927894115448,215.60933232307434,215.23593312501907,216.29282093048096,215.44238966703415,216.77655333280563
-114,215.24395561218262,220.18756818771362,215.24395561218262,220.18756818771362,215.80530446767807,215.265562415123,216.1158761382103,217.8816932439804,216.395605802536,217.1408907175064,215.97557932138443,215.85096168518066,218.28825134038925,215.9282898902893,217.0818930864334,215.60601842403412,215.22072952985764,216.30295252799988,215.46107250452042,216.7918051481247
-113,215.23450803756714,220.1981496810913,215.23450803756714,220.1981496810913,215.84494078159332,215.27935200929642,216.1314595937729,217.88239204883575,216.41126382350922,217.14506500959396,216.00819289684296,215.87272453308105,218.28993886709213,215.93458306789398,217.0751737356186,215.60282057523727,215.21086645126343,216.31266659498215,215.47142553329468,216.80691081285477
-112,215.23274624347687,220.20595103502274,215.23274624347687,220.20595103502274,215.88135731220245,215.29134112596512,216.1428817510605,217.88514226675034,216.43443644046783,217.14424324035645,216.03989279270172,215.8908610343933,218.28725188970566,215.9475535750389,217.07453536987305,215.59975880384445,215.20640635490417,216.3216553926468,215.4728227853775,216.82081097364426
-111,215.2390301823616,220.2111805677414,215.2390301823616,220.2111805677414,215.91255724430084,215.29997181892395,216.1487141251564,217.89036738872528,216.46506160497665,217.13876593112946,216.06945806741714,215.9057874083519,218.2815746665001,215.9672630429268,217.08102923631668,215.59682941436768,215.2095714211464,216.32946360111237,215.46627300977707,216.83236801624298
-110,215.25315231084824,220.21431666612625,215.25315231084824,220.21431666612625,215.9371890425682,215.30418968200684,216.1485032439232,217.8984296321869,216.50306022167206,217.1292301416397,216.09596091508865,215.9180844426155,218.27473109960556,215.99307489395142,217.09530168771744,215.5936440229416,215.22126483917236,216.33596462011337,215.45335215330124,216.8408060669899
-109,215.2742342352867,220.21576589345932,215.2742342352867,220.21576589345932,215.95488315820694,215.30283850431442,216.14254242181778,217.90898913145065,216.54830878973007,217.11670750379562,216.11873126029968,215.92764174938202,218.26851534843445,216.02366477251053,217.1175361275673,215.58929777145386,215.23970252275467,216.34062546491623,215.4359599351883,216.8453125357628
-108,215.30123835802078,220.21582412719727,215.30123835802078,220.21582412719727,215.96583622694016,215.29447185993195,216.13081073760986,217.92161935567856,216.60033905506134,217.10165959596634,216.1375166773796,215.93430870771408,218.26419866085052,216.05796748399734,217.14696311950684,215.58427608013153,215.26324224472046,216.34330260753632,215.4165045619011,216.84520667791367
-107,215.3328133225441,220.21468180418015,215.3328133225441,220.21468180418015,215.97072595357895,215.27921801805496,216.11424720287323,217.9362324476242,216.65874648094177,217.08452534675598,216.15278333425522,215.93801939487457,218.2626748085022,216.09551864862442,217.18212711811066,215.57903045415878,215.29092633724213,216.34407210350037,215.39765691757202,216.84093689918518
-106,215.36724865436554,220.21254724264145,215.36724865436554,220.21254724264145,215.9706758260727,215.25905215740204,216.09190028905869,217.9525592327118,216.72270554304123,217.06612986326218,216.16514098644257,215.93872267007828,218.264763712883,216.13506495952606,217.22140330076218,215.57399821281433,215.32182782888412,216.3434311747551,215.381745159626,216.833618581295
-105,215.4032211303711,220.20970010757446,215.4032211303711,220.20970010757446,215.9671814441681,215.23570013046265,216.06315344572067,217.96958392858505,216.79090523719788,217.04734897613525,216.17470788955688,215.9365147948265,218.27167242765427,216.17434114217758,217.26286679506302,215.56914120912552,215.35473316907883,216.34270560741425,215.37049108743668,216.82448822259903
-104,215.43988782167435,220.20608633756638,215.43988782167435,220.20608633756638,215.9616704583168,215.21166372299194,216.02863973379135,217.98606008291245,216.86151713132858,217.02884435653687,216.1809908747673,215.93145966529846,218.28403627872467,216.2109318971634,217.30456912517548,215.56394279003143,215.38846677541733,216.34413844347,215.36539489030838,216.81458151340485
-103,215.47662842273712,220.2022140622139,215.47662842273712,220.2022140622139,215.955606341362,215.18842536211014,215.99038976430893,218.001158952713,216.93235439062119,217.010840177536,216.18384438753128,215.92328518629074,218.30123728513718,216.24269253015518,217.34396213293076,215.55807560682297,215.42169564962387,216.3485336303711,215.3673267364502,216.80477851629257
-102,215.5124831199646,220.19908672571182,215.5124831199646,220.19908672571182,215.94932973384857,215.16677355766296,215.95037561655045,218.01514202356339,217.00132548809052,216.99398010969162,216.18312603235245,215.9107325077057,218.32221114635468,216.26870983839035,217.37972778081894,215.55164897441864,215.45378041267395,216.3564281463623,215.37711173295975,216.79601579904556
-101,215.54652363061905,220.19708502292633,215.54652363061905,220.19708502292633,215.9423524737358,215.1475905776024,215.9106429219246,218.02824133634567,217.06665033102036,216.97896111011505,216.17883944511414,215.8925188779831,218.3458253145218,216.288698554039,217.4115510582924,215.5452162027359,215.48391050100327,216.36754196882248,215.39530754089355,216.78933882713318
-100,215.57859122753143,220.19603699445724,215.57859122753143,220.19603699445724,215.9340997338295,215.13160693645477,215.87297052145004,218.0405957698822,217.12675499916077,216.96611368656158,216.1705243587494,215.86853712797165,218.3709053993225,216.3033263683319,217.43837666511536,215.53955686092377,215.5116906762123,216.38076156377792,215.4214922785759,216.7854214310646
-99,215.60888916254044,220.19561171531677,215.60888916254044,220.19561171531677,215.92400681972504,215.11964613199234,215.83995360136032,218.05268847942352,217.18083703517914,216.95615583658218,216.15819710493088,215.83998674154282,218.3967422246933,216.3136866092682,217.46003288030624,215.53508704900742,215.53616392612457,216.39521872997284,215.4540662765503,216.78440642356873
-98,215.63730466365814,220.1956034898758,215.63730466365814,220.1956034898758,215.91211861371994,215.11337780952454,215.813312292099,218.06441193819046,217.22810661792755,216.95001727342606,216.14217537641525,215.81005215644836,218.42236882448196,216.321539580822,217.47663295269012,215.5320701599121,215.5568253993988,216.41050446033478,215.49174624681473,216.78609371185303
-97,215.66355973482132,220.19574493169785,215.66355973482132,220.19574493169785,215.9000319838524,215.11359024047852,215.79420882463455,218.07628870010376,217.268219769001,216.9476054906845,216.12320882081985,215.78193759918213,218.44608122110367,216.32847970724106,217.48852109909058,215.5306916832924,215.57350605726242,216.42675811052322,215.53259605169296,216.7900072336197
