shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18,pair_19
-168,216.44687622785568,217.74388146400452,216.44687622785568,217.74388146400452,217.77734744548798,215.2442888021469,213.52598810195923,216.33950680494308,216.9587475657463,214.40659487247467,216.5454654097557,216.88020634651184,216.6595162153244,217.0156707763672,216.82361501455307,215.0156373977661,217.252155482769,215.03047740459442,218.29663634300232,217.88283866643906
-167,216.39435201883316,217.70594662427902,216.39435201883316,217.70594662427902,217.7642240524292,215.28572297096252,213.5125511288643,216.22955971956253,216.9503853917122,214.40372586250305,216.5056169629097,216.91417169570923,216.6022539138794,216.9667397737503,216.77243393659592,214.9474172592163,217.22899317741394,214.94383764266968,218.29535293579102,217.87490689754486
-166,216.34764277935028,217.66604882478714,216.34764277935028,217.66604882478714,217.75428420305252,215.32643139362335,213.50611412525177,216.10518407821655,216.9432652592659,214.40594786405563,216.47626090049744,216.94752305746078,216.55509221553802,216.9314147233963,216.72089087963104,214.8766888976097,217.21652257442474,214.86870914697647,218.28724056482315,217.87212920188904
-165,216.30741494894028,217.6250275373459,216.30741494894028,217.6250275373459,217.7466311454773,215.36646896600723,213.50715219974518,215.97167748212814,216.9369294643402,214.41301918029785,216.4559679031372,216.97943079471588,216.51892286539078,216.9094077348709,216.66792076826096,214.80618327856064,217.21360176801682,214.80715519189835,218.2718402147293,217.87373584508896
-164,216.27449464797974,217.58575588464737,216.27449464797974,217.58575588464737,217.74176555871964,215.40557795763016,213.51511883735657,215.83509916067123,216.9318465590477,214.4249713420868,216.4442062973976,217.00950425863266,216.49330937862396,216.90072298049927,216.6138680577278,214.73830842971802,217.21832758188248,214.76035618782043,218.248028755188,217.8794882297516
-163,216.2498698234558,217.5520646572113,216.2498698234558,217.5520646572113,217.74013364315033,215.44229817390442,213.52929615974426,215.70063018798828,216.92867970466614,214.4431101679802,216.43912881612778,217.0381342768669,216.47602832317352,216.90519720315933,216.55808520317078,214.6749484539032,217.22823536396027,214.72711378335953,218.2152629494667,217.88793408870697
-162,216.2336829304695,217.52626341581345,216.2336829304695,217.52626341581345,217.74203675985336,215.47594684362411,213.54885298013687,215.57405012845993,216.92909789085388,214.4685422182083,216.4395569562912,217.0658003091812,216.46495896577835,216.92177319526672,216.501715362072,214.61663258075714,217.24131608009338,214.7058146595955,218.17388224601746,217.8975269794464
-161,216.2255226969719,217.50766599178314,216.2255226969719,217.50766599178314,217.74680751562119,215.50660461187363,213.57297843694687,215.4608218073845,216.9341161251068,214.50170069932938,216.4440143108368,217.0923215150833,216.45833003520966,216.9483563899994,216.4461972117424,214.56359660625458,217.25631260871887,214.6921084523201,218.12418293952942,217.90660500526428
-160,216.22430288791656,217.49452871084213,216.22430288791656,217.49452871084213,217.75342285633087,215.53393757343292,213.60024863481522,215.3658371567726,216.94233125448227,214.54281306266785,216.4498701095581,217.11693769693375,216.45546358823776,216.98272162675858,216.3933830857277,214.51534986495972,217.27203279733658,214.68185412883759,218.06749641895294,217.91438156366348
-159,216.22867113351822,217.48564755916595,216.22867113351822,217.48564755916595,217.76051384210587,215.55680572986603,213.62926310300827,215.29215615987778,216.95273065567017,214.59183728694916,216.45522093772888,217.13917660713196,216.4557265639305,217.02145993709564,216.34586489200592,214.47166895866394,217.28679645061493,214.67214733362198,218.00544273853302,217.92035204172134
-158,216.23650604486465,217.48026847839355,216.23650604486465,217.48026847839355,217.76723217964172,215.5745587348938,213.65866231918335,215.2409501671791,216.96533674001694,214.64812970161438,216.45848435163498,217.15818470716476,216.45730644464493,217.06060284376144,216.30561316013336,214.43258559703827,217.298757314682,214.66140681505203,217.9394874572754,217.92347997426987
-157,216.24569445848465,217.4786012172699,216.24569445848465,217.4786012172699,217.77303844690323,215.58724164962769,213.68700659275055,215.21193873882294,216.98046213388443,214.71075081825256,216.45822674036026,217.17354661226273,216.45816695690155,217.09740018844604,216.27396953105927,214.3990280032158,217.30748796463013,214.64917242527008,217.87168818712234,217.92305439710617
-156,216.25385117530823,217.48098450899124,216.25385117530823,217.48098450899124,217.77769058942795,215.59570664167404,213.71398305892944,215.2044050693512,216.99754929542542,214.7794245481491,216.45416581630707,217.18518018722534,216.4568892121315,217.1307017803192,216.25206249952316,214.3719711303711,217.3132900595665,214.6353735923767,217.80728006362915,217.91865307092667
-155,216.25864827632904,217.48636150360107,216.25864827632904,217.48636150360107,217.78131556510925,215.60239470005035,213.73970013856888,215.21699517965317,217.01563823223114,214.8534380197525,216.44723469018936,217.19301730394363,216.45196455717087,217.16029447317123,216.23996609449387,214.35332649946213,217.3166068792343,214.62009459733963,217.74945783615112,217.91044974327087
-154,216.2577906847,217.49321794509888,216.2577906847,217.49321794509888,217.78389966487885,215.60763067007065,213.7642462849617,215.24743217229843,217.03424453735352,214.93093079328537,216.4391382932663,217.19776225090027,216.4431683421135,217.1885855793953,216.23758733272552,214.3444945216179,217.31760209798813,214.60422283411026,217.69953751564026,217.89874643087387
-153,216.24909281730652,217.5012465119362,216.24909281730652,217.5012465119362,217.78560191392899,215.61128789186478,213.78709197044373,215.2916009426117,217.05325281620026,215.0086885690689,216.43012553453445,217.19982743263245,216.4313099384308,217.21630024909973,216.24498403072357,214.34603869915009,217.31667345762253,214.5890153646469,217.65754187107086,217.8847319483757
-152,216.23107808828354,217.51014041900635,216.23107808828354,217.51014041900635,217.78614276647568,215.6127673983574,213.80755418539047,215.34427970647812,217.07203209400177,215.08481937646866,216.4202527999878,217.19943022727966,216.41753834486008,217.2428714632988,216.2612228989601,214.35736513137817,217.3144338130951,214.57576715946198,217.62286573648453,217.87043207883835
-151,216.203249335289,217.51977986097336,216.203249335289,217.51977986097336,217.78487819433212,215.6117176413536,213.8241360783577,215.40034651756287,217.08951151371002,215.15794909000397,216.40910822153091,217.19650012254715,216.40307015180588,217.26689952611923,216.2848383784294,214.37766647338867,217.31185162067413,214.56616121530533,217.59507244825363,217.85746955871582
-150,216.16536045074463,217.5305552482605,216.16536045074463,217.5305552482605,217.78184551000595,215.60788971185684,213.83570337295532,215.45578014850616,217.10389828681946,215.2262299656868,216.39654725790024,217.19135236740112,216.3872858285904,217.28800135850906,216.3145307302475,214.4065255522728,217.31011021137238,214.56187814474106,217.57392901182175,217.84659653902054
-149,216.11857551336288,217.54230374097824,216.11857551336288,217.54230374097824,217.77852421998978,215.6012962460518,213.84163653850555,215.50688582658768,217.1146429181099,215.28772032260895,216.38293904066086,217.18409395217896,216.37007856369019,217.30600035190582,216.34837174415588,214.44200855493546,217.31089198589325,214.5638799071312,217.5581612586975,217.83803063631058
-148,216.06473195552826,217.5552806854248,216.06473195552826,217.5552806854248,217.77547097206116,215.59305107593536,213.84178072214127,215.55191379785538,217.12177401781082,215.3417510986328,216.36921268701553,217.17552089691162,216.3517399430275,217.32002645730972,216.3842107653618,214.48130452632904,217.3157104253769,214.5719147324562,217.5459262728691,217.83172661066055
-147,216.0064188838005,217.56886732578278,216.0064188838005,217.56886732578278,217.77228492498398,215.5840591788292,213.83644127845764,215.59094500541687,217.12531447410583,215.38792771100998,216.35622024536133,217.16613936424255,216.3328213095665,217.32985490560532,216.42007982730865,214.52157980203629,217.325353205204,214.58544671535492,217.5360750555992,217.8274314403534
-146,215.946444272995,217.58206522464752,215.946444272995,217.58206522464752,217.76845389604568,215.5756196975708,213.8259859085083,215.6247123479843,217.12528145313263,215.42662292718887,216.3436842560768,217.15566009283066,216.31365180015564,217.33610624074936,216.4543098807335,214.56094175577164,217.33873826265335,214.60327869653702,217.5292398929596,217.82412707805634
-145,215.88748371601105,217.59474670886993,215.88748371601105,217.59474670886993,217.7627425789833,215.56931453943253,213.81112295389175,215.655087351799,217.12087416648865,215.4585244655609,216.33179384469986,217.14395534992218,216.29520040750504,217.33927035331726,216.48584884405136,214.59728199243546,217.35447812080383,214.62417370080948,217.52668631076813,217.8201246857643
-144,215.83254772424698,217.6071097254753,215.83254772424698,217.6071097254753,217.7537933588028,215.56566911935806,213.79207408428192,215.6829735636711,217.1113161444664,215.48461532592773,216.32063615322113,217.13103038072586,216.2787220478058,217.3402287364006,216.51401782035828,214.62906736135483,217.370958507061,214.64779382944107,217.5292962193489,217.81447911262512
-143,215.7850923538208,217.61959397792816,215.7850923538208,217.61959397792816,217.74083006381989,215.5638837814331,213.7693528532982,215.70875000953674,217.09641230106354,215.50516313314438,216.31082671880722,217.11735045909882,216.26527327299118,217.33982050418854,216.53877234458923,214.65556859970093,217.38643062114716,214.67276829481125,217.5380848646164,217.8065270781517
-142,215.74791902303696,217.63244235515594,215.74791902303696,217.63244235515594,217.72408521175385,215.56289112567902,213.744851231575,215.73311686515808,217.076205432415,215.51996409893036,216.3033316731453,217.10299503803253,216.25565153360367,217.33876609802246,216.56084382534027,214.67650842666626,217.39935499429703,214.69725781679153,217.55352234840393,217.79601329565048
-141,215.72209292650223,217.6456614136696,215.72209292650223,217.6456614136696,217.70399338006973,215.56211084127426,213.72006630897522,215.75549739599228,217.05059379339218,215.5284599661827,216.29907643795013,217.08812427520752,216.2496777176857,217.33730059862137,216.58093708753586,214.6924206018448,217.4090574979782,214.7204887866974,217.57584643363953,217.78237235546112
-140,215.70753568410873,217.6592457294464,215.70753568410873,217.6592457294464,217.6806902885437,215.56234908103943,213.6967260837555,215.77557188272476,217.02030646800995,215.53009444475174,216.29919308423996,217.072684943676,216.24770188331604,217.3352957367897,216.59965181350708,214.70451438426971,217.4156732559204,214.74276345968246,217.6051014661789,217.76599711179733
-139,215.70297187566757,217.67317175865173,215.70297187566757,217.67317175865173,217.65502548217773,215.56350880861282,213.67665475606918,215.7936499118805,216.9868066906929,215.52531027793884,216.304985165596,217.0568916797638,216.25005143880844,217.33259123563766,216.61742448806763,214.71435397863388,217.41975170373917,214.7641732096672,217.64106267690659,217.74783790111542
-138,215.70529770851135,217.68649131059647,215.70529770851135,217.68649131059647,217.62828689813614,215.56617230176926,213.66121172904968,215.810626745224,216.9506977200508,215.51501375436783,216.31747156381607,217.04041093587875,216.25578051805496,217.3298493027687,216.6341409087181,214.72408109903336,217.42217236757278,214.78572207689285,217.68339627981186,217.72935044765472
-137,215.71175318956375,217.69780296087265,215.71175318956375,217.69780296087265,217.60176730155945,215.57114964723587,213.65097832679749,215.82704240083694,216.91285890340805,215.50117671489716,216.33690494298935,217.02317798137665,216.26385879516602,217.32798194885254,216.65014499425888,214.73520386219025,217.4239126443863,214.8072348833084,217.73132646083832,217.71248066425323
-136,215.7198652625084,217.70550268888474,215.7198652625084,217.70550268888474,217.57720124721527,215.57884472608566,213.64597141742706,215.84368646144867,216.8737490773201,215.48586934804916,216.3633628487587,217.0052153468132,216.27321875095367,217.32786214351654,216.6666914820671,214.7481513619423,217.4254725575447,214.82828974723816,217.78402000665665,217.69832062721252
-135,215.72797012329102,217.7088383436203,215.72797012329102,217.7088383436203,217.55655348300934,215.58929359912872,213.64593559503555,215.86143171787262,216.83308678865433,215.46998286247253,216.39644992351532,216.98710882663727,216.28323411941528,217.33038520812988,216.68467605113983,214.76291465759277,217.42731302976608,214.8488494157791,217.84093701839447,217.6872895359993
-134,215.73483407497406,217.70732879638672,215.73483407497406,217.70732879638672,217.54109233617783,215.60176557302475,213.65055286884308,215.88083797693253,216.79061257839203,215.45407205820084,216.43505561351776,216.97033554315567,216.29344671964645,217.33620685338974,216.704614341259,214.7784425020218,217.42939180135727,214.86951231956482,217.9013610482216,217.67976462841034
-133,215.74020791053772,217.70066553354263,215.74020791053772,217.70066553354263,217.53126579523087,215.61543649435043,213.65876591205597,215.9017015695572,216.74662017822266,215.43892812728882,216.47825717926025,216.95593881607056,216.30325400829315,217.34558200836182,216.7267223596573,214.79332441091537,217.43114137649536,214.89071398973465,217.96356523036957,217.67610448598862
-132,215.7448005080223,217.68865597248077,215.7448005080223,217.68865597248077,217.52692651748657,215.62900513410568,213.66949343681335,215.92341178655624,216.70251488685608,215.42513573169708,216.52542108297348,216.94482731819153,216.31247168779373,217.35786777734756,216.75079715251923,214.80706131458282,217.43213725090027,214.9126587510109,218.02566385269165,217.6764874458313
-131,215.7496292591095,217.67163252830505,215.7496292591095,217.67163252830505,217.52695214748383,215.64108592271805,213.68288552761078,215.94586998224258,216.66042083501816,215.4129986166954,216.57557368278503,216.9378845691681,216.32156193256378,217.3716207742691,216.77649760246277,214.81921690702438,217.43154919147491,214.93571132421494,218.0857138633728,217.68132305145264
-130,215.75567722320557,217.65031307935715,215.75567722320557,217.65031307935715,217.53049331903458,215.65058934688568,213.69931155443192,215.96939086914062,216.62236046791077,215.40312039852142,216.6269646883011,216.9349009990692,216.33126151561737,217.3857878446579,216.80354130268097,214.83039432764053,217.4287856221199,214.95977824926376,218.14207357168198,217.6904416680336
-129,215.76358538866043,217.6263867020607,215.76358538866043,217.6263867020607,217.5365628004074,215.65703946352005,213.7188847064972,215.99369484186172,216.5904585123062,215.39613020420074,216.67779844999313,216.9343847632408,216.34189558029175,217.39933466911316,216.8317592740059,214.84142357110977,217.4231412410736,214.98398798704147,218.1936821937561,217.70321714878082
-128,215.77412337064743,217.602181494236,215.77412337064743,217.602181494236,217.54436707496643,215.6598504781723,213.74138790369034,216.0182956457138,216.56623262166977,215.39189165830612,216.72597110271454,216.9347152709961,216.35399895906448,217.41121208667755,216.86126905679703,214.85381269454956,217.4139320254326,215.0071592926979,218.23982840776443,217.7186644077301
-127,215.78830987215042,217.5795894265175,215.78830987215042,217.5795894265175,217.55372285842896,215.659144282341,213.766030728817,216.04330348968506,216.55001282691956,215.39021158218384,216.7690034508705,216.93395322561264,216.36745983362198,217.42144680023193,216.89224684238434,214.86826479434967,217.40075540542603,215.02821666002274,218.28008168935776,217.73572635650635
-126,215.80686712265015,217.56009531021118,215.80686712265015,217.56009531021118,217.56440329551697,215.65501153469086,213.79262965917587,216.0693215727806,216.54131323099136,215.3900637626648,216.80448508262634,216.93031775951385,216.38228863477707,217.43007636070251,216.92457121610641,214.88489872217178,217.38353389501572,215.04615199565887,218.31397253274918,217.75384867191315
-125,215.82955121994019,217.54460906982422,215.82955121994019,217.54460906982422,217.57597541809082,215.6474967598915,213.82100796699524,216.09570854902267,216.53913533687592,215.3904864192009,216.83134084939957,216.92214286327362,216.39874362945557,217.43683886528015,216.95787715911865,214.90388053655624,217.36204129457474,215.0608559846878,218.3416064977646,217.77252733707428
-124,215.85535043478012,217.53363406658173,215.85535043478012,217.53363406658173,217.58876913785934,215.63738375902176,213.8515540957451,216.12175351381302,216.54284340143204,215.39063894748688,216.84929764270782,216.90870821475983,216.41712200641632,217.44140255451202,216.99155670404434,214.92498928308487,217.33641052246094,215.07248294353485,218.36347478628159,217.79213857650757
-123,215.88317918777466,217.52745634317398,215.88317918777466,217.52745634317398,217.60303527116776,215.62616235017776,213.883984208107,216.14674597978592,216.5520223379135,215.38969385623932,216.8582665324211,216.89045935869217,216.4382348060608,217.44360774755478,217.02478152513504,214.94729441404343,217.30812817811966,215.0810956954956,218.37995892763138,217.81305360794067
-122,215.91338592767715,217.52646124362946,215.91338592767715,217.52646124362946,217.619214117527,215.61571127176285,213.9176483154297,216.170048058033,216.56648564338684,215.38731801509857,216.8584384918213,216.86860239505768,216.46261340379715,217.44357651472092,217.05665934085846,214.97004801034927,217.27898961305618,215.08708500862122,218.39121162891388,217.8358935713768
-121,215.94650161266327,217.53074753284454,215.94650161266327,217.53074753284454,217.63692772388458,215.60754483938217,213.9519646167755,216.19178181886673,216.58655858039856,215.38397151231766,216.85022062063217,216.84490025043488,216.49019306898117,217.44173455238342,217.08607685565948,214.99256789684296,217.25029438734055,215.09028083086014,218.3970244526863,217.86121904850006
-120,215.9826990365982,217.54021364450455,215.9826990365982,217.54021364450455,217.65577399730682,215.60282170772552,213.98620516061783,216.21204298734665,216.6122938990593,215.38067024946213,216.8337254524231,216.82070499658585,216.5204859972,217.4388279914856,217.11220979690552,215.0144486427307,217.22280991077423,215.09020549058914,218.3980306982994,217.88941448926926
-119,216.02228862047195,217.55432331562042,216.02228862047195,217.55432331562042,217.67566686868668,215.60226327180862,214.01919120550156,216.23105537891388,216.64349395036697,215.37872624397278,216.80952042341232,216.7966023683548,216.5527422428131,217.4356416463852,217.13476091623306,215.0350819826126,217.19751846790314,215.08626610040665,218.3952893614769,217.92048782110214
-118,216.06548589468002,217.57227784395218,216.06548589468002,217.57227784395218,217.69664162397385,215.60636603832245,214.0497915148735,216.24885535240173,216.67951875925064,215.37906152009964,216.77819365262985,216.77297794818878,216.58629125356674,217.43299907445908,217.15428483486176,215.0542575120926,217.17509001493454,215.07858729362488,218.38991862535477,217.9537683725357
-117,216.11171746253967,217.59313094615936,216.11171746253967,217.59313094615936,217.71796119213104,215.61431378126144,214.077472448349,216.26514613628387,216.71946144104004,215.38278585672379,216.7400614619255,216.7501345872879,216.61995977163315,217.43112927675247,217.17159056663513,215.07139885425568,217.15666109323502,215.06843614578247,218.38306599855423,217.98855817317963
-116,216.15915673971176,217.61606377363205,216.15915673971176,217.61606377363205,217.7395457625389,215.62419074773788,214.10270655155182,216.2801605463028,216.76219099760056,215.3907985687256,216.6954460144043,216.72864133119583,216.65280932188034,217.42967742681503,217.18736684322357,215.08622288703918,217.1430293917656,215.0580188035965,218.3759297132492,218.02434074878693
-115,216.2058004140854,217.63937842845917,216.2058004140854,217.63937842845917,217.76228445768356,215.6335518360138,214.12636202573776,216.2943281531334,216.80624639987946,215.40288829803467,216.6447685956955,216.7092568874359,216.6838630437851,217.42813110351562,217.2027050256729,215.0991044640541,217.13439112901688,215.04949098825455,218.36962974071503,218.06034809350967
-114,216.24999803304672,217.66139715909958,216.24999803304672,217.66139715909958,217.78657245635986,215.64062386751175,214.14892238378525,216.30785501003265,216.85008347034454,215.41807317733765,216.58919423818588,216.69284570217133,216.7116854786873,217.42616194486618,217.21849727630615,215.11141681671143,217.13071656227112,215.04431247711182,218.36507445573807,218.0949261188507
-113,216.29021733999252,217.68106377124786,216.29021733999252,217.68106377124786,217.81204968690872,215.64418065547943,214.17092418670654,216.32114380598068,216.8930412530899,215.43552845716476,216.53009641170502,216.6801257133484,216.73487782478333,217.42320173978806,217.23538249731064,215.1238969564438,217.13179045915604,215.04329991340637,218.3628233075142,218.1267597079277
-112,216.3250104188919,217.69792693853378,216.3250104188919,217.69792693853378,217.83810877799988,215.64402431249619,214.1928848028183,216.33453911542892,216.93491172790527,215.4550206065178,216.46932369470596,216.6717852950096,216.75268524885178,217.4181797504425,217.25384712219238,215.13703685998917,217.13720935583115,215.0463326573372,218.3630891442299,218.15531516075134
-111,216.3533462882042,217.713716506958,216.3533462882042,217.713716506958,217.86370730400085,215.64077639579773,214.21474313735962,216.34861153364182,216.9750828742981,215.47655153274536,216.4093189239502,216.6679140329361,216.7649627327919,217.41007095575333,217.27424430847168,215.15058422088623,217.14635914564133,215.05296343564987,218.36526131629944,218.180370926857
-110,216.37470215559006,217.72976726293564,216.37470215559006,217.72976726293564,217.8881994485855,215.6355865597725,214.23570603132248,216.3639554977417,217.01307600736618,215.49984937906265,216.3523227572441,216.66817766427994,216.77170324325562,217.39844870567322,217.29632091522217,215.16373032331467,217.15849488973618,215.06258565187454,218.36840546131134,218.2019619345665
-109,216.38896429538727,217.74685978889465,216.38896429538727,217.74685978889465,217.9110730290413,215.63008350133896,214.2551525235176,216.38098639249802,217.04904770851135,215.52483767271042,216.3000568151474,216.6721841096878,216.7730234861374,217.38347071409225,217.32014119625092,215.17574697732925,217.1729788184166,215.07452738285065,218.37149721384048,218.21948665380478
-108,216.39600986242294,217.76563477516174,216.39600986242294,217.76563477516174,217.93194210529327,215.62553769350052,214.2729331254959,216.39933276176453,217.08354663848877,215.55171167850494,216.25348043441772,216.67988801002502,216.76946932077408,217.36603206396103,217.34590983390808,215.18609297275543,217.18972390890121,215.08881264925003,218.37411111593246,218.2327629327774
-107,216.39632803201675,217.786969602108,216.39632803201675,217.786969602108,217.9502626657486,215.62224406003952,214.28970408439636,216.4183184504509,217.11698484420776,215.57975804805756,216.2130874991417,216.69191747903824,216.76210868358612,217.34715884923935,217.37307715415955,215.19451367855072,217.20859563350677,215.10573881864548,218.37607169151306,218.2417374253273
-106,216.3910375237465,217.81069487333298,216.3910375237465,217.81069487333298,217.9655612707138,215.62043917179108,214.30658650398254,216.4371606707573,217.14897936582565,215.60726910829544,216.17992943525314,216.7085058093071,216.75215023756027,217.3274269104004,217.40027689933777,215.2009716629982,217.22958010435104,215.12610793113708,218.37772446870804,218.2463942170143
-105,216.38218289613724,217.83582824468613,216.38218289613724,217.83582824468613,217.9782419204712,215.61976259946823,214.3248040676117,216.45464169979095,217.17857640981674,215.63241279125214,216.1558176279068,216.72904187440872,216.7409017086029,217.30786418914795,217.42618495225906,215.2056307196617,217.2526124715805,215.1507574915886,218.37971806526184,218.2468039393425
-104,216.37207984924316,217.86097145080566,216.37207984924316,217.86097145080566,217.98926311731339,215.6199293732643,214.3454202413559,216.46931606531143,217.20517671108246,215.6548610329628,216.14176684617996,216.75289571285248,216.729630112648,217.28986060619354,217.4498866200447,215.20911240577698,217.2773854136467,215.18027567863464,218.3825040459633,218.24355894327164
-103,216.3631236553192,217.88503366708755,216.3631236553192,217.88503366708755,218.00000435113907,215.61995589733124,214.36898130178452,216.47934329509735,217.22796112298965,215.67475128173828,216.1386736035347,216.7798085808754,216.7190203666687,217.27460765838623,217.47077691555023,215.21297132968903,217.30381536483765,215.21412128210068,218.38629114627838,218.23787611722946
-102,216.35708677768707,217.90645492076874,216.35708677768707,217.90645492076874,218.01156342029572,215.61856889724731,214.39586573839188,216.48367530107498,217.24538415670395,215.69233924150467,216.1461797952652,216.80947542190552,216.7094006538391,217.26321405172348,217.4892914891243,215.21942442655563,217.33125233650208,215.2515464425087,218.39089357852936,218.23131209611893
-101,216.35500955581665,217.92365020513535,216.35500955581665,217.92365020513535,218.02491080760956,215.6144562959671,214.42658913135529,216.48169726133347,217.25631260871887,215.7080517411232,216.16242229938507,216.84154623746872,216.70083725452423,217.25701636075974,217.50563365221024,215.2298863530159,217.35952866077423,215.2918666601181,218.39619332551956,218.22492557764053
-100,216.3572918176651,217.93560087680817,216.3572918176651,217.93560087680817,218.04029619693756,215.607767701149,214.46113181114197,216.47335547208786,217.2605916261673,215.72170913219452,216.1850380897522,216.87637466192245,216.69358146190643,217.25725877285004,217.51945680379868,215.24415212869644,217.38854944705963,215.3339718580246,218.40220034122467,218.2194452881813
-99,216.3639816045761,217.9419378042221,216.3639816045761,217.9419378042221,218.05768781900406,215.5991525053978,214.49909323453903,216.459139585495,217.25847733020782,215.73345082998276,216.21157610416412,216.91447687149048,216.68797141313553,217.2644698023796,217.53063768148422,215.26229590177536,217.41744804382324,215.3766894340515,218.40845829248428,218.21508485078812
-98,216.3748561143875,217.9424319267273,216.3748561143875,217.9424319267273,218.07675045728683,215.58931976556778,214.53945457935333,216.44008880853653,217.25097221136093,215.7433928847313,216.2404163479805,216.9559350013733,216.68381452560425,217.27837765216827,217.5392962694168,215.28472018241882,217.44548082351685,215.4191821217537,218.41368156671524,218.21172106266022
-97,216.3893347978592,217.937013566494,216.3893347978592,217.937013566494,218.09661954641342,215.57838904857635,214.58028900623322,216.41814804077148,217.23973554372787,215.75148087739944,216.27046120166779,217.0002167224884,216.6809167265892,217.2981081008911,217.54550403356552,215.31144380569458,217.4720179438591,215.46114087104797,218.41709554195404,218.20931160449982
