shift,pair_00
82,218.0432324409485
83,218.01432305574417
84,217.98842054605484
85,217.96554827690125
86,217.94527477025986
87,217.92698961496353
88,217.9100377559662
89,217.89436149597168
90,217.88032972812653
91,217.86852031946182
92,217.85998159646988
93,217.85650449991226
94,217.85994613170624
95,217.87208926677704
96,217.89465534687042
97,217.9290286898613
98,217.97601783275604
99,218.0359296798706
100,218.10798501968384
101,218.19055366516113
102,218.28157848119736
103,218.37867331504822
104,218.47885751724243
105,218.577791929245
106,218.67152619361877
107,218.75617468357086
108,218.8287143111229
109,218.8868563771248
110,218.92818140983582
111,218.9509270787239
112,218.95449060201645
113,218.93937581777573
114,218.90727359056473
115,218.86021262407303
116,218.80028766393661
117,218.72982913255692
118,218.65172958374023
119,218.56927114725113
120,218.48569458723068
121,218.40351063013077
122,218.32440721988678
123,218.24975287914276
124,218.18079525232315
125,218.11803668737411
126,218.06114315986633
127,218.00958240032196
128,217.96328341960907
129,217.92243468761444
130,217.88684558868408
131,217.8565611243248
132,217.83117324113846
133,217.80956745147705
134,217.79089039564133
135,217.7745543718338
136,217.75982850790024
137,217.7461695075035
138,217.7336624264717
139,217.72266507148743
140,217.71360450983047
141,217.70637756586075
142,217.70162272453308
143,217.699788749218
144,217.70104026794434
145,217.70587342977524
146,217.71480906009674
147,217.7290049791336
148,217.74953603744507
149,217.77676886320114
150,217.8103912472725
151,217.84945684671402
152,217.89253956079483
153,217.93846476078033
154,217.98565220832825
155,218.03306198120117
156,218.07995730638504
157,218.1261629462242
158,218.1716307401657
159,218.21614986658096
160,218.26003396511078
161,218.30351263284683
162,218.34672951698303
163,218.3897761106491
164,218.43293929100037
165,218.4765429496765
166,218.52122914791107
167,218.56706047058105
168,218.6140649318695
169,218.66077041625977
170,218.7069970369339
171,218.7533786892891
172,218.80013954639435
173,218.8475622534752
174,218.89635252952576
175,218.94626247882843
176,218.9969242811203
177,219.0483996272087
178,219.1010763645172
179,219.1555758714676
180,219.21047604084015
