shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12
-170,219.2418566942215,215.506112575531,215.70263516902924,216.44030129909515,218.2986557483673,214.64703857898712,216.1984988451004,215.62804573774338,214.29101502895355,215.09838569164276,216.10588651895523,217.02261590957642,216.88239473104477
-169,219.2553436756134,215.46144044399261,215.66248363256454,216.33943831920624,218.22340214252472,214.62696301937103,216.16661900281906,215.59400707483292,214.28118681907654,215.04273784160614,216.115005671978,216.99355387687683,216.8839676976204
-168,219.26500445604324,215.4262878894806,215.62029629945755,216.24151021242142,218.1458804011345,214.59165745973587,216.12933057546616,215.55749851465225,214.27065670490265,214.98952466249466,216.12448370456696,216.9602987766266,216.8891965150833
-167,219.26999658346176,215.4010608792305,215.57548874616623,216.1488174200058,218.06774473190308,214.5443731546402,216.08775305747986,215.5210144519806,214.2594079375267,214.93800872564316,216.1311230659485,216.92573755979538,216.8970384001732
-166,219.2705505490303,215.3870274424553,215.52986186742783,216.06420516967773,217.9898493885994,214.49018383026123,216.04315173625946,215.4863697886467,214.24754577875137,214.88690447807312,216.13227289915085,216.89270347356796,216.9062224626541
-165,219.26745849847794,215.38489454984665,215.48591762781143,215.98985546827316,217.9125056862831,214.43720722198486,215.99785697460175,215.4543600678444,214.23346626758575,214.83430075645447,216.12635612487793,216.86304438114166,216.91507130861282
-164,219.26124131679535,215.39436507225037,215.4473780989647,215.92924267053604,217.83658009767532,214.38652908802032,215.95348352193832,215.42555904388428,214.21766209602356,214.77934169769287,216.11303520202637,216.83893591165543,216.92274278402328
-163,219.25160294771194,215.41560816764832,215.4175487756729,215.88506972789764,217.76384407281876,214.33977741003036,215.91093349456787,215.39988774061203,214.19961577653885,214.72258752584457,216.0930604338646,216.82364201545715,216.92854177951813
-162,219.23855435848236,215.4476705789566,215.39614069461823,215.85894060134888,217.69523733854294,214.29745894670486,215.86976844072342,215.37706714868546,214.17907321453094,214.66670817136765,216.06717813014984,216.81799453496933,216.93259769678116
-161,219.22299683094025,215.48894482851028,215.38237392902374,215.85097020864487,217.6318215727806,214.26216012239456,215.83121871948242,215.3574298620224,214.15748208761215,214.6134108901024,216.03711825609207,216.81942427158356,216.9335017800331
-160,219.20586323738098,215.53700482845306,215.37578916549683,215.8594532608986,217.5736922621727,214.23531436920166,215.79449385404587,215.34024310112,214.13421195745468,214.56456845998764,216.00433456897736,216.82550239562988,216.93092399835587
-159,219.1881530880928,215.5887240767479,215.3751203417778,215.88133841753006,217.5200496315956,214.21701669692993,215.7589659690857,215.32517170906067,214.10946935415268,214.521819293499,215.96987682580948,216.8347401022911,216.92310291528702
-158,219.17048960924149,215.64162129163742,215.3776890039444,215.91260117292404,217.47066068649292,214.20463472604752,215.72533309459686,215.31232661008835,214.0835576057434,214.4864000082016,215.9344881772995,216.84604626893997,216.90844118595123
-157,219.1536722779274,215.69287484884262,215.3812591433525,215.9497018456459,217.42471945285797,214.19581949710846,215.69392043352127,215.3017680644989,214.05618971586227,214.4590574502945,215.8984655737877,216.85909759998322,216.88513326644897
-156,219.13814347982407,215.74180859327316,215.38450396060944,215.98927730321884,217.38209146261215,214.18886917829514,215.6652449965477,215.29336088895798,214.0293236374855,214.4389590024948,215.8614559173584,216.8743376135826,216.85267382860184
-155,219.12430465221405,215.78812718391418,215.38689756393433,216.0278970003128,217.34286504983902,214.18215399980545,215.64002257585526,215.28742688894272,214.00451928377151,214.4253487586975,215.82284754514694,216.89134883880615,216.81206041574478
-154,219.11179316043854,215.83072286844254,215.38776344060898,216.06378519535065,217.3074911236763,214.17534798383713,215.61854547262192,215.28506380319595,213.98393672704697,214.4168016910553,215.7831131219864,216.90910041332245,216.76375073194504
-153,219.09956562519073,215.8695387840271,215.38596946001053,216.09600847959518,217.27659529447556,214.16859298944473,215.60114216804504,215.2864471077919,213.9690334200859,214.41327196359634,215.7436094880104,216.9268826842308,216.70921993255615
-152,219.08622860908508,215.9043968319893,215.38081222772598,216.1236732006073,217.2520141005516,214.1619569659233,215.5882278084755,215.29167491197586,213.95961982011795,214.41528552770615,215.706581056118,216.94441151618958,216.65077537298203
-151,219.07088607549667,215.93437445163727,215.37278401851654,216.14706248044968,217.23465514183044,214.15589344501495,215.5794524550438,215.30012106895447,213.9552627801895,214.4229815006256,215.67418503761292,216.96176850795746,216.59172558784485
-150,219.05382871627808,215.95883351564407,215.36193162202835,216.16702687740326,217.22580844163895,214.15098702907562,215.57473653554916,215.31100231409073,213.9553073644638,214.43632066249847,215.6476827263832,216.9792159795761,216.53459870815277
-149,219.0356012582779,215.97687500715256,215.3488222360611,216.18491065502167,217.2266097664833,214.14777529239655,215.57309991121292,215.32447755336761,213.95871949195862,214.45524442195892,215.6271716952324,216.9970681667328,216.48162096738815
-148,219.01737570762634,215.9881592988968,215.33382815122604,216.20183831453323,217.23761999607086,214.14599454402924,215.57331025600433,215.34081107378006,213.96431982517242,214.48000472784042,215.612753033638,217.01635211706161,216.43538588285446
-147,218.99978911876678,215.99397146701813,215.31753426790237,216.2188984155655,217.25864201784134,214.1451365351677,215.575424015522,215.3599107861519,213.97055023908615,214.5094759464264,215.60400265455246,217.03785806894302,216.39753729104996
-146,218.98378306627274,215.99511551856995,215.30095660686493,216.23740726709366,217.28900957107544,214.14365941286087,215.5795983672142,215.38215893507004,213.97711235284805,214.54183477163315,215.60017228126526,217.0618262887001,216.36888736486435
-145,218.9696779847145,215.99197095632553,215.2854295372963,216.25721561908722,217.32776808738708,214.13999330997467,215.5863854289055,215.40796560049057,213.98378974199295,214.57476550340652,215.59995180368423,217.08671176433563,216.35142648220062
-144,218.95753115415573,215.98589903116226,215.27358531951904,216.27789628505707,217.37393450737,214.1327812075615,215.59658920764923,215.43869584798813,213.991184592247,214.60568243265152,215.6025813817978,217.11074268817902,216.34535318613052
-143,218.9483219385147,215.97896200418472,215.26787340641022,216.2984374165535,217.42643398046494,214.12142431735992,215.61186987161636,215.47443282604218,213.99906021356583,214.63246476650238,215.6072012782097,217.13265043497086,216.3507217168808
-142,218.94249081611633,215.97346234321594,215.26960784196854,216.3178738951683,217.48452907800674,214.10612851381302,215.63273018598557,215.51301205158234,214.00705701112747,214.65270859003067,215.61300390958786,217.1513995528221,216.3673718571663
-141,218.94035822153091,215.97140663862228,215.27923280000687,216.33614087104797,217.54741042852402,214.0881325006485,215.65886735916138,215.55213105678558,214.01332581043243,214.66531842947006,215.62016761302948,217.16701048612595,216.39446222782135
-140,218.9421917796135,215.97419542074203,215.2958389520645,216.35343474149704,217.61358046531677,214.0683501958847,215.68924939632416,215.58998215198517,214.0157521367073,214.67010915279388,215.6284049153328,217.1799294948578,216.4304307103157
-139,218.9478166103363,215.98287320137024,215.31807208061218,216.3694617152214,217.68135964870453,214.047991335392,215.72163265943527,215.62534511089325,214.0143131017685,214.66673570871353,215.63823199272156,217.19085383415222,216.47282510995865
-138,218.95659059286118,215.9970424771309,215.34409701824188,216.38430792093277,217.74923157691956,214.02872776985168,215.75330621004105,215.65831381082535,214.00891894102097,214.6560822725296,215.6500916481018,217.20018875598907,216.51897394657135
-137,218.9681979417801,216.01496577262878,215.37265038490295,216.39789593219757,217.81586909294128,214.01119416952133,215.78149485588074,215.68839919567108,213.9998350739479,214.6398378610611,215.6652849316597,217.2076160311699,216.5661796927452
-136,218.9823840856552,216.03508228063583,215.40326023101807,216.4099045395851,217.8801462650299,213.99638950824738,215.8045792579651,215.71490865945816,213.98788231611252,214.6197451353073,215.6844921708107,217.212775349617,216.61239475011826
-135,218.99839568138123,216.05541282892227,215.43473654985428,216.4200450181961,217.94026798009872,213.98600679636002,215.82105404138565,215.73682987689972,213.9738740324974,214.59837275743484,215.70810496807098,217.21445959806442,216.65581917762756
-134,219.0155645608902,216.07383501529694,215.46644020080566,216.42787891626358,217.99440360069275,213.98066020011902,215.8304540514946,215.75409096479416,213.95873874425888,214.57810997962952,215.73672330379486,217.211975812912,216.6948739886284
-133,219.032690346241,216.08889776468277,215.4976077079773,216.4324541091919,218.04060411453247,213.9802144765854,215.83378624916077,215.76649242639542,213.94382065534592,214.5612491965294,215.7708476781845,217.2049617767334,216.72884452342987
-132,219.0480963587761,216.10021406412125,215.5281445980072,216.4330517053604,218.07748115062714,213.98448342084885,215.8312627673149,215.77414965629578,213.93071568012238,214.54989784955978,215.81071263551712,217.19379007816315,216.75697219371796
-131,219.06055665016174,216.10771775245667,215.55848145484924,216.4289243221283,218.10568153858185,213.9931616783142,215.82358676195145,215.77745753526688,213.9200575351715,214.54559230804443,215.85636830329895,217.17957627773285,216.77862548828125
-130,219.0693258047104,216.11100167036057,215.58794075250626,216.41989493370056,218.1261157989502,214.0057631134987,215.81236630678177,215.7768457531929,213.91308569908142,214.5492706298828,215.90754544734955,217.1633552312851,216.7936608195305
-129,219.07385557889938,216.10994893312454,215.61665892601013,216.4058100581169,218.13971364498138,214.02148908376694,215.7999449968338,215.77246594429016,213.91041541099548,214.56077498197556,215.96391242742538,217.1465846300125,216.80268174409866
-128,219.0737745165825,216.10451996326447,215.64587581157684,216.3866042494774,218.1474496126175,214.03964042663574,215.78800249099731,215.76439493894577,213.91218507289886,214.5787108540535,216.0244336128235,217.13085407018661,216.80658489465714
-127,219.06922525167465,216.09545069932938,215.67605978250504,216.3632311820984,218.14975106716156,214.0591922402382,215.77813524007797,215.752659201622,213.91860157251358,214.60179913043976,216.08741265535355,217.11796063184738,216.8060377240181
-126,219.06087064743042,216.08370500802994,215.70607668161392,216.33660423755646,218.14636898040771,214.07925206422806,215.7711780667305,215.73737370967865,213.9284292459488,214.62865680456161,216.150725543499,217.10928165912628,216.80181968212128
-125,219.04950815439224,216.070288002491,215.73463249206543,216.30821377038956,218.1375776529312,214.0988849401474,215.76737731695175,215.71917015314102,213.93995076417923,214.6582590341568,216.21265625953674,217.1056331396103,216.79506015777588
-124,219.03631687164307,216.056460916996,215.7606527209282,216.27950257062912,218.1238858103752,214.1173790693283,215.76670664548874,215.69906789064407,213.95135575532913,214.6892505288124,216.2712346315384,217.10761469602585,216.78696179389954
-123,219.0222852230072,216.04353541135788,215.78280860185623,216.2514307498932,218.10654073953629,214.13368374109268,215.76903927326202,215.67853450775146,213.96106857061386,214.72045171260834,216.323544383049,217.11519175767899,216.7787228822708
-122,219.00808942317963,216.03367114067078,215.79996836185455,216.22485822439194,218.08724957704544,214.1464701294899,215.77360421419144,215.65910851955414,213.96792477369308,214.7504351735115,216.36676412820816,217.12746101617813,216.7714945077896
-121,218.9949296116829,216.02851355075836,215.81161653995514,216.20092231035233,218.06712102890015,214.1553109884262,215.77925205230713,215.64181971549988,213.97073185443878,214.77858418226242,216.39875441789627,217.14398676156998,216.76572358608246
-120,218.98400992155075,216.0286430120468,215.8172253370285,216.18124318122864,218.0472076535225,214.161046564579,215.78555989265442,215.6270506978035,213.96821105480194,214.80466681718826,216.41906768083572,217.1642342209816,216.76161152124405
-119,218.97623139619827,216.03376227617264,215.81630378961563,216.16746509075165,218.02848225831985,214.164200425148,215.79180777072906,215.61458534002304,213.95972007513046,214.82870095968246,216.42719560861588,217.1870487332344,216.759438931942
-118,218.9721964597702,216.0432564020157,215.80840575695038,216.16097617149353,218.01158040761948,214.1661547422409,215.79695177078247,215.60397177934647,213.94535970687866,214.85073387622833,216.42266207933426,217.2118678689003,216.7597942352295
-117,218.9719448685646,216.05588883161545,215.7933245897293,216.16291844844818,217.9969482421875,214.16794347763062,215.80048310756683,215.59516102075577,213.92625653743744,214.87168186903,216.4055471420288,217.23822182416916,216.76308941841125
-116,218.97521352767944,216.07037818431854,215.77141654491425,216.1733924150467,217.98479402065277,214.17025738954544,215.80169439315796,215.58832347393036,213.9043483734131,214.8927600979805,216.37714064121246,217.26522308588028,216.7691040635109
-115,218.98133265972137,216.08543241024017,215.7440636754036,216.19163477420807,217.97574186325073,214.1734480857849,215.8011839389801,215.584188580513,213.88155114650726,214.91519004106522,216.3388329744339,217.29239177703857,216.7772490978241
-114,218.98914223909378,216.09979194402695,215.7133703827858,216.2166022658348,217.97007250785828,214.17699593305588,215.80003321170807,215.5828942656517,213.85900527238846,214.93944883346558,216.29238653182983,217.31969839334488,216.78652966022491
-113,218.9977644085884,216.11316967010498,215.681725025177,216.24660563468933,217.9678891301155,214.1802038550377,215.79890275001526,215.58411514759064,213.8371004462242,214.9658489227295,216.24001389741898,217.34705770015717,216.79560554027557
-112,219.00646775960922,216.12584751844406,215.65066349506378,216.2795643210411,217.96933096647263,214.18406188488007,215.79814863204956,215.58801114559174,213.8166538476944,214.9949204325676,216.18384784460068,217.37421637773514,216.803067445755
-111,219.01494520902634,216.1390089392662,215.62089109420776,216.31324952840805,217.97462302446365,214.1900463104248,215.79815500974655,215.59492748975754,213.7981745004654,215.02737218141556,216.12576514482498,217.4011669754982,216.80768698453903
-110,219.0232134461403,216.1533591747284,215.59325402975082,216.345667719841,217.98362666368484,214.1996282339096,215.7988676428795,215.60393619537354,213.78196227550507,215.06314253807068,216.06811386346817,217.42795151472092,216.80815041065216
-109,219.03154587745667,216.16894733905792,215.56908404827118,216.37595927715302,217.99548661708832,214.21450054645538,215.7997459769249,215.6137953400612,213.7674878835678,215.10096156597137,216.01369374990463,217.45471388101578,216.80342268943787
-108,219.039845764637,216.1858075261116,215.5492992401123,216.4037747979164,218.00973880290985,214.23617726564407,215.80043494701385,215.62344413995743,213.75513315200806,215.13934552669525,215.9649738073349,217.481511592865,216.79308927059174
-107,219.04773116111755,216.2036011815071,215.5345048904419,216.42981678247452,218.02631455659866,214.2655935883522,215.8004373908043,215.63184583187103,213.7451287508011,215.17616325616837,215.92407369613647,217.50816196203232,216.77761578559875
-106,219.05464947223663,216.22179263830185,215.52516728639603,216.45515489578247,218.0452007651329,214.30256682634354,215.79874402284622,215.63834762573242,213.7375349998474,215.2097088098526,215.89233499765396,217.53447997570038,216.7581387758255
-105,219.05976450443268,216.239726126194,215.5215940475464,216.48062551021576,218.06649261713028,214.34606635570526,215.79427587985992,215.6430847644806,213.7328798174858,215.23834133148193,215.87033528089523,217.55966877937317,216.73578131198883
-104,219.0625312924385,216.25699645280838,215.523446559906,216.50670510530472,218.09023267030716,214.39455944299698,215.78660649061203,215.64684426784515,213.73233270645142,215.2606372833252,215.85868561267853,217.58269149065018,216.71200716495514
-103,219.0623305439949,216.27323704957962,215.53027707338333,216.53424835205078,218.11655843257904,214.44685816764832,215.77676004171371,215.65016782283783,213.73763662576675,215.27448725700378,215.85758751630783,217.60284090042114,216.68874514102936
-102,219.0589828491211,216.288454413414,215.54072099924088,216.563374042511,218.14475107192993,214.50180000066757,215.76565301418304,215.65356546640396,213.75008893013,215.27852755784988,215.86694663763046,217.61964756250381,216.6673972606659
-101,219.0529102087021,216.3026089668274,215.55345886945724,216.59335845708847,218.17382395267487,214.5579595565796,215.7538521885872,215.65724158287048,213.77032220363617,215.27278006076813,215.88719856739044,217.63313323259354,216.64962708950043
-100,219.04440772533417,216.31538778543472,215.56727916002274,216.62302953004837,218.20333176851273,214.6133235692978,215.74254417419434,215.66156512498856,213.79761642217636,215.25792527198792,215.91848474740982,217.64333099126816,216.63767462968826
-99,219.0339919924736,216.32636630535126,215.58170759677887,216.65137195587158,218.2328603863716,214.66622322797775,215.73240858316422,215.6663139462471,213.8309395313263,215.2352755665779,215.95991176366806,217.65032643079758,216.6317177414894
-98,219.02263569831848,216.33490389585495,215.59636121988297,216.67753249406815,218.26159834861755,214.71512788534164,215.72403293848038,215.6713432073593,213.86904233694077,215.20676976442337,216.00987058877945,217.65478652715683,216.6306689977646
-97,219.0116856098175,216.34021776914597,215.61053717136383,216.70133501291275,218.2882969379425,214.75888073444366,215.71800458431244,215.67569679021835,213.90989130735397,215.17452585697174,216.06667298078537,217.65744495391846,216.63382732868195
-96,219.00247079133987,216.34204000234604,215.623352766037,216.72228729724884,218.3113375902176,214.79667454957962,215.71436363458633,215.6779683828354,213.9509321451187,215.14147001504898,216.1288605928421,217.6589514017105,216.6408680677414
-95,218.99604314565659,216.3406754732132,215.63422363996506,216.73976927995682,218.33086627721786,214.82757687568665,215.71249294281006,215.67709970474243,213.9897859096527,215.11163532733917,216.19366240501404,217.65897977352142,216.65149027109146
-94,218.9929586648941,216.33719754219055,215.64265471696854,216.7534886598587,218.34708869457245,214.85166263580322,215.71214401721954,215.6733148097992,214.02491199970245,215.08837682008743,216.25780004262924,217.6577096581459,216.66501259803772
-93,218.99316602945328,216.3333410024643,215.64867156744003,216.76344591379166,218.36032688617706,214.86944770812988,215.71413320302963,215.66707038879395,214.05514061450958,215.07455277442932,216.31877249479294,217.65560793876648,216.68062567710876
-92,218.99637705087662,216.33123314380646,215.65261960029602,216.76977407932281,218.37038761377335,214.8817817568779,215.71882259845734,215.65886318683624,214.07950800657272,215.07117289304733,216.37464201450348,217.65272384881973,216.6975303888321
-91,219.0024636387825,216.33257293701172,215.65529143810272,216.77288031578064,218.37693387269974,214.8893567919731,215.72575879096985,215.6486221551895,214.09751039743423,215.0782374739647,216.42432928085327,217.64952099323273,216.71554470062256
-90,219.011167883873,216.3382607102394,215.6578367948532,216.77373152971268,218.3800492286682,214.8927537202835,215.73450261354446,215.63746118545532,214.10878443717957,215.09451699256897,216.46749848127365,217.6467719078064,216.7340584397316
-89,219.02232491970062,216.34813958406448,215.66131108999252,216.77337735891342,218.38011902570724,214.89262050390244,215.7449197769165,215.6261566877365,214.11434507369995,215.11825156211853,216.50404673814774,217.64455753564835,216.75274991989136
-88,219.03601098060608,216.3619983792305,215.6666311621666,216.77300882339478,218.37753641605377,214.8896215558052,215.75677460432053,215.61674362421036,214.1161785721779,215.14760553836823,216.53435534238815,217.64236044883728,216.77129709720612
-87,219.05197805166245,216.37959152460098,215.67411679029465,216.77409029006958,218.3723959326744,214.88466829061508,215.76993703842163,215.60872781276703,214.1160683631897,215.18004459142685,216.55846565961838,217.63945311307907,216.7892303466797
-86,219.06989854574203,216.40028792619705,215.68392634391785,216.77798932790756,218.36469864845276,214.87925857305527,215.78424602746964,215.60161995887756,214.11523693799973,215.2134012579918,216.57647162675858,217.63522732257843,216.8061660528183
-85,219.0896760225296,216.42292642593384,215.6965538263321,216.7858418226242,218.3544654250145,214.87464308738708,215.79964184761047,215.5948491692543,214.11431992053986,215.24623668193817,216.5883236527443,217.62907546758652,216.82213234901428
-84,219.1107587814331,216.4459980726242,215.71248692274094,216.79843133687973,218.34183460474014,214.87176114320755,215.81635355949402,215.58785539865494,214.11399430036545,215.27761435508728,216.59443646669388,217.62067937850952,216.8375325202942
-83,219.13232338428497,216.46778386831284,215.73189824819565,216.81612956523895,218.3271588087082,214.87153607606888,215.83451634645462,215.58024752140045,214.11485332250595,215.3067895770073,216.59560632705688,217.6102397441864,216.85299879312515
-82,219.15352016687393,216.48640525341034,215.7545663714409,216.838603079319,218.3112332224846,214.87494838237762,215.8539393544197,215.57166880369186,214.11724418401718,215.33340030908585,216.59284394979477,217.59843254089355,216.86956572532654
-81,219.17362052202225,216.50016975402832,215.77988439798355,216.86450797319412,218.29477429389954,214.8825240135193,215.8742697238922,215.56210535764694,214.12165504693985,215.3571389913559,216.5874108672142,217.58608585596085,216.8882457613945
-80,219.19219559431076,216.508242726326,215.80723017454147,216.89292579889297,218.27864599227905,214.89450865983963,215.8954600095749,215.55182033777237,214.1284902691841,215.3779718875885,216.58048957586288,217.5738506913185,216.909863114357
-79,219.2090626358986,216.5108099579811,215.83581775426865,216.92227333784103,218.26384681463242,214.91109746694565,215.91725891828537,215.5414650440216,214.13756346702576,215.39572632312775,216.5732101202011,217.5626014471054,216.93476408720016
-78,219.22425431013107,216.50899773836136,215.8648146390915,216.9510070681572,218.25135439634323,214.93201196193695,215.93920093774796,215.5320098400116,214.14894956350327,215.41043239831924,216.56668162345886,217.55326890945435,216.96316748857498
-77,219.237890958786,216.50400125980377,215.893328666687,216.9777415394783,218.2422660589218,214.95662409067154,215.9609850049019,215.52440279722214,214.1623142361641,215.4226130247116,216.56183779239655,217.54634022712708,216.99456530809402
-76,219.25012528896332,216.4967696070671,215.92082625627518,217.00130534172058,218.2375664114952,214.98350417613983,215.98241209983826,215.51912826299667,214.17693322896957,215.4326826930046,216.55925965309143,217.54211831092834,217.02829897403717
-75,219.26112180948257,216.48823463916779,215.94696068763733,217.0210902094841,218.23758041858673,215.0107416510582,216.0033681988716,215.51660895347595,214.19233185052872,215.44072341918945,216.55853056907654,217.54060834646225,217.0637160539627
-74,219.2710492014885,216.4795047044754,215.9717549085617,217.03672873973846,218.24192589521408,215.03708386421204,216.02368652820587,215.51733148097992,214.20807659626007,215.44666242599487,216.55875104665756,217.54124492406845,217.1001456975937
-73,219.2802790403366,216.4712061882019,215.996100127697,217.04804116487503,218.25000095367432,215.06153988838196,216.04355812072754,215.52130645513535,214.22370767593384,215.45068055391312,216.55904340744019,217.54304587841034,217.13701164722443
-72,219.28904557228088,216.46352010965347,216.020753800869,217.05511862039566,218.2608878016472,215.08281308412552,216.06350249052048,215.5280962586403,214.23909151554108,215.4533087015152,216.55862057209015,217.54509854316711,217.17392015457153
-71,219.29731184244156,216.45667958259583,216.04589998722076,217.05838108062744,218.27334427833557,215.09894436597824,216.08391493558884,215.53640508651733,214.25355529785156,215.45469391345978,216.55687808990479,217.54694551229477,217.210156083107
-70,219.30485647916794,216.45120245218277,216.07112836837769,217.05835473537445,218.28597700595856,215.10820305347443,216.10512483119965,215.54535299539566,214.26612728834152,215.45430094003677,216.55346530675888,217.5484766960144,217.24469715356827
-69,219.31160187721252,216.4474385380745,216.095463514328,217.05535632371902,218.29760932922363,215.10948479175568,216.1272040605545,215.55479806661606,214.2761773467064,215.4518998861313,216.54838758707047,217.55001121759415,217.27625167369843
-68,219.31752932071686,216.4461390376091,216.1178650856018,217.04975873231888,218.30706799030304,215.10248160362244,216.14963161945343,215.56504040956497,214.28322929143906,215.44764292240143,216.54178619384766,217.55223470926285,217.3034743666649
-67,219.32267582416534,216.44793051481247,216.13739317655563,217.0424045920372,218.31329464912415,215.0871731042862,216.17127692699432,215.5763337612152,214.28649908304214,215.44194215536118,216.5338374376297,217.55571269989014,217.32489669322968
-66,219.32703804969788,216.45334535837173,216.1533356308937,217.03372585773468,218.31544411182404,215.06426173448563,216.19081318378448,215.58865320682526,214.28540778160095,215.43540579080582,216.52471274137497,217.56064093112946,217.3394056558609
-65,219.33060026168823,216.46260106563568,216.16481029987335,217.02440214157104,218.31313157081604,215.03519642353058,216.207221865654,215.6018078327179,214.28013104200363,215.42890340089798,216.5148148536682,217.56697517633438,217.34654253721237
-64,219.3334235548973,216.4750193953514,216.17067623138428,217.01518559455872,218.30658841133118,215.0014153122902,216.21970069408417,215.61557966470718,214.27122282981873,215.42373836040497,216.50433230400085,217.57460975646973,217.34654027223587
-63,219.3357411623001,216.4891803264618,216.17043071985245,217.00702595710754,218.29647105932236,214.9647352695465,216.22762805223465,215.62994772195816,214.25922232866287,215.42096608877182,216.4931036233902,217.58336877822876,217.34014457464218
-62,219.33767521381378,216.5033040046692,216.16412323713303,217.00075471401215,218.28378266096115,214.92744374275208,216.2307244539261,215.64517730474472,214.24523943662643,215.42161494493484,216.4811047911644,217.59263449907303,217.32820332050323
-61,219.33903908729553,216.5158326625824,216.1524412035942,216.99708253145218,218.2693949341774,214.89172852039337,216.22946614027023,215.6614322066307,214.23078602552414,215.42626160383224,216.46858268976212,217.6013577580452,217.311583340168
-60,219.33975213766098,216.52519935369492,216.1364648938179,216.99672263860703,218.25390392541885,214.85967737436295,216.22486966848373,215.67873984575272,214.21658563613892,215.43502402305603,216.45613861083984,217.6083806157112,217.29123049974442
-59,219.33976531028748,216.52990114688873,216.1173798441887,217.00001615285873,218.2376075387001,214.83288818597794,216.2179638147354,215.69710057973862,214.20340275764465,215.44784533977509,216.44465643167496,217.61284065246582,217.2680270075798
-58,219.3392733335495,216.52901953458786,216.09658402204514,217.00706976652145,218.22085171937943,214.81238067150116,216.20985609292984,215.71654319763184,214.19195330142975,215.4641159772873,216.43485164642334,217.61415708065033,217.24281913042068
-57,219.33849781751633,216.52218079566956,216.07581436634064,217.01765197515488,218.20433443784714,214.7982901930809,216.20172202587128,215.73661708831787,214.18313252925873,215.48271304368973,216.42728924751282,217.6119236946106,217.2165105342865
-56,219.3377559185028,216.50974023342133,216.05623543262482,217.03129267692566,218.18857264518738,214.79001569747925,216.19454491138458,215.7563355565071,214.17771768569946,215.50255793333054,216.4223040342331,217.60611629486084,217.18980592489243
-55,219.3371838927269,216.49236017465591,216.03856468200684,217.04735493659973,218.17389434576035,214.78675043582916,216.1886931657791,215.77486300468445,214.1762501001358,215.52248311042786,216.41981679201126,217.5969049334526,217.16346752643585
-54,219.33672499656677,216.4708657860756,216.02295088768005,217.06490451097488,218.16077888011932,214.78720724582672,216.18407160043716,215.79140901565552,214.17918521165848,215.5412073135376,216.41956824064255,217.58433789014816,217.13803374767303
-53,219.33622586727142,216.4464092850685,216.00924038887024,217.0828469991684,218.149799823761,214.78947418928146,216.18032270669937,215.80532830953598,214.18701416254044,215.55757755041122,216.42144787311554,217.56881880760193,217.1138247847557
-52,219.33535200357437,216.42031753063202,215.99692118167877,217.10024845600128,218.1412558555603,214.79198390245438,216.17719864845276,215.8159954547882,214.19979745149612,215.57122468948364,216.42559152841568,217.55085480213165,217.09061270952225
-51,219.33388262987137,216.39417976140976,215.98539465665817,217.11607682704926,218.13517379760742,214.7937706708908,216.17462819814682,215.8227322101593,214.21722733974457,215.58144718408585,216.43202131986618,217.53108328580856,217.06793093681335
