shift,pair_00
-180,217.1230794787407
-179,217.132703602314
-178,217.14285337924957
-177,217.1478779911995
-176,217.14313733577728
-175,217.12605637311935
-174,217.09340381622314
-173,217.04606503248215
-172,216.98581367731094
-171,216.91572678089142
-170,216.83908063173294
-169,216.75813204050064
-168,216.67478227615356
-167,216.59003669023514
-166,216.50644040107727
-165,216.42557722330093
-164,216.34907519817352
-163,216.27973294258118
-162,216.2190569639206
-161,216.16830748319626
-160,216.12795102596283
-159,216.09665483236313
-158,216.0727077126503
-157,216.05622953176498
-156,216.047769844532
-155,216.0477882027626
-154,216.05745035409927
-153,216.07745397090912
-152,216.10957717895508
-151,216.15337085723877
-150,216.20901542901993
-149,216.2754327058792
-148,216.3494946360588
-147,216.42699491977692
-146,216.50296115875244
-145,216.57313054800034
-144,216.63368374109268
-143,216.68221032619476
-142,216.71741449832916
-141,216.7391818165779
-140,216.74803310632706
-139,216.74511194229126
-138,216.73180729150772
-137,216.70967090129852
-136,216.6798616051674
-135,216.64368438720703
-134,216.60217654705048
-133,216.5571547150612
-132,216.510547041893
-131,216.4644986987114
-130,216.42147362232208
-129,216.3839067220688
-128,216.3549108505249
-127,216.33630239963531
-126,216.32875221967697
-125,216.33195221424103
-124,216.3448849916458
-123,216.365980386734
-122,216.39385479688644
-121,216.42706447839737
-120,216.46355825662613
-119,216.50213313102722
-118,216.54269284009933
-117,216.58481347560883
-116,216.6287253499031
-115,216.6739786863327
-114,216.71960145235062
-113,216.76468533277512
-112,216.8087946176529
-111,216.8514038324356
-110,216.89216315746307
-109,216.93127596378326
-108,216.96872872114182
-107,217.004196703434
-106,217.0375308394432
-105,217.0684359073639
-104,217.09624350070953
-103,217.1205399632454
-102,217.1407555937767
-101,217.15637409687042
-100,217.16723346710205
-99,217.17369556427002
-98,217.17621797323227
-97,217.1744270324707
-96,217.16785246133804
-95,217.15695798397064
-94,217.1426059603691
-93,217.12609940767288
-92,217.10822296142578
-91,217.08987337350845
-90,217.07130134105682
-89,217.05215615034103
-88,217.03182685375214
-87,217.00999319553375
-86,216.9865795969963
-85,216.9620714187622
-84,216.93762177228928
-83,216.9146066904068
-82,216.89446592330933
-81,216.87860041856766
-80,216.86822110414505
-79,216.86404091119766
-78,216.8661378622055
-77,216.87409287691116
-76,216.8874353170395
-75,216.9058768749237
-74,216.92919355630875
-73,216.95698910951614
-72,216.9886537194252
-71,217.02354550361633
-70,217.06032860279083
-69,217.09769892692566
-68,217.13442766666412
-67,217.16966116428375
-66,217.20308953523636
-65,217.2346414923668
-64,217.2643163204193
-63,217.29194819927216
-62,217.3173297047615
-61,217.34004217386246
-60,217.35967302322388
-59,217.37580639123917
-58,217.38793516159058
-57,217.39605981111526
-56,217.40018606185913
-55,217.39977169036865
-54,217.39440751075745
-53,217.38446682691574
-52,217.3704071044922
-51,217.3527531027794
-50,217.332115650177
-49,217.3092536330223
-48,217.28521466255188
-47,217.2613634467125
-46,217.23910188674927
-45,217.21954482793808
-44,217.20328456163406
-43,217.19033128023148
-42,217.18035697937012
-41,217.1728149652481
-40,217.1671460866928
-39,217.16291683912277
-38,217.15986222028732
-37,217.1582374572754
-36,217.1585369706154
-35,217.16132056713104
-34,217.16734451055527
-33,217.17714142799377
-32,217.190953373909
-31,217.2085781097412
-30,217.23001372814178
-29,217.25461339950562
-28,217.28136318922043
-27,217.30891889333725
-26,217.33527958393097
-25,217.3582302927971
-24,217.37576073408127
-23,217.38680738210678
-22,217.39136373996735
-21,217.39030295610428
-20,217.38521629571915
-19,217.37767487764359
-18,217.36907309293747
-17,217.3606771826744
-16,217.3533890247345
-15,217.34789335727692
-14,217.34460085630417
-13,217.3437603712082
-12,217.34515017271042
-11,217.347962975502
-10,217.35093194246292
-9,217.3527209162712
-8,217.35224896669388
-7,217.34858620166779
-6,217.34086406230927
-5,217.32862424850464
-4,217.3119358420372
-3,217.2910875082016
-2,217.2668435573578
-1,217.24019783735275
0,217.2123116850853
1,217.21584910154343
2,217.2203487753868
3,217.22644299268723
4,217.23468989133835
5,217.2452512383461
6,217.2582482099533
7,217.27328300476074
8,217.28957098722458
9,217.3062459230423
10,217.3223111629486
11,217.33691376447678
12,217.34938144683838
13,217.3592602610588
14,217.36658203601837
15,217.37173926830292
16,217.3752120733261
17,217.37766325473785
18,217.37955379486084
19,217.38151842355728
20,217.3839287161827
21,217.3869572877884
22,217.39034432172775
23,217.39419847726822
24,217.3987826704979
25,217.4041644334793
26,217.41062873601913
27,217.4185676574707
28,217.42825573682785
29,217.4396534562111
30,217.45243626832962
31,217.4662970304489
32,217.4806991815567
33,217.49532169103622
34,217.50987780094147
35,217.52409172058105
36,217.5374258160591
37,217.54939419031143
38,217.5596997141838
39,217.5679822564125
40,217.57386070489883
41,217.577574133873
42,217.5795914530754
43,217.58065748214722
44,217.58104985952377
45,217.58073103427887
46,217.57992935180664
47,217.57895904779434
48,217.57780301570892
49,217.57634204626083
50,217.57448309659958
51,217.57235097885132
52,217.57003366947174
53,217.56783610582352
54,217.56612676382065
55,217.56521481275558
56,217.56556022167206
57,217.56762963533401
58,217.5720735192299
59,217.57941859960556
60,217.58976143598557
61,217.6028692126274
62,217.61826807260513
63,217.6353937983513
64,217.6536940932274
65,217.67255473136902
66,217.69131022691727
67,217.70910787582397
68,217.7254626750946
69,217.74002134799957
70,217.75229799747467
71,217.76166361570358
72,217.76732420921326
73,217.768974006176
74,217.76697915792465
75,217.7619788646698
76,217.75470238924026
77,217.74580121040344
78,217.73596692085266
79,217.7258227467537
80,217.71603989601135
81,217.70694583654404
82,217.69833362102509
83,217.69051307439804
84,217.68369579315186
85,217.67801558971405
86,217.67393070459366
87,217.67197614908218
88,217.6727555990219
89,217.6770454645157
90,217.68593549728394
91,217.70087492465973
92,217.7229789495468
93,217.75306868553162
94,217.79163199663162
95,217.83836728334427
96,217.892436504364
97,217.95184695720673
98,218.0150220990181
99,218.08097887039185
100,218.14866024255753
101,218.21631264686584
102,218.2817738056183
103,218.34275114536285
104,218.39651626348495
105,218.44034308195114
106,218.47216659784317
107,218.49011117219925
108,218.4933934211731
109,218.4817619919777
110,218.4553970694542
111,218.41516768932343
112,218.3625295162201
113,218.29889941215515
114,218.22563445568085
115,218.14425694942474
116,218.0561483502388
117,217.9622710943222
118,217.86351841688156
119,217.76149380207062
120,217.6586518883705
121,217.55807268619537
122,217.46351224184036
123,217.37921231985092
124,217.30857372283936
125,217.2532024383545
126,217.21306836605072
127,217.1870937347412
128,217.1735242009163
129,217.16997849941254
130,217.17428141832352
131,217.1844123005867
132,217.19845563173294
133,217.2146002650261
134,217.23108106851578
135,217.24629700183868
136,217.25940042734146
137,217.2702472805977
138,217.2793092727661
139,217.28774094581604
140,217.29659408330917
141,217.30611300468445
142,217.31613445281982
143,217.32619857788086
144,217.33526247739792
145,217.34282290935516
146,217.34923964738846
147,217.35460722446442
148,217.35854041576385
149,217.36048436164856
150,217.36107581853867
151,217.36051601171494
152,217.35842633247375
153,217.35272043943405
154,217.34112739562988
155,217.32219260931015
156,217.29487371444702
157,217.25983208417892
158,217.21791970729828
159,217.17050570249557
160,217.11984795331955
161,217.06855595111847
162,217.01954054832458
163,216.9750200510025
164,216.93773019313812
165,216.90980499982834
166,216.89179682731628
167,216.88433116674423
168,216.88722985982895
169,216.90079003572464
170,216.922039270401
171,216.94841879606247
172,216.97513538599014
173,216.99715638160706
174,217.01072961091995
175,217.0157834291458
176,217.01349645853043
177,217.00561380386353
178,216.99537700414658
179,216.98725777864456
180,216.98622828722
