shift,pair_00
-180,218.37523984909058
-179,218.3519647717476
-178,218.3246175646782
-177,218.29612267017365
-176,218.26875472068787
-175,218.24195808172226
-174,218.2151473760605
-173,218.1880403161049
-172,218.15872395038605
-171,218.1259068250656
-170,218.08744502067566
-169,218.04316192865372
-168,217.9919883608818
-167,217.93284034729004
-166,217.8651859164238
-165,217.789346575737
-164,217.7071378827095
-163,217.6212038397789
-162,217.53522062301636
-161,217.45258390903473
-160,217.3750975728035
-159,217.3032289147377
-158,217.23651134967804
-157,217.17375910282135
-156,217.11431467533112
-155,217.05833184719086
-154,217.00645661354065
-153,216.95932638645172
-152,216.9174147248268
-151,216.8810631632805
-150,216.85022115707397
-149,216.8252677321434
-148,216.80716282129288
-147,216.79637342691422
-146,216.79245918989182
-145,216.7945235967636
-144,216.80236673355103
-143,216.81680142879486
-142,216.8379465341568
-141,216.86486929655075
-140,216.89645075798035
-139,216.93128621578217
-138,216.968101978302
-137,217.0052438378334
-136,217.04143971204758
-135,217.075548350811
-134,217.1061950325966
-133,217.13281816244125
-132,217.15531128644943
-131,217.17370349168777
-130,217.18810468912125
-129,217.1987138390541
-128,217.20562821626663
-127,217.2095281481743
-126,217.21127718687057
-125,217.2125962972641
-124,217.21444100141525
-123,217.21859645843506
-122,217.22760063409805
-121,217.24236291646957
-120,217.26362949609756
-119,217.29096442461014
-118,217.3229312300682
-117,217.35837531089783
-116,217.39605832099915
-115,217.43415021896362
-114,217.47056812047958
-113,217.50358080863953
-112,217.53221368789673
-111,217.5561402440071
-110,217.5750858783722
-109,217.58905059099197
-108,217.59857445955276
-107,217.60474145412445
-106,217.60895013809204
-105,217.6122156381607
-104,217.6147488951683
-103,217.616897046566
-102,217.6181429028511
-101,217.61772245168686
-100,217.61530834436417
-99,217.61104625463486
-98,217.60500890016556
-97,217.59714370965958
-96,217.5875535607338
-95,217.57701075077057
-94,217.5661410689354
-93,217.5558853149414
-92,217.5470613837242
-91,217.54024827480316
-90,217.5364042520523
-89,217.53641718626022
-88,217.5404525399208
-87,217.54862463474274
-86,217.56064826250076
-85,217.57631105184555
-84,217.59498047828674
-83,217.6162846684456
-82,217.6394504904747
-81,217.6636009812355
-80,217.6876807808876
-79,217.71025013923645
-78,217.7300563454628
-77,217.74648052453995
-76,217.75939017534256
-75,217.76904314756393
-74,217.7762095928192
-73,217.78191304206848
-72,217.7871931195259
-71,217.79314416646957
-70,217.80068385601044
-69,217.8102050423622
-68,217.8216399550438
-67,217.83477371931076
-66,217.84889316558838
-65,217.86284255981445
-64,217.87561166286469
-63,217.88616114854813
-62,217.89359217882156
-61,217.89718341827393
-60,217.89637953042984
-59,217.8908849954605
-58,217.88058936595917
-57,217.86579829454422
-56,217.84722065925598
-55,217.82556557655334
-54,217.8017739057541
-53,217.77680730819702
-52,217.7515805363655
-51,217.72669750452042
-50,217.70277577638626
-49,217.6802528500557
-48,217.65909069776535
-47,217.63916128873825
-46,217.61998695135117
-45,217.60125344991684
-44,217.5828173160553
-43,217.56455463171005
-42,217.54626244306564
-41,217.52759689092636
-40,217.50845342874527
-39,217.48888027668
-38,217.4689800143242
-37,217.44886565208435
-36,217.42893797159195
-35,217.40970420837402
