shift,pair_00
55,216.91985082626343
56,216.9253968000412
57,216.93016523122787
58,216.93318116664886
59,216.93380016088486
60,216.93153327703476
61,216.92598348855972
62,216.91724407672882
63,216.90587681531906
64,216.89274710416794
65,216.87884294986725
66,216.8650574684143
67,216.85214376449585
68,216.84070599079132
69,216.83119052648544
70,216.82400560379028
71,216.81938129663467
72,216.81718164682388
73,216.81720572710037
74,216.8195360302925
75,216.82430708408356
76,216.8315361738205
77,216.84098261594772
78,216.8517604470253
79,216.8625429868698
80,216.8719378709793
81,216.87910223007202
82,216.8837230205536
83,216.88598364591599
84,216.8861568570137
85,216.8845265507698
86,216.8814156651497
87,216.87703150510788
88,216.8715245127678
89,216.86488872766495
90,216.85739159584045
91,216.8494080901146
92,216.84140211343765
93,216.83397841453552
94,216.8276959657669
95,216.82204204797745
96,216.81662553548813
97,216.8112295269966
98,216.80555015802383
99,216.79919147491455
100,216.79207015037537
101,216.78432029485703
102,216.7761332988739
103,216.7675580382347
104,216.75899577140808
105,216.75134426355362
106,216.7448632121086
107,216.74064821004868
108,216.73980450630188
109,216.74278056621552
110,216.7495430111885
111,216.75946021080017
112,216.7713541984558
113,216.7843800187111
114,216.797627389431
115,216.81020319461823
116,216.82126331329346
117,216.83030658960342
118,216.83681327104568
119,216.84036695957184
120,216.8406172990799
121,216.837508559227
122,216.83145648241043
123,216.82320016622543
124,216.8129951953888
125,216.80085241794586
126,216.7868795990944
127,216.7713698744774
128,216.7543374300003
129,216.73587292432785
130,216.71622574329376
131,216.6959192752838
132,216.6754993200302
133,216.65542805194855
134,216.636139690876
135,216.61795395612717
136,216.60055762529373
137,216.58371019363403
138,216.56801462173462
139,216.55492907762527
140,216.5454313158989
141,216.53978490829468
142,216.53746908903122
143,216.5377407670021
144,216.53939998149872
145,216.5411057472229
146,216.5423642396927
147,216.54330557584763
148,216.54447722434998
149,216.54710125923157
150,216.55254524946213
151,216.56162643432617
152,216.57368159294128
153,216.58750921487808
154,216.6013122200966
155,216.61285108327866
156,216.62112122774124
157,216.6260825395584
158,216.62841427326202
159,216.6288017630577
160,216.6286782026291
161,216.62913465499878
162,216.6310139298439
163,216.63460224866867
164,216.64054483175278
165,216.64899730682373
166,216.6610581278801
167,216.67807793617249
168,216.70199126005173
169,216.73380547761917
170,216.773799598217
171,216.8211725950241
172,216.87467205524445
173,216.932785987854
174,216.99536901712418
175,217.06289291381836
176,217.13332986831665
177,217.20490449666977
178,217.27376103401184
179,217.33705127239227
180,217.39415454864502
