shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10
-136,214.67904752492905,219.5653275847435,217.1664404273033,215.46462643146515,214.21993958950043,216.41996455192566,217.94422435760498,213.53925448656082,213.98479413986206,215.367041349411,216.3402669429779
-135,214.70754098892212,219.55197483301163,217.17262989282608,215.46846824884415,214.17931312322617,216.40979754924774,217.9826449751854,213.57559847831726,213.96115106344223,215.40328919887543,216.30634105205536
-134,214.72774988412857,219.53663039207458,217.18100208044052,215.46648490428925,214.1374214887619,216.39960461854935,218.01647812128067,213.60816419124603,213.94126397371292,215.44075059890747,216.2717917561531
-133,214.7395082116127,219.51908868551254,217.19167441129684,215.4605273604393,214.0963135957718,216.3897481560707,218.0456629395485,213.635757625103,213.9273517727852,215.4771221280098,216.2378482222557
-132,214.74348390102386,219.49933576583862,217.2047089934349,215.4517925977707,214.057807803154,216.3806676864624,218.06992638111115,213.6579873561859,213.92030161619186,215.51069462299347,216.2055782675743
-131,214.7413295507431,219.4780096411705,217.22001141309738,215.4419670701027,214.02249830961227,216.3727411031723,218.08939385414124,213.67514389753342,213.92172533273697,215.54076087474823,216.1755723953247
-130,214.73496812582016,219.4562395811081,217.23756408691406,215.4328287243843,213.9891836643219,216.366295337677,218.1043055653572,213.68788093328476,213.93202084302902,215.5669242143631,216.14789009094238
-129,214.7253122329712,219.43532800674438,217.25711059570312,215.42582553625107,213.95637601613998,216.36101460456848,218.11457079648972,213.69588959217072,213.95039683580399,215.58966302871704,216.12275129556656
-128,214.7131308913231,219.41651248931885,217.2775946855545,215.42157262563705,213.9232872724533,216.35616660118103,218.12016820907593,213.6982513666153,213.97508293390274,215.6089460849762,216.1003413796425
-127,214.69902575016022,219.40114033222198,217.29757243394852,215.42074531316757,213.88969564437866,216.35216397047043,218.1214833855629,213.6937940120697,214.00373548269272,215.62434250116348,216.08081847429276
-126,214.68420958518982,219.39047366380692,217.31627821922302,215.42384034395218,213.85623061656952,216.3496099114418,218.1188976764679,213.68143314123154,214.03421306610107,215.63605797290802,216.0640144944191
-125,214.66955476999283,219.38511615991592,217.3328926563263,215.4302909374237,213.8235930800438,216.34901130199432,218.11276525259018,213.66107273101807,214.06448245048523,215.64451789855957,216.04973912239075
-124,214.655359685421,219.38513880968094,217.34670835733414,215.43893671035767,213.79281669855118,216.35115724802017,218.10310077667236,213.63441359996796,214.09247106313705,215.65056550502777,216.03835082054138
-123,214.64200365543365,219.39070600271225,217.35677874088287,215.44859665632248,213.76613914966583,216.35602015256882,218.08982527256012,213.6034433245659,214.1168151497841,215.6548968553543,216.02963292598724
-122,214.6294842362404,219.40194779634476,217.36237210035324,215.459566116333,213.7456175684929,216.36335188150406,218.0727295279503,213.57030814886093,214.1365715265274,215.65773284435272,216.02300864458084
-121,214.61795860528946,219.4186571240425,217.3628208041191,215.4720207452774,213.73241448402405,216.3730120062828,218.05205416679382,213.53736144304276,214.15097802877426,215.65918040275574,216.0178745985031
-120,214.6076043844223,219.44028866291046,217.3586626648903,215.48562234640121,213.72736877202988,216.38443887233734,218.02828127145767,213.50685727596283,214.15975940227509,215.659297645092,216.0137134194374
-119,214.59889441728592,219.4657523036003,217.3510683774948,215.4999259710312,213.7300744652748,216.396914601326,218.001870572567,213.48108065128326,214.1633966565132,215.65772038698196,216.0099048614502
-118,214.59294003248215,219.49374359846115,217.34087699651718,215.51427763700485,213.73916691541672,216.41085666418076,217.9741748571396,213.462016582489,214.1629484295845,215.65484875440598,216.00643640756607
-117,214.59108370542526,219.52269744873047,217.32906192541122,215.52814930677414,213.75245648622513,216.42667943239212,217.94641190767288,213.45157343149185,214.16086465120316,215.65105313062668,216.00342744588852
-116,214.59465247392654,219.55058765411377,217.31632393598557,215.5413135290146,213.76806515455246,216.44432187080383,217.91905409097672,213.45097935199738,214.15863126516342,215.64601826667786,216.0013101696968
-115,214.60466051101685,219.57541650533676,217.3030428290367,215.55360233783722,213.78472036123276,216.46370887756348,217.8929944038391,213.45996123552322,214.15585559606552,215.6393814086914,216.00073164701462
-114,214.62099713087082,219.5953150987625,217.2893763780594,215.565211892128,213.8008752465248,216.4843128323555,217.86892920732498,213.47765201330185,214.15146851539612,215.63104671239853,216.0024351477623
-113,214.64300203323364,219.6092296242714,217.27560818195343,215.57644683122635,213.815822660923,216.5056295990944,217.84710478782654,213.50316590070724,214.1454103589058,215.6209688782692,216.0072102546692
-112,214.6699669957161,219.61678606271744,217.261863052845,215.58690416812897,213.83021253347397,216.5269871354103,217.827819108963,213.53446143865585,214.13779163360596,215.60957086086273,216.01550793647766
-111,214.70098316669464,219.61764752864838,217.24823439121246,215.59588980674744,213.84465271234512,216.54794162511826,217.81201648712158,213.56926161050797,214.12877869606018,215.59867000579834,216.02717411518097
-110,214.73486310243607,219.61240011453629,217.23551720380783,215.60261780023575,213.8586711883545,216.56871330738068,217.79989153146744,213.6053927540779,214.11873769760132,215.58966171741486,216.04134571552277
-109,214.7709596157074,219.6019904613495,217.22431606054306,215.60668671131134,213.87221664190292,216.58982348442078,217.79089337587357,213.64139658212662,214.1078912615776,215.5834704041481,216.05747139453888
-108,214.80923932790756,219.58768391609192,217.21504044532776,215.60789519548416,213.88633459806442,216.6110913157463,217.78512918949127,213.67637526988983,214.0969553589821,215.5808407664299,216.07632327079773
-107,214.85030764341354,219.57091909646988,217.20814782381058,215.6059991121292,213.90194100141525,216.63254070281982,217.78328049182892,213.7097195982933,214.08729350566864,215.58186036348343,216.09867364168167
-106,214.89419400691986,219.55325895547867,217.20387244224548,215.6012315750122,213.92003190517426,216.65488880872726,217.78561574220657,213.74102640151978,214.07975381612778,215.58614081144333,216.12538862228394
-105,214.94031804800034,219.53652811050415,217.20214742422104,215.59405314922333,213.9418222308159,216.67774015665054,217.79203683137894,213.76997184753418,214.0753167271614,215.59374129772186,216.15680491924286
-104,214.98691034317017,219.52263271808624,217.202820956707,215.58467787504196,213.96745270490646,216.7008576989174,217.80231630802155,213.79627400636673,214.07496565580368,215.60432863235474,216.19245219230652
-103,215.0319897532463,219.51309871673584,217.20583933591843,215.57346540689468,213.99714696407318,216.7237617969513,217.81536543369293,213.81944876909256,214.0784295797348,215.61780458688736,216.23171776533127
-102,215.07355260849,219.50829190015793,217.21037298440933,215.56193047761917,214.0299318432808,216.74553257226944,217.82977938652039,213.8396641612053,214.08499574661255,215.63382518291473,216.27412128448486
-101,215.1100839972496,219.5078690648079,217.21570497751236,215.55172622203827,214.06437075138092,216.76513385772705,217.8446266055107,213.85764068365097,214.0935456752777,215.6523036956787,216.3192298412323
-100,215.14063894748688,219.51096588373184,217.2211173772812,215.544662296772,214.09820330142975,216.78183192014694,217.8588429093361,213.87407732009888,214.1039173603058,215.67272394895554,216.36648827791214
-99,215.1639689207077,219.51651430130005,217.22637379169464,215.54269421100616,214.12914258241653,216.7954824566841,217.87139689922333,213.88922625780106,214.1173045039177,215.6935898065567,216.41496008634567
-98,215.17850077152252,219.52333790063858,217.2306666970253,215.54715317487717,214.15623646974564,216.8060309290886,217.88164246082306,213.90216982364655,214.13435900211334,215.7136237025261,216.46355640888214
-97,215.1826114654541,219.53042244911194,217.23289769887924,215.55820882320404,214.17893159389496,216.8130408525467,217.8892127275467,213.91174840927124,214.15560108423233,215.73249238729477,216.51128441095352
-96,215.17538166046143,219.53706562519073,217.23241186141968,215.57596796751022,214.19714963436127,216.8157559633255,217.89415436983109,213.91704791784286,214.18061953783035,215.75013691186905,216.55675649642944
-95,215.15674155950546,219.5429349541664,217.22850453853607,215.6002014875412,214.2107864022255,216.8135331273079,217.89698892831802,213.9179426431656,214.20862048864365,215.76632416248322,216.5987440943718
-94,215.12734627723694,219.5480962395668,217.2209114432335,215.6294646859169,214.22033882141113,216.80629217624664,217.89863777160645,213.91451251506805,214.23895543813705,215.78141576051712,216.6361911892891
-93,215.08829659223557,219.55291259288788,217.20921272039413,215.661960542202,214.2249738574028,216.7938112616539,217.89961183071136,213.90735745429993,214.27081990242004,215.79548817873,216.66791427135468
-92,215.04185670614243,219.55794489383698,217.1932389140129,215.69599080085754,214.2234742641449,216.77643060684204,217.8995077610016,213.89694899320602,214.30276387929916,215.80837732553482,216.6925247311592
-91,214.9903081059456,219.56394189596176,217.17364084720612,215.72975593805313,214.21515274047852,216.7553772330284,217.8982818722725,213.88401997089386,214.33355939388275,215.819999396801,216.7090563774109
-90,214.93622946739197,219.57156211137772,217.15142291784286,215.76260244846344,214.20041400194168,216.73207026720047,217.89585953950882,213.86964863538742,214.36286503076553,215.82965660095215,216.71695125102997
-89,214.88250774145126,219.5809199810028,217.1279091835022,215.79408192634583,214.18064230680466,216.7078332901001,217.8919917345047,213.85515439510345,214.39002239704132,215.83662486076355,216.71623438596725
-88,214.83143734931946,219.59190100431442,217.10435765981674,215.82433760166168,214.1570863723755,216.6845299601555,217.88679057359695,213.8420415520668,214.4141508936882,215.84047901630402,216.70740240812302
-87,214.78550082445145,219.60429900884628,217.08172100782394,215.85305547714233,214.13110554218292,216.66403996944427,217.88086360692978,213.83232140541077,214.43447732925415,215.84160947799683,216.69085025787354
-86,214.7464320063591,219.61750131845474,217.0615126490593,215.87947070598602,214.10398495197296,216.64772540330887,217.8746633529663,213.82794797420502,214.45049756765366,215.84095680713654,216.66758579015732
-85,214.71534645557404,219.63062089681625,217.04492247104645,215.90160220861435,214.07694393396378,216.63687533140182,217.86862409114838,213.8305636048317,214.46171528100967,215.83915615081787,216.6392410993576
-84,214.69309562444687,219.64294254779816,217.03263938426971,215.91836434602737,214.05158919095993,216.63254702091217,217.86324149370193,213.8407272696495,214.46788692474365,215.83701765537262,216.60816198587418
-83,214.6801216006279,219.65384423732758,217.0247375369072,215.92978876829147,214.02936750650406,216.63520866632462,217.8588723540306,213.85826313495636,214.46992725133896,215.83508706092834,216.57651805877686
-82,214.67671465873718,219.6632495522499,217.02088969945908,215.93654882907867,214.011412858963,216.64486116170883,217.85582786798477,213.88240367174149,214.46886909008026,215.83382564783096,216.5459749698639
-81,214.68280613422394,219.67115086317062,217.02068674564362,215.9397908449173,213.99790978431702,216.66102355718613,217.85432398319244,213.9119501709938,214.4660826921463,215.8332273364067,216.5181184411049
-80,214.69763576984406,219.67761313915253,217.0235841870308,215.94089549779892,213.9885442852974,216.6830028295517,217.85421615839005,213.94578421115875,214.46358329057693,215.83333110809326,216.4936717748642
-79,214.71992057561874,219.68306386470795,217.02913719415665,215.94053959846497,213.98324406147003,216.7095308303833,217.85514789819717,213.98261314630508,214.46302038431168,215.83462977409363,216.47261637449265
-78,214.74778813123703,219.68810415267944,217.0368103981018,215.93874138593674,213.9819899201393,216.7391865849495,217.85709428787231,214.0211317539215,214.4651773571968,215.8377344608307,216.45440256595612
-77,214.7791941165924,219.6934016942978,217.04590713977814,215.93568831682205,213.98422181606293,216.77094513177872,217.8605825304985,214.06024199724197,214.4703032374382,215.84318286180496,216.438190639019
-76,214.811920940876,219.69928926229477,217.0556057691574,215.93211871385574,213.9890211224556,216.80373007059097,217.86624670028687,214.09864282608032,214.47813773155212,215.8508678674698,216.42360788583755
-75,214.84429997205734,219.70599246025085,217.0650674700737,215.92884624004364,213.99569535255432,216.83670991659164,217.87415474653244,214.13505339622498,214.48786544799805,215.86008059978485,216.41084146499634
-74,214.8748264312744,219.7136516571045,217.07350492477417,215.9262827038765,214.00382244586945,216.86930376291275,217.88406759500504,214.1690307855606,214.4986018538475,215.8700098991394,216.40051066875458
-73,214.90234231948853,219.72228294610977,217.0806261897087,215.92456591129303,214.01309943199158,216.90073609352112,217.89581966400146,214.20051503181458,214.50950300693512,215.87969952821732,216.39341002702713
-72,214.9263162612915,219.7315199971199,217.08679592609406,215.92338120937347,214.02382057905197,216.93005293607712,217.9090136885643,214.22919470071793,214.51957023143768,215.88840806484222,216.39006435871124
-71,214.94638258218765,219.7408947944641,217.09208542108536,215.92229115962982,214.03652226924896,216.95635098218918,217.9232047200203,214.25523138046265,214.52793562412262,215.89581215381622,216.39068895578384
-70,214.96211457252502,219.7498584985733,217.09673529863358,215.92099791765213,214.05149269104004,216.97895377874374,217.93751418590546,214.27924346923828,214.53377175331116,215.90153914690018,216.39523947238922
-69,214.9731895327568,219.75788474082947,217.10084199905396,215.91930508613586,214.06881320476532,216.99741172790527,217.95101749897003,214.30199378728867,214.53622615337372,215.9050089120865,216.40319538116455
-68,214.97948306798935,219.76467525959015,217.104798913002,215.9168574810028,214.08826106786728,217.01182609796524,217.96297186613083,214.32411462068558,214.53420341014862,215.90584325790405,216.4138298034668
-67,214.98151421546936,219.770185649395,217.10872292518616,215.91314893960953,214.10985934734344,217.0228819847107,217.97294306755066,214.34582543373108,214.52687746286392,215.90364581346512,216.42642277479172
-66,214.9802775979042,219.77452939748764,217.11254554986954,215.9079049229622,214.13291281461716,217.03142642974854,217.98042660951614,214.36640113592148,214.51386016607285,215.89825481176376,216.4403851032257
-65,214.97670596837997,219.7780978679657,217.11641120910645,215.9005891084671,214.15618473291397,217.03831684589386,217.9854655265808,214.385038793087,214.49492287635803,215.8900684118271,216.45540463924408
-64,214.97224563360214,219.7812180519104,217.12072163820267,215.89074259996414,214.17772948741913,217.04436933994293,217.98841375112534,214.4008041024208,214.46984338760376,215.88017320632935,216.47153347730637
-63,214.96825230121613,219.78403478860855,217.12596106529236,215.87794709205627,214.19562375545502,217.05018961429596,217.9896570444107,214.4124602675438,214.4387782216072,215.86974102258682,216.48877823352814
-62,214.96583557128906,219.78659391403198,217.13254219293594,215.86211293935776,214.2081400156021,217.0560103058815,217.98969960212708,214.418898999691,214.40207809209824,215.8598353266716,216.5068536400795
-61,214.96559500694275,219.78879445791245,217.14064246416092,215.8433839082718,214.21365129947662,217.06191098690033,217.9890525341034,214.41911214590073,214.36051332950592,215.85122418403625,216.52517008781433
-60,214.96774280071259,219.79058319330215,217.14991283416748,215.82195180654526,214.21109277009964,217.06785887479782,217.98813396692276,214.41226875782013,214.31513649225235,215.84447926282883,216.54320973157883
-59,214.9718611240387,219.791996717453,217.1599258184433,215.79824858903885,214.2009438276291,217.07357400655746,217.9871368408203,214.39828026294708,214.26687973737717,215.83975112438202,216.56078165769577
-58,214.9779766201973,219.79324543476105,217.17002546787262,215.77281630039215,214.1845978498459,217.07870835065842,217.98629492521286,214.3782193660736,214.21698290109634,215.8366539478302,216.57792329788208
-57,214.98646265268326,219.7946549654007,217.1792974472046,215.74663800001144,214.16451561450958,217.08314961194992,217.98561441898346,214.35377180576324,214.16688072681427,215.83479392528534,216.59466111660004
-56,214.99716424942017,219.79636549949646,217.18684303760529,215.72112411260605,214.14366346597672,217.08684676885605,217.98483151197433,214.3265705704689,214.11805146932602,215.83389914035797,216.61117827892303
-55,215.0096958875656,219.79829496145248,217.19191229343414,215.6976978778839,214.1252921819687,217.08974969387054,217.98360830545425,214.298104763031,214.07177829742432,215.8337038755417,216.62792897224426
-54,215.02340775728226,219.80029141902924,217.1940861940384,215.67782419919968,214.1117073893547,217.0916315317154,217.9813826084137,214.2696636915207,214.0289831161499,215.83404690027237,216.64515841007233
-53,215.03747242689133,219.8022386431694,217.19317984580994,215.66236752271652,214.10441917181015,217.0920016169548,217.97748219966888,214.2421510219574,213.9900916814804,215.83456313610077,216.66286259889603
-52,215.05144184827805,219.80405908823013,217.1897441148758,215.6516034603119,214.1039132475853,217.09034723043442,217.9712981581688,214.21585643291473,213.95521074533463,215.8346530199051,216.68076294660568
-51,215.06518959999084,219.8057023882866,217.18483716249466,215.6456097960472,214.10970658063889,217.08622300624847,217.96249467134476,214.1905261874199,213.9244596362114,215.83384031057358,216.6981383562088
-50,215.07865434885025,219.80696266889572,217.1794193983078,215.64450520277023,214.12086606025696,217.0790638923645,217.9512135386467,214.16566848754883,213.89808928966522,215.83213651180267,216.71380978822708
-49,215.09183102846146,219.80753219127655,217.1746687889099,215.64802867174149,214.1359949707985,217.06841880083084,217.93767875432968,214.14093166589737,213.87652039527893,215.82975018024445,216.72699201107025
-48,215.1046786904335,219.807235121727,217.17174392938614,215.65574306249619,214.15336734056473,217.05401104688644,217.92224782705307,214.1163884997368,213.86013090610504,215.82722294330597,216.73728334903717
-47,215.116843521595,219.80608296394348,217.1713349223137,215.66720712184906,214.17158615589142,217.03586500883102,217.90537732839584,214.09236580133438,213.84933799505234,215.82526290416718,216.74464410543442
-46,215.12792778015137,219.80417263507843,217.17385905981064,215.68185317516327,214.18924748897552,217.01391357183456,217.88778561353683,214.06860518455505,213.84453856945038,215.82486987113953,216.74905049800873
-45,215.13757008314133,219.80148261785507,217.17958492040634,215.6988862156868,214.20438373088837,216.98800218105316,217.87046509981155,214.0446199774742,213.846016228199,215.82701474428177,216.75057756900787
-44,215.14555501937866,219.7978584766388,217.18850177526474,215.71776223182678,214.21523755788803,216.95812910795212,217.8546696305275,214.0199345946312,213.8540068268776,215.8323969244957,216.74958848953247
-43,215.1518669128418,219.79315304756165,217.20036923885345,215.73778969049454,214.22063446044922,216.92456489801407,217.84125673770905,213.99453008174896,213.8684567809105,215.84127593040466,216.74671226739883
-42,215.15667474269867,219.78744268417358,217.2151221036911,215.75837916135788,214.2201578617096,216.88804721832275,217.83033561706543,213.96890884637833,213.88899183273315,215.85360354185104,216.7426856160164
-41,215.16060465574265,219.7808334827423,217.2327015399933,215.77866393327713,214.21443194150925,216.84980010986328,217.82173436880112,213.94411951303482,213.91519629955292,215.86880028247833,216.73844420909882
-40,215.16445475816727,219.77356708049774,217.2532811164856,215.7977648973465,214.2047775387764,216.81143653392792,217.8151718378067,213.92187321186066,213.9462644457817,215.88580441474915,216.73482060432434
-39,215.16867011785507,219.765895485878,217.2769357562065,215.8150955438614,214.19294440746307,216.77450948953629,217.81036400794983,213.9035861492157,213.98152071237564,215.90325152873993,216.73241639137268
-38,215.17340177297592,219.75792974233627,217.3035790324211,215.8300682902336,214.18051159381866,216.74069184064865,217.8071350455284,213.89042907953262,214.02026784420013,215.91983997821808,216.7314511537552
-37,215.17830288410187,219.75011146068573,217.33274281024933,215.84225898981094,214.16910696029663,216.71184462308884,217.80543810129166,213.88278836011887,214.0619351863861,215.93430089950562,216.73202496767044
-36,215.1828401684761,219.74294018745422,217.3636398911476,215.85138338804245,214.15995854139328,216.6895432472229,217.80524688959122,213.88046741485596,214.10540187358856,215.94560146331787,216.73428606987
-35,215.18639546632767,219.73701906204224,217.39509338140488,215.85716384649277,214.15376162528992,216.67467081546783,217.80656921863556,213.88294261693954,214.14932513237,215.95293122529984,216.738221347332
-34,215.18849021196365,219.7328603863716,217.42584693431854,215.85964405536652,214.15052551031113,216.66738307476044,217.80941581726074,213.88944548368454,214.19236600399017,215.95594424009323,216.74364340305328
-33,215.18887531757355,219.7309194803238,217.4545111656189,215.8592546582222,214.1495178937912,216.66714245080948,217.8133181333542,213.89925026893616,214.2331126332283,215.95496970415115,216.74991500377655
-32,215.18728870153427,219.73148387670517,217.47991967201233,215.85690027475357,214.14954787492752,216.67329025268555,217.8178632259369,213.9113478064537,214.27024310827255,215.9506275653839,216.75613379478455
-31,215.18328976631165,219.7344806790352,217.5012750029564,215.85295349359512,214.1493565440178,216.68474352359772,217.82276368141174,213.9245542883873,214.3026361465454,215.94376641511917,216.7612100839615
-30,215.17646723985672,219.7395691871643,217.518184363842,215.84773033857346,214.14810502529144,216.70000064373016,217.82782703638077,213.93717789649963,214.32924485206604,215.93530017137527,216.76380568742752
-29,215.16658574342728,219.74613469839096,217.53094798326492,215.8416115641594,214.14492672681808,216.71772855520248,217.83281302452087,213.94778603315353,214.34878075122833,215.92635786533356,216.76276123523712
-28,215.153613448143,219.75334411859512,217.54027086496353,215.83472681045532,214.1389520764351,216.73665326833725,217.83732271194458,213.9554797410965,214.36031395196915,215.9177919626236,216.75732004642487
-27,215.13752233982086,219.76039898395538,217.54697060585022,215.82726246118546,214.12989485263824,216.75574630498886,217.8411170244217,213.95973080396652,214.36335200071335,215.91006541252136,216.74730652570724
-26,215.11808639764786,219.76651519536972,217.55174148082733,215.8194516301155,214.11771297454834,216.7743507027626,217.8440773487091,213.9604525566101,214.35790699720383,215.90312945842743,216.73303908109665
-25,215.095379114151,219.7709315419197,217.55507868528366,215.81179547309875,214.1024388074875,216.79209542274475,217.84611505270004,213.9582479596138,214.3446227312088,215.89694291353226,216.71538132429123
-24,215.0697865486145,219.77315348386765,217.55709862709045,215.80480307340622,214.08480417728424,216.80883687734604,217.847186088562,213.95430821180344,214.32444036006927,215.89150446653366,216.6952884197235
-23,215.04205590486526,219.77287328243256,217.557779610157,215.79887586832047,214.06562250852585,216.82459396123886,217.84730124473572,213.9498549103737,214.29873818159103,215.8869663476944,216.67363381385803
-22,215.01327902078629,219.77002251148224,217.55696099996567,215.79448479413986,214.04598462581635,216.83959132432938,217.84681671857834,213.94637662172318,214.26922225952148,215.88351166248322,216.65125215053558
-21,214.9847139120102,219.76484787464142,217.55458533763885,215.7922444343567,214.0273141860962,216.8539731502533,217.84615725278854,213.94527906179428,214.23765760660172,215.88129782676697,216.6290991306305
-20,214.95779967308044,219.7578421831131,217.5509597659111,215.7927561402321,214.0108608007431,216.8678022623062,217.84604513645172,213.94789880514145,214.20583790540695,215.8803649544716,216.60795110464096
-19,214.93405497074127,219.7497091293335,217.546346783638,215.79679781198502,213.99773633480072,216.88097459077835,217.8472290635109,213.95527213811874,214.1755883693695,215.880883872509,216.58863377571106
-18,214.91498184204102,219.74128353595734,217.54130321741104,215.80524569749832,213.98918163776398,216.89334321022034,217.8501901626587,213.96852946281433,214.1484705209732,215.88323032855988,216.57203143835068
-17,214.90229374170303,219.73367661237717,217.53658908605576,215.81914395093918,213.98653727769852,216.90486693382263,217.85553270578384,213.9889463186264,214.12609672546387,215.8881625533104,216.55915892124176
-16,214.89798188209534,219.7280637025833,217.5334644317627,215.8396399617195,213.99147993326187,216.91639602184296,217.86388993263245,214.0180292725563,214.10992753505707,215.89670258760452,216.55133146047592
-15,214.9040543437004,219.72582513093948,217.5334758758545,215.86823904514313,214.00605309009552,216.929583132267,217.87605065107346,214.0577793121338,214.10200595855713,215.9102981686592,216.5501571893692
-14,214.92269986867905,219.7285805940628,217.5382985472679,215.90666204690933,214.0325335264206,216.9467539191246,217.89310628175735,214.1099922657013,214.10526686906815,215.9308944940567,216.55777698755264
-13,214.95634526014328,219.7380691766739,217.54986077547073,215.95676118135452,214.07350116968155,216.97118037939072,217.91662764549255,214.17610776424408,214.12344199419022,215.9606386423111,216.57658177614212
-12,215.00798678398132,219.75616663694382,217.57049423456192,216.02063488960266,214.13176882266998,217.00689959526062,217.94882726669312,214.2579556107521,214.16124618053436,216.00252157449722,216.60914200544357
-11,215.08088451623917,219.78507113456726,217.60317718982697,216.1007985472679,214.21048027276993,217.05834066867828,217.99228763580322,214.3579221367836,214.2238084077835,216.0602629184723,216.65874058008194
-10,215.17898046970367,219.82718974351883,217.65118598937988,216.20011657476425,214.3131793141365,217.13014578819275,218.0502000451088,214.47930997610092,214.31633239984512,216.1381151676178,216.72911620140076
-9,215.30688613653183,219.88507670164108,217.71846824884415,216.32234585285187,214.44415014982224,217.2269585132599,218.1262856721878,214.6262948513031,214.4443018436432,216.24117124080658,216.82430070638657
-8,215.46976721286774,219.96139758825302,217.80974680185318,216.4718980193138,214.60857558250427,217.3533502817154,218.22472661733627,214.80402302742004,214.61342060565948,216.3749240040779,216.94895720481873
-7,215.673648416996,220.05923503637314,217.9303333759308,216.65428179502487,214.81349444389343,217.51389330625534,218.3501455783844,215.0187423825264,214.82950633764267,216.54489654302597,217.1078149676323
-6,215.92496383190155,220.18188971281052,218.08572125434875,216.87540555000305,215.06634843349457,217.7132887840271,218.50769877433777,215.27725666761398,215.0981883406639,216.75726556777954,217.30587965250015
-5,216.22950905561447,220.3324937224388,218.28144991397858,217.14125728607178,215.37498182058334,217.95596212148666,218.70266139507294,215.58657878637314,215.42468792200089,217.01748311519623,217.548257291317
-4,216.59235435724258,220.5139825940132,218.5226327776909,217.4573388695717,215.7465637922287,218.24592196941376,218.9401324391365,215.95371544361115,215.8137852549553,217.33066016435623,217.83950746059418
-3,217.0172462463379,220.7287437915802,218.8135399222374,217.82815891504288,216.1868651509285,218.5865525007248,219.22447043657303,216.38463258743286,216.2694411277771,217.70103877782822,218.1837037205696
-2,217.50628703832626,220.9784779548645,219.1574175953865,218.2565577030182,216.69980013370514,218.97980231046677,219.55845564603806,216.88389122486115,216.79428279399872,218.13150268793106,218.58347058296204
-1,218.058986723423,221.2638002038002,219.55584681034088,218.74284702539444,217.28663969039917,219.42583519220352,219.94265562295914,217.45352244377136,217.38889408111572,218.6226665377617,219.03955966234207
0,218.67179995775223,221.58351230621338,220.00802308321,219.28421413898468,217.94530928134918,219.92198699712753,220.37502700090408,218.09210795164108,218.0506882071495,219.17240989208221,219.55002790689468
1,219.33639550209045,221.9391308426857,220.51528775691986,219.8789878487587,218.68034261465073,220.46681886911392,220.8561463356018,218.80098670721054,218.77242422103882,219.77610981464386,220.11291873455048
2,220.0425956249237,222.31832200288773,221.06183809041977,220.51090157032013,219.46530097723007,221.04438358545303,221.37057197093964,219.56053566932678,219.54123693704605,220.42223173379898,220.71324640512466
3,220.77461981773376,222.71184247732162,221.63534885644913,221.16547226905823,220.2825842499733,221.64070254564285,221.90602552890778,220.35405719280243,220.33983212709427,221.09590303897858,221.3370805978775
4,221.51121598482132,223.10720998048782,222.21829915046692,221.82307070493698,221.10758656263351,222.23710477352142,222.44600766897202,221.15814685821533,221.14411002397537,221.7765241265297,221.96563774347305
