shift,pair_00
-180,217.26980650424957
-179,217.1382628083229
-178,217.00346249341965
-177,216.87062805891037
-176,216.74570739269257
-175,216.63632476329803
-174,216.5450854897499
-173,216.47358512878418
-172,216.42338687181473
-171,216.39383322000504
-170,216.38361901044846
-169,216.3923665881157
-168,216.41772150993347
-167,216.45562160015106
-166,216.49980902671814
-165,216.54423719644547
-164,216.5840386748314
-163,216.61300188302994
-162,216.62670403718948
-161,216.62258225679398
-160,216.60109251737595
-159,216.5642769932747
-158,216.5152428150177
-157,216.45911693572998
-156,216.40116775035858
-155,216.34674453735352
-154,216.2998946905136
-153,216.26250225305557
-152,216.2356008887291
-151,216.21936130523682
-150,216.21272909641266
-149,216.21473413705826
-148,216.2239184975624
-147,216.23898202180862
-146,216.25811123847961
-145,216.2794969677925
-144,216.30164498090744
-143,216.32345193624496
-142,216.3442155122757
-141,216.36383318901062
-140,216.38154155015945
-139,216.3963404893875
-138,216.4071323275566
-137,216.41264456510544
-136,216.41259402036667
-135,216.40722090005875
-134,216.39719778299332
-133,216.38334572315216
-132,216.36706495285034
-131,216.35041731595993
-130,216.3349574804306
-129,216.32237178087234
-128,216.3146412372589
-127,216.3131161928177
-126,216.31844329833984
-125,216.33083444833755
-124,216.35027080774307
-123,216.3755487203598
-122,216.40487283468246
-121,216.43572556972504
-120,216.46496164798737
-119,216.49001371860504
-118,216.50904381275177
-117,216.52085638046265
-116,216.5256068110466
-115,216.52427715063095
-114,216.517848610878
-113,216.50741082429886
-112,216.49408423900604
-111,216.47951716184616
-110,216.4658591747284
-109,216.4552139043808
-108,216.44968223571777
-107,216.45122122764587
-106,216.46061086654663
-105,216.47822219133377
-104,216.50411927700043
-103,216.53773605823517
-102,216.57781672477722
-101,216.62256252765656
-100,216.67015117406845
-99,216.71897947788239
-98,216.76756340265274
-97,216.8142637014389
-96,216.85687404870987
-95,216.89352971315384
-94,216.92340475320816
-93,216.94585806131363
-92,216.9600431919098
-91,216.96518236398697
-90,216.9609373807907
-89,216.94772893190384
-88,216.92695999145508
-87,216.90068423748016
-86,216.87117207050323
-85,216.84086096286774
-84,216.81242322921753
-83,216.78828364610672
-82,216.7698893547058
-81,216.75766438245773
-80,216.75147408246994
-79,216.7505288720131
-78,216.75353640317917
-77,216.7592676281929
-76,216.7665078639984
-75,216.77422052621841
-74,216.781520485878
-73,216.78774124383926
-72,216.79237765073776
-71,216.79497331380844
-70,216.79499804973602
-69,216.79214197397232
-68,216.78651577234268
-67,216.7786591053009
-66,216.7689934372902
-65,216.75780540704727
-64,216.745580971241
-63,216.73283123970032
-62,216.7202245593071
-61,216.70806288719177
-60,216.696535050869
-59,216.68577367067337
-58,216.67568910121918
-57,216.6663179397583
-56,216.6577667593956
-55,216.64974582195282
-54,216.64197885990143
-53,216.63438439369202
-52,216.6268219947815
-51,216.61900967359543
-50,216.61120676994324
-49,216.60405391454697
-48,216.59825068712234
-47,216.59448617696762
-46,216.59304130077362
-45,216.5941162109375
-44,216.59802496433258
-43,216.60491973161697
-42,216.61472356319427
-41,216.62707859277725
-40,216.6417272090912
-39,216.65843373537064
-38,216.67694985866547
-37,216.69665467739105
-36,216.7170158624649
-35,216.73740983009338
-34,216.75673055648804
-33,216.77407050132751
-32,216.78907299041748
-31,216.8015301823616
-30,216.81152993440628
-29,216.81939989328384
-28,216.8256339430809
-27,216.83119118213654
-26,216.83711963891983
-25,216.84428948163986
-24,216.85355007648468
-23,216.8656184077263
-22,216.88111037015915
-21,216.90041089057922
-20,216.92387890815735
-19,216.9511817097664
-18,216.981425344944
-17,217.0131362080574
-16,217.04444551467896
-15,217.0730876326561
-14,217.09689658880234
-13,217.1139532327652
-12,217.12262177467346
-11,217.1215222477913
-10,217.10970467329025
-9,217.0867527127266
-8,217.05294358730316
-7,217.0091050863266
-6,216.9567192196846
-5,216.89729875326157
-4,216.83328944444656
-3,216.7671834230423
-2,216.70176303386688
