shift,pair_00
-34,217.1862120628357
-33,217.17571926116943
-32,217.16725087165833
-31,217.1615847349167
-30,217.15932017564774
-29,217.16050457954407
-28,217.16493993997574
-27,217.17217457294464
-26,217.18135714530945
-25,217.19157421588898
-24,217.2015966773033
-23,217.2102889418602
-22,217.21690201759338
-21,217.22099429368973
-20,217.2224491238594
-19,217.2215929031372
-18,217.2189073562622
-17,217.21506506204605
-16,217.21084249019623
-15,217.20703160762787
-14,217.20429521799088
-13,217.20310652256012
-12,217.2034813761711
-11,217.20519924163818
-10,217.20746737718582
-9,217.2091755270958
-8,217.20912045240402
-7,217.20638227462769
-6,217.20057755708694
-5,217.19183558225632
-4,217.18050706386566
-3,217.16698563098907
-2,217.15136224031448
-1,217.1336864233017
0,217.11394500732422
1,217.1052793264389
2,217.09542101621628
3,217.0852009654045
4,217.07554519176483
5,217.0675392150879
6,217.06210786104202
7,217.05972784757614
8,217.060832798481
9,217.06582230329514
10,217.0747413635254
11,217.08729445934296
12,217.10278433561325
13,217.1204594373703
14,217.13977164030075
15,217.16025930643082
16,217.1812688112259
17,217.2021295428276
18,217.22221165895462
19,217.24066895246506
20,217.25699317455292
21,217.270676612854
22,217.2816258072853
23,217.28991425037384
24,217.29563963413239
25,217.29890137910843
26,217.29978668689728
27,217.2982286810875
28,217.29416072368622
29,217.2878407239914
30,217.27992916107178
31,217.27110862731934
32,217.2622423171997
33,217.2542554140091
34,217.24802500009537
35,217.24435913562775
36,217.24380886554718
37,217.24654984474182
38,217.2526457309723
39,217.26197093725204
40,217.27417081594467
41,217.28857225179672
42,217.30454498529434
43,217.3215143084526
44,217.33880758285522
45,217.35560816526413
46,217.37143063545227
47,217.3856579065323
48,217.3976536989212
49,217.40662044286728
50,217.4116614460945
51,217.41237223148346
52,217.40843480825424
53,217.39982116222382
54,217.38704442977905
55,217.3707798719406
56,217.35201275348663
57,217.33147871494293
58,217.30995452404022
59,217.28817343711853
60,217.26726096868515
61,217.24852377176285
62,217.23302161693573
63,217.2215158343315
64,217.2145338654518
65,217.21194058656693
66,217.21283161640167
67,217.2163718342781
68,217.22191840410233
69,217.22863519191742
70,217.23621261119843
71,217.2444019317627
72,217.25292152166367
73,217.26172423362732
74,217.2706674337387
75,217.2798172235489
76,217.28924173116684
77,217.2987124323845
78,217.30811244249344
79,217.31748974323273
80,217.32642883062363
81,217.33435720205307
82,217.34075146913528
83,217.34512674808502
84,217.3471188545227
85,217.34648567438126
86,217.34315240383148
87,217.33712673187256
88,217.3281180858612
89,217.3160476088524
90,217.30091816186905
91,217.28275775909424
92,217.26176071166992
93,217.23838382959366
94,217.21297240257263
95,217.18586868047714
96,217.15725427865982
97,217.12747758626938
98,217.09729874134064
99,217.06818956136703
100,217.04177689552307
101,217.01945686340332
102,217.00224786996841
103,216.99065840244293
104,216.98464053869247
105,216.98382705450058
106,216.98788803815842
107,216.99661725759506
108,217.00998264551163
109,217.02781373262405
110,217.05046766996384
111,217.07880127429962
112,217.11431151628494
113,217.15911608934402
114,217.2150503396988
115,217.28295731544495
116,217.36378973722458
117,217.45777839422226
118,217.56340622901917
119,217.67767107486725
120,217.79702192544937
121,217.9167923927307
122,218.0311131477356
123,218.13467341661453
124,218.22340297698975
125,218.2935869693756
126,218.3420793414116
127,218.3667175769806
128,218.36664789915085
129,218.34187257289886
130,218.2929362654686
131,218.22167563438416
132,218.1303721666336
133,218.02165240049362
134,217.89915764331818
135,217.7670203447342
136,217.62919360399246
137,217.4892092347145
138,217.35039472579956
139,217.21574169397354
140,217.08745628595352
141,216.9673199057579
142,216.85658603906631
143,216.75553220510483
144,216.66408777236938
145,216.58182299137115
146,216.50943607091904
147,216.4480369091034
148,216.39927858114243
149,216.36473828554153
150,216.34552937746048
151,216.3415588736534
152,216.35141295194626
153,216.3729611635208
154,216.40579026937485
155,216.44705283641815
156,216.49234187602997
157,216.53662776947021
158,216.57584512233734
159,216.60839653015137
160,216.63407629728317
161,216.65265333652496
162,216.66581588983536
163,216.67491352558136
164,216.68163806200027
165,216.68750649690628
166,216.69366312026978
167,216.70071375370026
168,216.71024131774902
169,216.72332948446274
170,216.7412913441658
171,216.76482886075974
172,216.79531174898148
173,216.83227413892746
174,216.8765143752098
175,216.92757719755173
176,216.98592293262482
177,217.05023837089539
178,217.1168274283409
179,217.18326461315155
180,217.24974757432938
