shift,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16
15,218.19728869199753,218.30183839797974,218.18284088373184,217.91889196634293,218.53108930587769,218.81521743535995,217.12948936223984,218.2824466228485,217.5511840581894,217.27570462226868,218.6663637161255,217.27636164426804,216.99057567119598,216.90998822450638,217.81633859872818
16,218.4065312743187,218.51735830307007,218.39161616563797,218.18238067626953,218.74070769548416,219.02745246887207,217.3773628473282,218.49800556898117,217.7951017022133,217.54205965995789,218.8641818165779,217.54140704870224,217.26993012428284,217.17609733343124,218.05079686641693
17,218.64950054883957,218.7664058804512,218.63809996843338,218.4783360362053,218.9847086071968,219.27028185129166,217.66345393657684,218.7507764697075,218.0791078209877,217.8469961285591,219.09610414505005,217.84595942497253,217.58799743652344,217.4836741089821,218.32585906982422
18,218.92828351259232,219.05086344480515,218.92338222265244,218.80676007270813,219.2643465399742,219.54421192407608,217.98981928825378,219.04156202077866,218.4040504693985,218.19078838825226,219.36349439620972,218.190578520298,217.94536352157593,217.83414542675018,218.64185065031052
19,219.2432023882866,219.37060755491257,219.24661272764206,219.16622084379196,219.57925409078598,219.84807413816452,218.35655117034912,219.3695724606514,218.76868867874146,218.57186204195023,219.66595661640167,218.5738719701767,218.34093916416168,218.22688657045364,218.9972254037857
20,219.59212464094162,219.72317212820053,219.60487985610962,219.55316078662872,219.92696332931519,220.17884427309036,218.76112377643585,219.73163616657257,219.169018805027,218.9861802458763,220.00065833330154,218.99220204353333,218.77124136686325,218.6586521267891,219.3882011771202
21,219.97010266780853,220.10360407829285,219.99250358343124,219.96165478229523,220.30237793922424,220.53124022483826,219.1978526711464,220.12198168039322,219.59826189279556,219.42694282531738,220.36215341091156,219.4389761686325,219.22978591918945,219.12267589569092,219.80849772691727
22,220.36908024549484,220.50383120775223,220.400783598423,220.38317340612411,220.69740277528763,220.89739674329758,219.65783882141113,220.53187662363052,220.04691791534424,219.88467019796371,220.74222135543823,219.90408074855804,219.7072788476944,219.6083157658577,220.24895459413528
23,220.7776801586151,220.91260117292404,220.81769394874573,220.80633318424225,221.1007924079895,221.26709389686584,220.12853586673737,220.94962483644485,220.50242483615875,220.34681832790375,221.12974846363068,220.37396532297134,220.19066083431244,220.10131686925888,220.697072327137
24,221.1810188293457,221.3156679868698,221.2281054854393,221.21727114915848,221.49822807312012,221.62780433893204,220.59376096725464,221.36022716760635,220.94893783330917,220.79754626750946,221.5105932354927,220.8319706916809,220.6633152961731,220.58388262987137,221.13714838027954
25,221.56137758493423,221.69608092308044,221.61427384614944,221.59965652227402,221.8729299902916,221.96509557962418,221.03398817777634,221.74630665779114,221.36812943220139,221.21806091070175,221.86811769008636,221.25868541002274,221.1056981086731,221.03579783439636,221.55080777406693
26,221.89900648593903,222.0350682735443,221.9565508365631,221.93547773361206,222.20616054534912,222.26325798034668,221.4270847439766,222.08897405862808,221.74016839265823,221.58763736486435,222.18416666984558,221.63311678171158,221.4960470199585,221.4349023103714,221.9177086353302
27,222.17373138666153,222.31334954500198,222.23476576805115,222.2064556479454,222.47879201173782,222.50620609521866,221.7503905892372,222.36911761760712,222.04478806257248,221.88480186462402,222.4406413435936,221.93407136201859,221.81215542554855,221.75866675376892,222.21722376346588
28,222.3670396208763,222.51333326101303,222.43020057678223,222.39573282003403,222.67341816425323,222.67900866270065,221.98250502347946,222.569722533226,222.2632948756218,222.09014946222305,222.62135338783264,222.1423779129982,222.03365498781204,221.98673713207245,222.43063807487488
29,222.46451115608215,222.62122237682343,222.52831745147705,222.49007034301758,222.7764464020729,222.76977759599686,222.10627496242523,222.677736222744,222.38082778453827,222.18882012367249,222.71398437023163,222.2434476017952,222.1450822353363,222.10353112220764,222.54329735040665
30,222.4583202600479,222.6292160153389,222.52103871107101,222.4820460677147,222.78012746572495,222.7714751958847,222.11155366897583,222.6861088871956,222.3887718319893,222.17260867357254,222.71208196878433,222.22948586940765,222.1383393406868,222.10050415992737,222.5468783378601
