shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12
-54,218.18504464626312,216.63881254196167,217.44765186309814,216.7966628074646,217.7870208621025,215.71196699142456,218.77657234668732,215.6849895119667,217.42055529356003,215.34124886989594,216.4672919511795,215.33010149002075,214.80653595924377
-53,218.19779843091965,216.66821759939194,217.46559756994247,216.8236962556839,217.79462504386902,215.72094464302063,218.77097219228745,215.72452586889267,217.4260738492012,215.37825149297714,216.5062140226364,215.32605576515198,214.80411618947983
-52,218.20910042524338,216.69595324993134,217.48277509212494,216.85137635469437,217.79921352863312,215.7256230711937,218.76571244001389,215.76524698734283,217.43177151679993,215.42092263698578,216.54000186920166,215.32302498817444,214.8038701415062
-51,218.219084918499,216.72131645679474,217.49882274866104,216.8792678117752,217.80158686637878,215.7256190776825,218.7613473534584,215.80692809820175,217.43767094612122,215.4678614139557,216.56774806976318,215.32129216194153,214.8049694299698
-50,218.22789883613586,216.74373191595078,217.51329028606415,216.9069825410843,217.8024559020996,215.72065788507462,218.75836074352264,215.84949034452438,217.44360625743866,215.51754277944565,216.5891414284706,215.321327149868,214.80634313821793
-49,218.23583728075027,216.76314622163773,217.52565240859985,216.93403142690659,217.80237501859665,215.71053820848465,218.7571776509285,215.8929688334465,217.44922477006912,215.56847339868546,216.60424429178238,215.32351726293564,214.8072801232338
-48,218.24302887916565,216.77977764606476,217.535291492939,216.9599890112877,217.80182135105133,215.69544821977615,218.75817275047302,215.93731713294983,217.45403319597244,215.6194747686386,216.61358952522278,215.3278483748436,214.80737149715424
-47,218.24967801570892,216.79404550790787,217.54155588150024,216.98447287082672,217.80152237415314,215.6760060787201,218.76163977384567,215.98224169015884,217.45779651403427,215.66975206136703,216.6178857088089,215.33387058973312,214.80644381046295
-46,218.25604212284088,216.80632549524307,217.54397624731064,217.00709652900696,217.80237382650375,215.65301954746246,218.76763325929642,216.0273478627205,217.4596090912819,215.7183759212494,216.6181424856186,215.34136354923248,214.80443513393402
-45,218.2622184753418,216.8169548511505,217.54255729913712,217.0274264216423,217.80527865886688,215.62747371196747,218.77611541748047,216.072083234787,217.4585646390915,215.7645190358162,216.61549669504166,215.35009855031967,214.80153048038483
-44,218.26806670427322,216.82630467414856,217.53756403923035,217.04500406980515,217.81071907281876,215.60039269924164,218.78687953948975,216.1155382990837,217.45402038097382,215.80760580301285,216.61105155944824,215.3597912788391,214.79833215475082
-43,218.27339160442352,216.8348668217659,217.5292682647705,217.05950593948364,217.81925231218338,215.5727819800377,218.79919731616974,216.15672832727432,217.44534814357758,215.84699338674545,216.6060158610344,215.36998689174652,214.79515731334686
-42,218.27802991867065,216.84287655353546,217.51811999082565,217.07048743963242,217.83114659786224,215.5457279086113,218.81184601783752,216.19447594881058,217.43204581737518,215.88209998607635,216.60131752490997,215.38015562295914,214.79237377643585
-41,218.2818803191185,216.85040843486786,217.50482147932053,217.07763797044754,217.84639298915863,215.5201694369316,218.82354772090912,216.22761541604996,217.41380041837692,215.912083029747,216.59772551059723,215.389877140522,214.79049372673035
-40,218.2850751876831,216.85744714736938,217.4905115365982,217.0807610154152,217.8645738363266,215.49699103832245,218.8329001069069,216.2551401257515,217.39074301719666,215.9359916448593,216.59593641757965,215.3987603187561,214.7901296019554
-39,218.28793013095856,216.86373561620712,217.47642993927002,217.07998889684677,217.88489377498627,215.47654658555984,218.83877712488174,216.27657735347748,217.36358559131622,215.9524668455124,216.5963807106018,215.40648311376572,214.79203766584396
-38,218.29087662696838,216.86889332532883,217.46348947286606,217.075956761837,217.9064399600029,215.45892667770386,218.84024846553802,216.29228842258453,217.33327144384384,215.9605711698532,216.599240899086,215.4130076766014,214.79690927267075
-37,218.2942385673523,216.87273114919662,217.45236039161682,217.0695394873619,217.92793291807175,215.44368547201157,218.83684545755386,216.30295234918594,217.30110204219818,215.95968693494797,216.60475951433182,215.41845041513443,214.80474984645844
-36,218.29820561408997,216.87498265504837,217.44334709644318,217.06173259019852,217.9481884241104,215.43016052246094,218.8284311890602,216.30948424339294,217.26862287521362,215.94958287477493,216.61277824640274,215.4230254292488,214.81542199850082
-35,218.30284416675568,216.87564724683762,217.4362923502922,217.0539340376854,217.96624225378036,215.4179595708847,218.8153631091118,216.31321132183075,217.2374822497368,215.93058055639267,216.62295413017273,215.42696022987366,214.828206717968
-34,218.3081173300743,216.8750571012497,217.4306406378746,217.04758149385452,217.98106789588928,215.40677148103714,218.79810667037964,216.31555378437042,217.2090425491333,215.90332555770874,216.63497573137283,215.43031656742096,214.84220433235168
-33,218.3136836886406,216.87353456020355,217.42546355724335,217.04382461309433,217.99243193864822,215.39640510082245,218.77744150161743,216.31750202178955,217.1842412352562,215.86898696422577,216.64854329824448,215.433022916317,214.8567328453064
-32,218.31914722919464,216.87115985155106,217.41989588737488,217.04348921775818,218.00015449523926,215.38678097724915,218.75451231002808,216.31963217258453,217.16319507360458,215.82936400175095,216.6633416414261,215.4350113272667,214.87119829654694
-31,218.32437241077423,216.86803686618805,217.41331392526627,217.04691445827484,218.00414729118347,215.37818324565887,218.73048692941666,216.32232969999313,217.1456698179245,215.78667891025543,216.67932778596878,215.4360038638115,214.88538664579391
-30,218.32912385463715,216.86446487903595,217.40533047914505,217.0542768239975,218.00443226099014,215.371153652668,218.70626211166382,216.32523655891418,217.13088035583496,215.74352717399597,216.69663393497467,215.43575179576874,214.89922201633453
-29,218.33313685655594,216.86077064275742,217.39584773778915,217.06539219617844,218.00122147798538,215.36616295576096,218.68256533145905,216.32758247852325,217.11772966384888,215.70252734422684,216.71493995189667,215.43386888504028,214.9127757549286
-28,218.33632761240005,216.85757970809937,217.3851060271263,217.07956475019455,217.994951069355,215.36351484060287,218.6600188612938,216.32832330465317,217.10526633262634,215.66600555181503,216.73404103517532,215.42973041534424,214.92621266841888
-27,218.33866035938263,216.85548090934753,217.37358927726746,217.09602916240692,217.98633587360382,215.3632305264473,218.63924062252045,216.32649356126785,217.0927978157997,215.635691344738,216.75346511602402,215.42268121242523,214.93913292884827
-26,218.3401170372963,216.85490411520004,217.36168766021729,217.1135897040367,217.97612982988358,215.3651226758957,218.62068325281143,216.32139152288437,217.08010226488113,215.61250120401382,216.7726570367813,215.41206115484238,214.9508848786354
-25,218.3407580256462,216.85624116659164,217.3497150540352,217.1308342218399,217.9652583003044,215.36854594945908,218.6046677827835,216.31246834993362,217.06735771894455,215.5966091156006,216.79086381196976,215.39748799800873,214.96109533309937
-24,218.34033107757568,216.8594965338707,217.33801698684692,217.1462966799736,217.95464944839478,215.37249529361725,218.59140622615814,216.29960042238235,217.05500042438507,215.58741736412048,216.80715519189835,215.37884110212326,214.9694036245346
-23,218.33854866027832,216.8644471168518,217.32683449983597,217.15871900320053,217.94531655311584,215.37616842985153,218.5806164741516,216.28335118293762,217.04328447580338,215.5839574933052,216.82052439451218,215.35665267705917,214.97540307044983
-22,218.335344851017,216.8707411289215,217.31626760959625,217.16702443361282,217.9376939535141,215.37900775671005,218.57176005840302,216.2646859884262,217.0324531197548,215.58479362726212,216.82999682426453,215.33176785707474,214.9787558913231
-21,218.33059513568878,216.87794226408005,217.30621045827866,217.17071533203125,217.93189907073975,215.38052195310593,218.5643904209137,216.24493902921677,217.02265441417694,215.58849382400513,216.83452838659286,215.30533647537231,214.9794498682022
-20,218.32429736852646,216.88523191213608,217.296382188797,217.1698511838913,217.92772722244263,215.3802792429924,218.5577216744423,216.22516983747482,217.01385575532913,215.5936814546585,216.83319741487503,215.27860361337662,214.9774215221405
-19,218.31670743227005,216.89178317785263,217.2867116332054,217.1649751663208,217.9247654080391,215.37790191173553,218.5509616136551,216.20619612932205,217.005908370018,215.59936106204987,216.82534742355347,215.25283801555634,214.9727184176445
-18,218.30813825130463,216.89708304405212,217.27674889564514,217.1567281484604,217.9227369427681,215.37297350168228,218.54358303546906,216.1888945698738,216.99849319458008,215.60490238666534,216.81082046031952,215.2291720509529,214.9655790925026
-17,218.29905992746353,216.90078485012054,217.26595836877823,217.14608758687973,217.92119199037552,215.36532735824585,218.5354014635086,216.17407494783401,216.99123203754425,215.61040425300598,216.7896507382393,215.20856165885925,214.95600080490112
-16,218.289881169796,216.90245300531387,217.254046022892,217.13415610790253,217.9196040034294,215.3551796078682,218.52635276317596,216.1621515750885,216.98355448246002,215.61641770601273,216.76238149404526,215.19180458784103,214.94416612386703
-15,218.28091502189636,216.9015972018242,217.24080604314804,217.12174171209335,217.91730386018753,215.343068420887,218.5164737701416,216.15317451953888,216.97483003139496,215.62370228767395,216.72981643676758,215.1795015335083,214.93026316165924
-14,218.27234691381454,216.89779502153397,217.2262756228447,217.1093925833702,217.91376775503159,215.32973539829254,218.50591069459915,216.14673405885696,216.9645157456398,215.63276839256287,216.6932408809662,215.17195683717728,214.91451197862625
-13,218.2642189860344,216.8909209370613,217.21055960655212,217.0974286198616,217.90864711999893,215.31597673892975,218.494957447052,216.1420738697052,216.95237147808075,215.64384561777115,216.6543762087822,215.16918563842773,214.8972880244255
-12,218.25638389587402,216.88091951608658,217.19363641738892,217.08606082201004,217.9017083644867,215.30252081155777,218.48382484912872,216.1383774280548,216.9383081793785,215.65694296360016,216.61503994464874,215.17085629701614,214.87926131486893
-11,218.24876481294632,216.86793369054794,217.17579716444016,217.07540768384933,217.89286583662033,215.28999197483063,218.47289657592773,216.1349613070488,216.92257350683212,215.67163687944412,216.5770571231842,215.1765614748001,214.86125421524048
-10,218.2412880063057,216.85213738679886,217.1575745344162,217.06533658504486,217.8823544383049,215.27880764007568,218.462464094162,216.13148349523544,216.9055262207985,215.68717795610428,216.54196816682816,215.18571466207504,214.84431833028793
-9,218.23402017354965,216.83380562067032,217.1396479010582,217.05568021535873,217.8704867362976,215.26880264282227,218.45286524295807,216.12770402431488,216.88785314559937,215.70252174139023,216.51077300310135,215.19743865728378,214.82925832271576
-8,218.2270616889,216.813247859478,217.12246370315552,217.0461015701294,217.85765331983566,215.2598421573639,218.4442818760872,216.1235483288765,216.8702962398529,215.71676021814346,216.48400455713272,215.2108147740364,214.8167290687561
-7,218.22046530246735,216.79068982601166,217.10650593042374,217.03629738092422,217.84406512975693,215.2516143321991,218.4367328286171,216.11923378705978,216.8536118865013,215.7292487025261,216.46190750598907,215.22512233257294,214.8070913553238
-6,218.21395367383957,216.76634430885315,217.0919507741928,217.02586150169373,217.82972413301468,215.2437668442726,218.43033945560455,216.11433118581772,216.83831334114075,215.73951238393784,216.4442607164383,215.23973655700684,214.80001336336136
-5,218.20710510015488,216.74049800634384,217.07896834611893,217.01466745138168,217.81454759836197,215.2362093925476,218.4251971244812,216.1084721684456,216.82470643520355,215.74719923734665,216.43058264255524,215.25345689058304,214.7950118780136
-4,218.19929468631744,216.71349447965622,217.0673315525055,217.002716422081,217.7986388206482,215.2290536761284,218.4210620522499,216.1010469198227,216.8129135966301,215.75197929143906,216.42026621103287,215.26539081335068,214.79125720262527
-3,218.1897451877594,216.6861536502838,217.056499004364,216.99037808179855,217.78219151496887,215.22230404615402,218.41770321130753,216.09145361185074,216.8030902147293,215.75354498624802,216.4125900864601,215.275082051754,214.78799492120743
-2,218.17756366729736,216.6593472957611,217.04627746343613,216.97830295562744,217.7653322815895,215.21607440710068,218.41487926244736,216.07939094305038,216.7951939702034,215.75175124406815,216.40686374902725,215.28270280361176,214.7845994234085
-1,218.16205722093582,216.63398665189743,217.03660368919373,216.96710139513016,217.74834072589874,215.21067970991135,218.41230255365372,216.06443297863007,216.78907179832458,215.74662458896637,216.40245509147644,215.28914588689804,214.78095734119415
0,218.1429387331009,216.6110244989395,217.02724581956863,216.95726037025452,217.7314094901085,215.20617473125458,218.40953731536865,216.04624336957932,216.78456234931946,215.73807042837143,216.3986445069313,215.29491370916367,214.77736884355545
1,218.14376991987228,216.6159546971321,217.03436702489853,216.97940015792847,217.73661643266678,215.21661990880966,218.42920339107513,216.04467236995697,216.7994019985199,215.75128030776978,216.41793805360794,215.31589698791504,214.79466891288757
2,218.1412016749382,216.62402337789536,217.04147839546204,217.00100564956665,217.74329328536987,215.2278734445572,218.44735455513,216.041444003582,216.8155887722969,215.76222264766693,216.4366416335106,215.33661478757858,214.81192141771317
3,218.13560354709625,216.63539218902588,217.04849690198898,217.02166682481766,217.7515983581543,215.23995381593704,218.4642886519432,216.03668868541718,216.8328973054886,215.77066498994827,216.45384562015533,215.35728460550308,214.83009362220764
4,218.1274853348732,216.65004247426987,217.0555304288864,217.04094111919403,217.7613821029663,215.25255835056305,218.48036193847656,216.03083860874176,216.85101878643036,215.77674794197083,216.4689347743988,215.37797915935516,214.84993714094162
5,218.1176563501358,216.66754692792892,217.0622569322586,217.0584164261818,217.77250283956528,215.2649781703949,218.49615502357483,216.0245006084442,216.86974436044693,215.78054642677307,216.48166179656982,215.39888608455658,214.87235206365585
6,218.10698974132538,216.6873854994774,217.0685440301895,217.07385510206223,217.78484326601028,215.27619355916977,218.51204353570938,216.01854783296585,216.88901096582413,215.78193587064743,216.49206507205963,215.41992968320847,214.89781314134598
7,218.09640485048294,216.70877784490585,217.07410496473312,217.0868654847145,217.79827916622162,215.28543502092361,218.52832293510437,216.01409429311752,216.90881651639938,215.7812421321869,216.5004904270172,215.44061416387558,214.92616605758667
8,218.08653032779694,216.73071098327637,217.07869350910187,217.09715962409973,217.81273782253265,215.29179698228836,218.54500722885132,216.0124141573906,216.92932224273682,215.77883940935135,216.50723493099213,215.46048533916473,214.95655846595764
9,218.07800823450089,216.7522093653679,217.08198022842407,217.10440450906754,217.82806491851807,215.2947456240654,218.56199598312378,216.0145017504692,216.95080876350403,215.7754875421524,216.51252830028534,215.47904801368713,214.98785835504532
10,218.07136368751526,216.77256244421005,217.0836097598076,217.108353972435,217.84413838386536,215.29397839307785,218.57888823747635,216.02088105678558,216.97354435920715,215.7718883752823,216.51667493581772,215.49629247188568,215.01880490779877
11,218.06714046001434,216.79125344753265,217.08344626426697,217.10867190361023,217.86106038093567,215.2892631292343,218.59506565332413,216.03145384788513,216.99750739336014,215.76849764585495,216.51966333389282,215.5122385621071,215.04801684617996
12,218.0655345916748,216.80794894695282,217.081467628479,217.10523575544357,217.8788059949875,215.28043282032013,218.60965365171432,216.0460548400879,217.02254527807236,215.76617115736008,216.52134269475937,215.5267335176468,215.0740466117859
13,218.06665307283401,216.8221629858017,217.0776171684265,217.09810835123062,217.89744812250137,215.2679540514946,218.62159365415573,216.06400501728058,217.04841470718384,215.76582062244415,216.52154332399368,215.53917336463928,215.09561812877655
14,218.07040590047836,216.83351069688797,217.07210421562195,217.08778965473175,217.916996717453,215.2523193359375,218.62980085611343,216.08476108312607,217.07497590780258,215.76858633756638,216.52029597759247,215.5485895872116,215.11220306158066
15,218.07654958963394,216.8419712781906,217.06518018245697,217.07495599985123,217.93784534931183,215.23445570468903,218.63350081443787,216.10728240013123,217.1020855307579,215.7751572728157,216.51772165298462,215.5539002418518,215.12403279542923
16,218.08483052253723,216.84775352478027,217.05717831850052,217.06037932634354,217.96008771657944,215.2158299088478,218.63227075338364,216.13092797994614,217.12943160533905,215.7858020067215,216.51374727487564,215.55427432060242,215.1321777701378
17,218.09504187107086,216.85126823186874,217.04839879274368,217.0448660850525,217.98385840654373,215.1976090669632,218.62620568275452,216.15495151281357,217.15634393692017,215.800421833992,216.50838786363602,215.5490751862526,215.1373245716095
18,218.10675710439682,216.8532476425171,217.0390224456787,217.02953678369522,218.00885701179504,215.18113350868225,218.61574530601501,216.1789195537567,217.18200546503067,215.81833970546722,216.50184017419815,215.53821790218353,215.14083051681519
19,218.11953973770142,216.85406059026718,217.0291872024536,217.01564890146255,218.03478527069092,215.1670998930931,218.60161060094833,216.2026298046112,217.20565384626389,215.83871614933014,216.49429947137833,215.52213937044144,215.1439499258995
20,218.13295429944992,216.85425877571106,217.01903969049454,217.00404697656631,218.06126272678375,215.15613675117493,218.5849751830101,216.2261952161789,217.22670340538025,215.8606106042862,216.48575365543365,215.50144344568253,215.14765018224716
21,218.14649003744125,216.85443598031998,217.0085775256157,216.99535286426544,218.08794981241226,215.14863884449005,218.56719028949738,216.24990916252136,217.24480545520782,215.88301461935043,216.47596579790115,215.47712916135788,215.15322428941727
22,218.15973949432373,216.85485756397247,216.99800658226013,216.9900388121605,218.1140370965004,215.1446768641472,218.5497009754181,216.27394998073578,217.25996053218842,215.90514570474625,216.464586019516,215.4501748085022,215.16191613674164
23,218.17233741283417,216.85573399066925,216.9873002767563,216.98813205957413,218.1384795308113,215.14394122362137,218.5336858034134,216.29867178201675,217.272391974926,215.9261850118637,216.4514041543007,215.42192512750626,215.17436856031418
24,218.18399852514267,216.85709583759308,216.9766253232956,216.98944073915482,218.16047728061676,215.14560288190842,218.5199842453003,216.32437229156494,217.2824518084526,215.94548392295837,216.43660473823547,215.3933773636818,215.19059681892395
25,218.1945704817772,216.85854095220566,216.96612310409546,216.99371045827866,218.17918294668198,215.14871329069138,218.50913912057877,216.351223051548,217.2903922200203,215.9625462293625,216.42064940929413,215.36583948135376,215.2102351784706
26,218.2039920091629,216.85964691638947,216.95581883192062,217.0005749464035,218.1939453482628,215.15222120285034,218.50123155117035,216.3791589140892,217.29634898900986,215.97676819562912,216.40427750349045,215.3405721783638,215.23230522871017
27,218.2122871875763,216.8600521683693,216.94566893577576,217.0096343755722,218.20409709215164,215.15555864572525,218.49604910612106,216.40797859430313,217.30058711767197,215.9875528216362,216.3882388472557,215.31886315345764,215.25541007518768
28,218.21951764822006,216.8593968153,216.93565154075623,217.02022379636765,218.2090509533882,215.15878945589066,218.49279952049255,216.43750643730164,217.30338603258133,215.99420994520187,216.3734508752823,215.30183857679367,215.2778718471527
29,218.22592145204544,216.85753619670868,216.9257008433342,217.03169685602188,218.20844155550003,215.16234666109085,218.4907591342926,216.4672898054123,217.30494397878647,215.99636274576187,216.36085438728333,215.2905274629593,215.29806530475616
30,218.23183971643448,216.85408300161362,216.9159213900566,217.04342359304428,218.20231688022614,215.1668545603752,218.48920768499374,216.4966327548027,217.3052979707718,215.9937999844551,216.35146820545197,215.28567618131638,215.31455582380295
31,218.23758673667908,216.84872210025787,216.90652638673782,217.0548214316368,218.19085651636124,215.1731464266777,218.4877250790596,216.52477258443832,217.30446654558182,215.98665070533752,216.34626990556717,215.28766864538193,215.32616126537323
32,218.24364870786667,216.84124851226807,216.89780795574188,217.06573057174683,218.17423284053802,215.18203485012054,218.4861724972725,216.55093854665756,217.30255621671677,215.9754124879837,216.34594053030014,215.29628729820251,215.33233034610748
33,218.250354886055,216.8317911028862,216.8900784254074,217.0760133266449,218.1528663635254,215.19430643320084,218.48467242717743,216.57433396577835,217.2997089624405,215.9607583284378,216.3507090806961,215.3108165860176,215.33298414945602
34,218.25786250829697,216.8206908106804,216.88352394104004,217.08601927757263,218.12754011154175,215.2107213139534,218.48335909843445,216.59444552659988,217.29621213674545,215.94326198101044,216.36022913455963,215.3303760290146,215.32837146520615
35,218.26633101701736,216.8082731962204,216.87843763828278,217.09616434574127,218.09951055049896,215.2314561009407,218.48235952854156,216.6107234954834,217.2921774983406,215.9238578081131,216.3741894364357,215.35411196947098,215.31931042671204
36,218.27569103240967,216.79492777585983,216.87530237436295,217.10648375749588,218.07012909650803,215.2563400864601,218.48181974887848,216.62293726205826,217.2871938943863,215.90366327762604,216.39199221134186,215.3812579512596,215.3065391778946
37,218.2856067419052,216.78098279237747,216.87448555231094,217.11712259054184,218.04060178995132,215.28499281406403,218.48176687955856,216.6312780380249,217.2806093096733,215.88357532024384,216.41271936893463,215.41075325012207,215.2910172343254
38,218.29577255249023,216.76679557561874,216.87640762329102,217.1279770731926,218.01168113946915,215.31671130657196,218.4823899269104,216.63601452112198,217.27171349525452,215.86488151550293,216.43534845113754,215.44138169288635,215.27380394935608
39,218.30598080158234,216.7525418996811,216.88132637739182,217.13873726129532,217.98420923948288,215.35039234161377,218.4838668704033,216.6374591588974,217.26014250516891,215.8485192656517,216.45883226394653,215.4719957113266,215.2560002207756
40,218.31633180379868,216.7382177710533,216.88917058706284,217.14931684732437,217.9589465856552,215.38489931821823,218.4862648844719,216.6360261440277,217.24565470218658,215.83506208658218,216.48213773965836,215.50116056203842,215.23883491754532
41,218.3267958164215,216.72377425432205,216.8996463418007,217.15965086221695,217.93653565645218,215.41903269290924,218.48962658643723,216.63203936815262,217.22820752859116,215.82467824220657,216.50405251979828,215.52775877714157,215.2232033610344
42,218.33725428581238,216.70937985181808,216.91211932897568,217.16978538036346,217.91746598482132,215.45212388038635,218.49384361505508,216.62578654289246,217.2081390619278,215.81721419095993,216.52342694997787,215.55044567584991,215.2098544239998
43,218.3473671078682,216.69541811943054,216.92537832260132,217.17979854345322,217.90178042650223,215.4832336306572,218.49828976392746,216.61789816617966,217.1859650015831,215.81228303909302,216.53946459293365,215.5677591562271,215.1993163228035
44,218.35676193237305,216.68248850107193,216.93805050849915,217.18975812196732,217.889433324337,215.5111123919487,218.50228250026703,216.6087515950203,217.16238290071487,215.8091813325882,216.55173188447952,215.578686773777,215.19192212820053
45,218.36492401361465,216.6708589196205,216.94859731197357,217.19968062639236,217.8803932070732,215.534721493721,218.50505352020264,216.59842085838318,217.13821065425873,215.80715203285217,216.56000155210495,215.58273822069168,215.18771308660507
46,218.37138146162033,216.66059958934784,216.9556204676628,217.20944356918335,217.8744819164276,215.55365908145905,218.50594639778137,216.58691024780273,217.11431419849396,215.8055253624916,216.56428110599518,215.58002680540085,215.18625950813293
47,218.37582522630692,216.65201938152313,216.95786464214325,217.2187415957451,217.8714498281479,215.56745916604996,218.50456362962723,216.57442486286163,217.09145760536194,215.80389255285263,216.564554810524,215.57092624902725,215.18680888414383
48,218.37808519601822,216.6455409526825,216.95485973358154,217.227077126503,217.87085378170013,215.57597541809082,218.50073903799057,216.56134641170502,217.07075852155685,215.80178099870682,216.5609916448593,215.55592691898346,215.18898236751556
49,218.37822258472443,216.64187610149384,216.94687181711197,217.2338256239891,217.8723345398903,215.57954090833664,218.49436509609222,216.54808193445206,217.0533588528633,215.79890656471252,216.55396497249603,215.53601050376892,215.19220834970474
50,218.37632650136948,216.64183312654495,216.934685587883,217.2380359172821,217.87539166212082,215.57892686128616,218.4856014251709,216.5349662899971,217.04025387763977,215.79491370916367,216.5443438887596,215.5120154619217,215.19511526823044
51,218.37264668941498,216.6456400156021,216.919387280941,217.2387848496437,217.87959891557693,215.5754559636116,218.47469758987427,216.52194821834564,217.03226655721664,215.7894653081894,216.5330914258957,215.4850287437439,215.19667929410934
52,218.3677971959114,216.6528776884079,216.90230762958527,217.23518651723862,217.88437861204147,215.5697250366211,218.46169596910477,216.50886261463165,217.02998626232147,215.7825317978859,216.52148669958115,215.4561077952385,215.1959863305092
53,218.36228901147842,216.66280490159988,216.88495308160782,217.22692638635635,217.88891023397446,215.56215864419937,218.44696539640427,216.49530112743378,217.03366190195084,215.7741242647171,216.5106684565544,215.42637932300568,215.19226604700089
54,218.35645705461502,216.67443484067917,216.86844956874847,217.21412587165833,217.89249408245087,215.55343371629715,218.43148171901703,216.4811468720436,217.04312652349472,215.76435112953186,216.50147879123688,215.39721816778183,215.18465924263
55,218.35084915161133,216.68655836582184,216.85345429182053,217.19743978977203,217.89460772275925,215.54374766349792,218.41619271039963,216.46650499105453,217.0580502152443,215.75329786539078,216.49420100450516,215.3702735900879,215.17309820652008
56,218.3458994626999,216.69758838415146,216.84001737833023,217.1779955625534,217.89501523971558,215.53292340040207,218.40223842859268,216.451853454113,217.07772225141525,215.74090135097504,216.48891150951385,215.34705996513367,215.157823741436
57,218.34189063310623,216.70606535673141,216.82771307229996,217.15740978717804,217.89401304721832,215.5201666355133,218.39090156555176,216.4376510977745,217.10103452205658,215.72677999734879,216.48517888784409,215.3287828564644,215.1392344236374
58,218.33889877796173,216.71068930625916,216.8158990740776,217.13696134090424,217.8917419910431,215.50466322898865,218.38346886634827,216.42448168992996,217.12679255008698,215.71045154333115,216.48241913318634,215.31610655784607,215.11810618638992
59,218.33660000562668,216.7104333639145,216.8037330508232,217.11789214611053,217.88834583759308,215.48560798168182,218.3810089826584,216.41307932138443,217.15349912643433,215.69181609153748,216.48038005828857,215.3091158270836,215.09557169675827
60,218.33476543426514,216.7046657204628,216.79047691822052,217.10140317678452,217.88407909870148,215.4625244140625,218.3841456770897,216.40398305654526,217.17934548854828,215.67077833414078,216.4786674976349,215.3074678182602,215.07237309217453
61,218.3334360718727,216.69335120916367,216.77556025981903,217.08829879760742,217.87844890356064,215.43536365032196,218.39306163787842,216.39763528108597,217.20250219106674,215.6476781964302,216.47685086727142,215.3108691573143,215.04905515909195
62,218.33244609832764,216.67718839645386,216.758558511734,217.07854342460632,217.87109833955765,215.40467727184296,218.40736889839172,216.39444011449814,217.22146052122116,215.62348300218582,216.47455215454102,215.31877958774567,215.02590548992157
63,218.33156245946884,216.6570102572441,216.73923403024673,217.07169663906097,217.86164516210556,215.37115454673767,218.4265730381012,216.39478051662445,217.2350331544876,215.59940618276596,216.47123247385025,215.33047103881836,215.00313585996628
64,218.33062505722046,216.63398623466492,216.7178537249565,217.06736654043198,217.8498958349228,215.3359293937683,218.44978040456772,216.39884513616562,217.2428605556488,215.57680183649063,216.4663473367691,215.34490317106247,214.98111027479172
65,218.3295175433159,216.60935813188553,216.69475275278091,217.06526160240173,217.83565664291382,215.30012875795364,218.47586888074875,216.40665662288666,217.2449003458023,215.55674320459366,216.45966279506683,215.36088252067566,214.96013045310974
66,218.32817363739014,216.5838440656662,216.67026406526566,217.0649458169937,217.8194401860237,215.26456034183502,218.50371938943863,216.41820335388184,217.24138414859772,215.54007202386856,216.4511617422104,215.37687921524048,214.94025659561157
67,218.3267738223076,216.55829399824142,216.64496344327927,217.06604731082916,217.80175733566284,215.22913891077042,218.53232944011688,216.4333097934723,217.23273140192032,215.5273512005806,216.44103026390076,215.39112585783005,214.92170995473862
68,218.32547962665558,216.5337394475937,216.6198200583458,217.0685606598854,217.78313398361206,215.19329243898392,218.56040352582932,216.45174998044968,217.21906566619873,215.5194965004921,216.42964696884155,215.401713013649,214.9049357175827
69,218.3243972659111,216.51149094104767,216.5957863330841,217.07233273983002,217.7638944387436,215.15672940015793,218.58653658628464,216.47283095121384,217.20020532608032,215.51742792129517,216.41791653633118,215.4072820544243,214.89005839824677
70,218.32358759641647,216.49261564016342,216.5737742781639,217.07698702812195,217.74450188875198,215.1191068291664,218.6093910932541,216.49522256851196,217.17632865905762,215.52201288938522,216.40687584877014,215.40714937448502,214.87757527828217
71,218.3231065273285,216.47821295261383,216.55463618040085,217.0820974111557,217.72533524036407,215.0806434750557,218.62756204605103,216.51786237955093,217.14795219898224,215.53329569101334,216.3977597951889,215.40154933929443,214.86820018291473
72,218.32290989160538,216.46917295455933,216.53909653425217,217.08724415302277,217.70688498020172,215.04175013303757,218.64007234573364,216.53939026594162,217.11575174331665,215.55026829242706,216.3915740251541,215.3912023305893,214.86202603578568
73,218.32296586036682,216.46587717533112,216.52751171588898,217.09202140569687,217.68984562158585,215.00284719467163,218.64625042676926,216.5583460330963,217.08044284582138,215.5713421702385,216.38916206359863,215.3773813843727,214.85917055606842
74,218.32314503192902,216.46805465221405,216.51969116926193,217.0958884358406,217.67468571662903,214.96454352140427,218.64548069238663,216.5736683011055,217.04311579465866,215.59502136707306,216.39075392484665,215.36157351732254,214.86024969816208
75,218.32348757982254,216.4751062989235,216.51533687114716,217.09807538986206,217.6617397069931,214.92761331796646,218.63761055469513,216.58455806970596,217.0054214000702,215.61962062120438,216.39612650871277,215.34516817331314,214.86587578058243
76,218.32404351234436,216.48621433973312,216.514310836792,217.0980971455574,217.651162981987,214.8930104970932,218.62292522192,216.590864777565,216.9688692688942,215.64432168006897,216.40501087903976,215.32908767461777,214.87648034095764
