overlap_id,pair_id,expected_shift,true_shift,peak1_shift,peak1_value,peak1_idx,peak_std,peak_std_norm,peak_to_baseline_std_ratio,peak2_shift,peak2_value,peak_ratio,peak_margin,baseline_median,baseline_mean,baseline_std,baseline_mad_std,psr_median_mad,psr_mean_std,half_level,level_95,left_cross_50,right_cross_50,width_50,left_cross_95,right_cross_95,width_95,left_width_50,right_width_50,left_width_95,right_width_95,prominence,prominence_left_base_shift,prominence_right_base_shift,candidate_peak_count,is_boundary_peak,incomplete_50,incomplete_95,distance_to_expected,abs_error_true,is_correct_true_1px,is_correct_true_2px,is_correct_true_5px
ovlp_040,pair_01,120.0,120.0,-49.0,0.9796449693044027,131,0.0003571719318242763,0.0003645932383829689,0.3494432161443522,-55.0,0.9794782455762228,1.0001702168771311,0.00016672372817994052,0.9781147077348498,0.9778773494718802,0.001022117229131532,0.0005428526276748223,2.818926337535552,1.7293709392066472,0.9788798385196262,0.979568456225925,-72.7289456138613,-37.91102409839888,34.817921515462416,-52.98175257415962,-45.971589202782674,7.010163371376947,23.7289456138613,11.088975901601117,3.9817525741596214,3.028410797217326,0.002521594100528435,-178.0,154.0,12,False,False,False,169.0,169.0,False,False,False
ovlp_040,pair_02,120.0,120.0,117.0,0.9632584505610996,297,0.0022357969757216866,0.002321076938820865,1.6579044205160725,-180.0,0.9626264031728109,1.000656586383051,0.0006320473882887034,0.9589549663331773,0.9588124849109185,0.00134856807669632,0.0015385384662151105,2.797124883402538,3.2968047568445042,0.9611067084471385,0.9630432763497034,109.27575253744641,124.16675595217413,14.89100341472772,114.77425686096286,119.07360465936291,4.299347798400049,7.724247462553592,7.166755952174128,2.225743139037135,2.073604659362914,0.007077904807196611,-161.0,141.0,9,False,False,False,3.0,3.0,False,False,True
ovlp_040,pair_03,120.0,120.0,-49.0,0.9796449693044027,131,0.0003571719318242763,0.0003645932383829689,0.3494432161443522,-55.0,0.9794782455762228,1.0001702168771311,0.00016672372817994052,0.9781147077348498,0.9778773494718802,0.001022117229131532,0.0005428526276748223,2.818926337535552,1.7293709392066472,0.9788798385196262,0.979568456225925,-72.7289456138613,-37.91102409839888,34.817921515462416,-52.98175257415962,-45.971589202782674,7.010163371376947,23.7289456138613,11.088975901601117,3.9817525741596214,3.028410797217326,0.002521594100528435,-178.0,154.0,12,False,False,False,169.0,169.0,False,False,False
ovlp_040,pair_04,120.0,120.0,118.0,0.9627350656191508,298,0.0025318494474008677,0.002629850659664706,1.3008411797571846,-180.0,0.962123375468784,1.0006357710102083,0.0006116901503667727,0.9582458742459615,0.9578960019540457,0.0019463171114197536,0.0016530019644101412,2.715781027393508,2.4862668250268984,0.9604904699325562,0.9625106060504913,111.28044015620397,125.6554412924157,14.375001136211736,116.3781319276942,120.5691252178046,4.190993290110399,6.719559843796034,7.655441292415702,1.6218680723058014,2.569125217804597,0.006353900697496195,97.0,163.0,6,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_05,120.0,120.0,119.0,0.9650407648086547,299,0.002999701183805708,0.003108367328296727,1.7730468956808014,125.0,0.9634566630257501,1.0016441858193494,0.00158410178290469,0.9587971274058025,0.9581651900269919,0.0016918340914236817,0.0014509867282708833,4.303028608878259,4.063976968259983,0.9619189461072286,0.9647285829385122,111.16361678228846,127.49738826326869,16.333771480980232,116.9798576431788,121.84019663913325,4.86033899595445,7.836383217711543,8.49738826326869,2.0201423568211965,2.8401966391332536,0.010202379491594082,-153.0,143.0,9,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_06,120.0,120.0,118.0,0.9671867730882432,298,0.0025372284988586557,0.0026233076893279294,1.813072131169871,112.0,0.9655209419462416,1.0017253184986787,0.0016658311420015837,0.9606668028566572,0.9604248349451356,0.00139940847098098,0.0013171700373490768,4.949983712587359,4.831997435578946,0.9639267879724502,0.9668607745766639,108.7923171982349,126.74536730578434,17.953050107549444,115.5041412933004,120.29422015224344,4.790078858943033,9.207682801765102,8.745367305784342,2.495858706699593,2.2942201522434402,0.009659498532612942,-164.0,145.0,8,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_07,120.0,120.0,119.0,0.9756203656726413,299,0.0017898993838667738,0.0018346269172361197,1.0916302948580177,113.0,0.9746379650963676,1.0010079646098915,0.0009824005762737453,0.9700137066841126,0.9698222557852667,0.0016396571186214433,0.001725450706481906,3.249388097536787,3.536172179857596,0.972817036178377,0.9753400327232149,106.22167774199103,128.64133060259405,22.419652860603023,115.83651582815553,121.39555862864553,5.559042800490005,12.77832225800897,9.641330602594053,3.1634841718444733,2.3955586286455315,0.006825268533494633,-154.0,148.0,8,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_08,120.0,120.0,118.0,0.9696861929363675,298,0.0022260859036779563,0.0022956766012487053,1.4971945082568001,-180.0,0.9696270309554206,1.0000610151935312,5.9161980946909054e-05,0.9655674266815186,0.9651029241432747,0.00148683814387605,0.0010391802986461723,3.9634760784194274,3.0825606754643973,0.9676268098089431,0.9694802546236251,110.92277558381292,125.39929309721845,14.476517513405526,115.97385555633521,120.21131835735046,4.237462801015255,7.077224416187079,7.399293097218447,2.0261444436647906,2.2113183573504642,0.007665296660529286,-116.0,141.0,9,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_09,120.0,120.0,119.0,0.969872288439009,299,0.002139166218582772,0.002205616393087918,2.308864239265829,113.0,0.968493058151669,1.0014240993012093,0.0013792302873399942,0.9654042557875315,0.9653078111492924,0.0009265015162879315,0.0007699745226702227,5.802831807970197,4.92657292996596,0.9676382721132702,0.9696488868064351,111.1878800196119,125.96218656862396,14.774306549012067,116.42131955865477,120.7676031347412,4.346283576086421,7.812119980388104,6.962186568623963,2.5786804413452273,1.7676031347411936,0.006503280533684652,-135.0,144.0,11,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_10,120.0,120.0,119.0,0.9665054400761922,299,0.0025024812698294955,0.0025892055709818024,1.6483347166038038,113.0,0.9647262371910944,1.001844256760631,0.001779202885097808,0.9607305301560296,0.9603387017763323,0.001518187565075107,0.001282828925927428,4.5016991770649435,4.061908055184763,0.9636179851161109,0.9662166945801841,110.95924687087499,126.99880358444675,16.039556713571756,116.68266516134787,121.19154878758509,4.508883626237221,8.040753129125008,7.9988035844467475,2.3173348386521297,2.1915487875850914,0.008468550046284995,-161.0,145.0,10,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_11,120.0,120.0,118.0,0.9649634657965768,298,0.0023242919980008066,0.0024086839350773814,1.5256036106149315,112.0,0.9635037724177041,1.001514984601679,0.0014596933788726396,0.9595966509977976,0.9591737995056642,0.0015235228743749134,0.0011432230281828845,4.694460019152679,3.8001833699333476,0.9622800583971871,0.9646951250566378,108.96893459181571,126.09287558150605,17.12394098969034,115.63063957742024,120.27765748460261,4.647017907182374,9.03106540818429,8.09287558150605,2.36936042257976,2.2776574846026136,0.008858989609612511,-164.0,144.0,9,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_12,120.0,120.0,119.0,0.9747144405047099,299,0.0019014116351642502,0.0019507371145334564,1.7451882095401552,125.0,0.973516567548116,1.001230459754384,0.001197872956593904,0.9703015984429253,0.9700733116186327,0.0010895166634578965,0.0007001376005013857,6.302821129195834,4.259805326287699,0.9725080194738176,0.9744937984016206,110.21933248337889,127.52821320282396,17.30888071944507,116.75880950263817,121.5057973701449,4.746987867506732,8.780667516621108,8.528213202823963,2.2411904973618277,2.5057973701449043,0.0071078154775832125,-138.0,147.0,12,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_13,120.0,120.0,118.0,0.9671644989649455,298,0.0025156787621186784,0.0026010867487495093,1.9535417101981118,112.0,0.9657282323307461,1.0014872368707013,0.001436266634199379,0.9621331005626255,0.9618180395298535,0.0012877527769107932,0.0012526539618175345,4.016590818919966,4.151774728001546,0.9646487997637855,0.9669129290448295,109.31663802630268,125.29968815430253,15.983050127999846,115.85343563207668,120.36789695335979,4.5144613212831075,8.683361973697316,7.29968815430253,2.146564367923318,2.3678969533597893,0.008058010737101218,-162.0,151.0,9,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_14,120.0,120.0,119.0,0.9681900008519492,299,0.0022471927942473756,0.0023210245842964507,1.2798094815712235,125.0,0.9666902981864082,1.0015513786249377,0.0014997026655410028,0.9651041376590729,0.9644512431166238,0.0017558807202213368,0.0008299807903766873,3.717993511001347,2.1292777420860944,0.966647069255511,0.9680357076923054,113.60327539976358,125.0889371981992,11.485661798435629,117.64890254374924,121.03550791148515,3.3866053677359105,5.396724600236425,6.088937198199204,1.3510974562507556,2.035507911485155,0.0071207547187805975,-146.0,165.0,10,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_15,120.0,120.0,121.0,0.9656415587001376,301,0.0024521249788421245,0.0025393739082056094,1.9231320122758835,115.0,0.9640665443738302,1.0016337195139682,0.0015750143263073557,0.9599641773435805,0.9598236648763219,0.0012750684628977796,0.0014798267185687744,3.8365176715068134,4.562808973091284,0.962802868021859,0.9653576896323097,112.81198119311732,129.13154472737295,16.319563534255636,118.36879593217087,123.14675896432146,4.777963032150595,8.188018806882681,8.131544727372955,2.631204067829131,2.1467589643214637,0.0068936554590860455,-129.0,154.0,9,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_16,120.0,120.0,118.0,0.9671037610371908,298,0.0025120061179469415,0.0025974525373088074,1.3343023742484623,124.0,0.9656502975357903,1.001505165488075,0.0014534635014004094,0.9594998870955573,0.9592873807392188,0.0018826363247399704,0.0019386272505919175,3.9222980793815543,4.1518269860492225,0.963301824066374,0.9667235673401091,107.50611635684123,128.25366245412516,20.74754609728393,115.71468880618453,121.22170590115705,5.507017094972525,10.493883643158767,10.253662454125163,2.285311193815474,3.2217059011570512,0.007960512373182627,-142.0,150.0,8,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_17,120.0,120.0,119.0,0.9667965639962091,299,0.0020950122002991785,0.0021669628113276927,1.5512622945657453,-180.0,0.9664127188258701,1.0003971855531923,0.00038384517033895893,0.9625627822346158,0.962471194041272,0.001350520932300265,0.001401478012800222,3.020940551991947,3.2027418838817154,0.9646796731154124,0.9665848749081294,111.8700116934649,126.69959406129371,14.829582367828806,117.30134638270795,121.56278418854849,4.2614378058405435,7.129988306535097,7.699594061293709,1.6986536172920523,2.562784188548491,0.006532601780361635,-134.0,145.0,9,False,False,False,1.0,1.0,True,True,True
ovlp_040,pair_18,120.0,120.0,118.0,0.9622167981995478,298,0.0018553908682355483,0.0019282461828844222,1.5099197138729008,112.0,0.9610723246468437,1.001190829788096,0.001144473552704084,0.9587003596623739,0.9585088260504936,0.0012288010092116248,0.0015465752127964694,2.2736938417728525,3.017552981530448,0.9604585789309608,0.962040976272689,110.18614159350498,124.99787128035828,14.811729686853297,115.7867233392202,119.98234644135866,4.195623102138455,7.813858406495015,6.997871280358282,2.2132766607797976,1.9823464413586578,0.005742314126756631,-125.0,143.0,10,False,False,False,2.0,2.0,False,True,True
ovlp_040,pair_19,120.0,120.0,118.0,0.9704280718167623,298,0.0025111290690421418,0.002587650895486767,2.1823337223952297,112.0,0.9687895650333828,1.0016912927662707,0.001638506783379512,0.9649625999397702,0.9646180950767465,0.0011506622673117296,0.0009229847514629144,5.9215191457165615,5.049245903917193,0.9676953358782663,0.9701547982229126,109.56117878179444,125.38038567077389,15.819206888979451,115.78676342633463,120.1327335613907,4.3459701350560636,8.438821218205561,7.38038567077389,2.2132365736653696,2.132733561390694,0.008303662670983147,-170.0,141.0,10,False,False,False,2.0,2.0,False,True,True
ovlp_042,pair_00,116.00000000000001,116.00000000000001,180.0,0.9655121474795871,360,0.002184366282794736,0.0022623913003030527,1.5022758666370797,115.0,0.9653522467613219,1.0001656397639325,0.00015990071826521568,0.9610390014118619,0.96090710635045,0.0014540380573939127,0.0008763920445444931,5.104046865293176,3.1670705630572282,0.9632755744457245,0.9652884901762009,172.91890350055152,,,179.26984894137019,,,7.081096499448478,,0.730151058629815,,0.004473146067725198,,,9,True,True,True,63.999999999999986,63.999999999999986,False,False,False
ovlp_044,pair_00,112.00000000000001,112.00000000000001,180.0,0.974268782403734,360,0.0012714735746197036,0.0013050542084317844,1.1579622398604468,112.0,0.9731310693422953,1.0011691262331268,0.0011377130614387276,0.9700728702545165,0.9699542895041261,0.0010980268016105056,0.0011344932656288432,3.6984901332946922,3.9293147428457695,0.9721708263291253,0.9740589867962731,170.67783025232777,,,179.14018458926117,,,9.322169747672234,,0.8598154107388325,,0.004195912149217551,,,8,True,True,True,67.99999999999999,67.99999999999999,False,False,False
ovlp_045,pair_00,110.00000000000001,110.00000000000001,177.0,0.9649901729159885,357,0.0014787856217054617,0.00153243593894526,1.0314674845195866,-173.0,0.9646314904424877,1.0003718336764398,0.0003586824735007932,0.9601174330711365,0.9604904185157385,0.0014336715833502174,0.001249882683436075,3.898557768202932,3.1386228565226975,0.9625538029935625,0.9647465359237459,164.74071578236487,,,173.79002584988808,,,12.259284217635127,,3.2099741501119183,,0.00015761348936293995,135.0,180.0,10,True,True,True,66.99999999999999,66.99999999999999,False,False,False
ovlp_045,pair_01,110.00000000000001,110.00000000000001,180.0,0.972145926422543,360,0.0013914432051989251,0.0014313110484548126,1.2459609743986537,111.0,0.9718891519970364,1.0002642013494842,0.0002567744255066451,0.9686311021116045,0.9687004511847216,0.0011167630718694752,0.0008967000243664028,3.919732592203347,3.0852338554261935,0.9703885142670738,0.9719701852069961,176.4364266509245,,,179.65066090772223,,,3.5635733490755115,,0.3493390922777735,,0.0035148243109385247,,,9,True,True,True,69.99999999999999,69.99999999999999,False,False,False
ovlp_045,pair_02,110.00000000000001,110.00000000000001,108.0,0.96992044183943,288,0.0020322390383260406,0.002095263642935445,1.6783600854628113,102.0,0.9686337547832066,1.0013283524860348,0.001286687056223479,0.9632946369383071,0.9632339210477141,0.0012108480509804584,0.001169132085243837,5.667285146606059,5.522179918695559,0.9666075393888686,0.9695891515943739,96.4750983187723,117.0153554122456,20.5402570934733,104.93691643851068,110.2730838255417,5.3361673870310256,11.524901681227703,9.015355412245597,3.0630835614893215,2.273083825541704,0.007547296947903126,-156.0,151.0,9,False,False,False,2.000000000000014,2.000000000000014,False,False,True
ovlp_045,pair_03,110.00000000000001,110.00000000000001,108.0,0.9687921367751229,288,0.0022579475429125705,0.0023306831849696234,1.2021636023841058,102.0,0.9674912595748901,1.0013445880646037,0.0013008772002327529,0.9645288489924537,0.9639575336053967,0.0018782364883071288,0.0019958759863377977,2.1360484378048947,2.5740119520751303,0.9666604928837883,0.9685789723859894,99.81122914594341,114.55452914850686,14.743300002563444,105.57273246789039,109.67072097918714,4.097988511296748,8.188770854056585,6.554529148506859,2.42726753210961,1.6707209791871378,0.007323995166354846,-132.0,129.0,8,False,False,False,2.000000000000014,2.000000000000014,False,False,True
ovlp_045,pair_04,110.00000000000001,110.00000000000001,-180.0,0.961413196987576,0,0.001528602406506304,0.0015899536341875881,0.7098480799396322,-64.0,0.9602461218833923,1.0012153916351099,0.001167075104183679,0.9567247410615285,0.9565151046826168,0.00215342190773595,0.0016706101472376614,2.8064332865449284,2.274562308186468,0.9590689690245522,0.9611787741912736,,-173.20856988784905,,,-179.5243377053604,,,6.791430112150948,,0.47566229463959075,0.004688455926047497,,,7,True,True,True,290.0,290.0,False,False,False
ovlp_045,pair_05,110.00000000000001,110.00000000000001,110.0,0.9685105877452427,290,0.001518054298139667,0.0015674111541452518,0.8759584517822214,116.0,0.9674543494648403,1.0010917706669948,0.0010562382804023551,0.9647741250197093,0.9639026541213195,0.001733020892772985,0.0010939047988256221,3.4157110651171316,2.6589025228369305,0.966642356382476,0.968323764608966,101.71845712442914,118.46010334325022,16.74164621882109,107.60421542021248,112.34556723903448,4.741351818821997,8.281542875570864,8.460103343250225,2.3957845797875166,2.34556723903448,0.007742211023966661,-138.0,164.0,6,False,False,False,1.4210854715202004e-14,1.4210854715202004e-14,True,True,True
ovlp_045,pair_06,110.00000000000001,110.00000000000001,180.0,0.9678495566050211,360,0.0017565233447676227,0.0018148722937158495,1.4504570446728993,108.0,0.9673483811484442,1.0005180919990602,0.0005011754565769078,0.9639625963899825,0.9638809669570985,0.0012110136947652568,0.001249915085712947,3.1097794237930496,3.2770807341629236,0.9659060764975018,0.9676552085942692,175.31530674788812,,,179.53671585008988,,,4.6846932521118845,,0.46328414991012323,,0.0038869602150386484,,,8,True,True,True,69.99999999999999,69.99999999999999,False,False,False
ovlp_045,pair_07,110.00000000000001,110.00000000000001,-56.0,0.9593388369348315,124,0.0005915013427555193,0.0006165718721921193,0.4549449379218142,-173.0,0.9592928687731423,1.0000479187985083,4.5968161689113884e-05,0.9562663706143697,0.9561857099706927,0.0013001602907320917,0.0010811176820595472,2.841935130141119,2.425183253645797,0.9578026037746006,0.9591852136188084,-71.06395445142581,-39.34124045360062,31.722713997825196,-59.39266879307815,-53.17635622038786,6.216312572690292,15.063954451425815,16.65875954639938,3.392668793078151,2.8236437796121407,0.005394221676720545,-148.0,78.0,11,False,False,False,166.0,166.0,False,False,False
ovlp_045,pair_08,110.00000000000001,110.00000000000001,110.0,0.97393804497189,290,0.0015553959550648965,0.0015970173494041797,0.9095607555432557,104.0,0.9730896321932475,1.0008718752626418,0.0008484127786424489,0.9705364416705238,0.9701839198643961,0.0017100517426523105,0.0021301529859702093,1.596882159999825,2.1953283715679572,0.9722372433212069,0.9737679648068216,101.23300971071563,117.91652066958903,16.6835109588734,107.1652276697114,112.04506880697376,4.8798411372623605,8.766990289284365,7.916520669589033,2.834772330288601,2.0450688069737595,0.00606470717324159,-164.0,170.0,8,False,False,False,1.4210854715202004e-14,1.4210854715202004e-14,True,True,True
ovlp_045,pair_09,110.00000000000001,110.00000000000001,109.0,0.9611349500550164,289,0.0014829671088226063,0.0015429332881274577,0.8160211472694532,180.0,0.9605764667193095,1.0005814043494259,0.0005584833357068497,0.9566726789209579,0.9562953072604206,0.0018173145558603092,0.0016669280703069634,2.676942822875843,2.6630738079928844,0.9589038144879871,0.9609118364983135,99.0694595233251,118.53621011796496,19.466750594639862,105.81580665013333,111.3009540379054,5.485147387772074,9.930540476674906,9.536210117964956,3.184193349866675,2.3009540379053988,0.00399733357959331,-148.0,129.0,9,False,False,False,1.0000000000000142,1.0000000000000142,False,True,True
ovlp_045,pair_10,110.00000000000001,110.00000000000001,107.0,0.9631920819812351,287,0.0019467259334433014,0.002021119120330588,1.4819814235665776,180.0,0.9631191195382012,1.0000757564059872,7.29624430338971e-05,0.9592623770236969,0.9589552508534656,0.0013135967175339194,0.0010964174481233582,3.584132087887078,3.2253667135553807,0.961227229502466,0.9629955967333581,100.13876553431064,114.52853476154868,14.389769227238048,105.34800601814702,109.26797993283996,3.919973914692946,6.861234465689364,7.528534761548684,1.651993981852982,2.267979932839964,0.005803340540991853,-118.0,162.0,10,False,False,False,3.000000000000014,3.000000000000014,False,False,True
ovlp_045,pair_11,110.00000000000001,110.00000000000001,107.0,0.9657084796163771,287,0.0014518759636363834,0.001503430894811169,1.343287378943741,180.0,0.965102225939433,1.00062817560736,0.0006062536769441129,0.9613799915048811,0.9613920262977482,0.001080837940112285,0.0012559874687991305,3.4462828802221526,3.9936175058588526,0.9635442355606291,0.9654920552108023,97.60944357181269,119.98631472533525,22.376871153522558,104.75080935265703,110.42013966892388,5.669330316266851,9.39055642818731,12.986314725335248,2.249190647342971,3.4201396689238805,0.005540533860524444,-146.0,134.0,10,False,False,False,3.000000000000014,3.000000000000014,False,False,True
ovlp_045,pair_12,110.00000000000001,110.00000000000001,111.0,0.9649517061975267,291,0.001796270706058001,0.0018615135809608096,0.9417763358539,105.0,0.9636365294456481,1.0013648058284332,0.0013151767518785329,0.9593232692612541,0.958827990281913,0.0019073219804671975,0.0015528730371794927,3.6245313052093366,3.2106356337977444,0.9621374877293905,0.964670284350713,101.69208296638935,120.04236492983478,18.350281963445426,108.03205269671639,113.23024647435966,5.198193777643269,9.30791703361065,9.042364929834775,2.9679473032836086,2.23024647435966,0.006535541481441864,-153.0,147.0,6,False,False,False,0.9999999999999858,0.9999999999999858,True,True,True
ovlp_045,pair_13,110.00000000000001,110.00000000000001,108.0,0.9699819048245748,288,0.0020667606120497004,0.002130720791563099,1.3928659669110741,102.0,0.9687271255917018,1.0012952865670057,0.0012547792328729823,0.9647975828912523,0.9644090516260928,0.0014838187314125469,0.0013653516341050494,3.7970598956514987,3.7557506725749605,0.9673897438579135,0.9697226887279087,97.21366712367372,116.4167436213277,19.20307649765398,105.81246359411627,110.69966349073393,4.887199896617659,10.786332876326284,8.416743621327697,2.1875364058837334,2.6996634907339256,0.007768092155456596,-156.0,169.0,9,False,False,False,2.000000000000014,2.000000000000014,False,False,True
ovlp_045,pair_14,110.00000000000001,110.00000000000001,109.0,0.9656912194357978,289,0.001552374583604399,0.0016075268702467535,0.6249658764122785,180.0,0.9649199729495578,1.000799285441136,0.0007712464862400514,0.9592225983407762,0.9589634598973724,0.0024839349510025503,0.0024026339448292365,2.6923040477901066,2.7085087456537456,0.962456908888287,0.9653677883810468,96.59291162614483,123.28583764584192,26.692926019697097,105.76316978811313,112.58425509310821,6.82108530499508,12.407088373855174,14.285837645841923,3.2368302118868684,3.5842550931082116,0.006346214612325096,-144.0,148.0,8,False,False,False,1.0000000000000142,1.0000000000000142,False,True,True
ovlp_046,pair_00,108.0,108.0,108.0,0.9710817485385471,288,0.0018019682235399835,0.0018556297924988282,1.0112097442121906,102.0,0.970141216913859,1.0009694790905597,0.0009405316246881013,0.9654219857851665,0.9650555739245481,0.0017819925429455332,0.00133292206064882,4.246131803554721,3.3817058538517153,0.9682518671618567,0.9707987604008781,95.33850733796963,118.06712405115648,22.728616713186852,104.75763716999566,110.63823949494581,5.8806023249501465,12.66149266203037,10.067124051156483,3.242362830004339,2.6382394949458075,0.007151387797461606,-156.0,167.0,11,False,False,False,0.0,0.0,True,True,True
ovlp_048,pair_00,104.0,104.0,180.0,0.9665967557165358,360,0.0013474416137192623,0.0013940059344813413,0.7264475532430942,103.0,0.9659454147020976,1.0006743041630763,0.0006513410144382004,0.9601101697815789,0.9602044968480379,0.0018548367431397519,0.0012861245320638017,5.043513107201266,3.446264956816365,0.9633534627490574,0.9662724264197879,163.60109792100766,,,178.0159680873355,,,16.398902078992336,,1.9840319126645056,,0.006486585934956879,,,6,True,True,True,76.0,76.0,False,False,False
ovlp_050,pair_00,100.0,100.0,-180.0,0.9453047151035734,0,0.0010261946583502658,0.0010855702314336068,0.9138512568801076,180.0,0.9437353359328378,1.001662944165574,0.0015693791707356297,0.9395554143852658,0.9395802114789001,0.001122934012099189,0.0012696620151997787,4.528213532010684,5.097809455403336,0.9424300647444196,0.945017250067658,,-169.2916121091503,,,-178.80723412716435,,,10.708387890849707,,1.1927658728356505,0.005749300718307593,,,10,True,True,True,280.0,280.0,False,False,False
ovlp_050,pair_01,100.0,100.0,-180.0,0.9295747926500109,0,0.0028590295882789437,0.0030756315800350895,2.040156421836504,180.0,0.9291324151886834,1.000476118854639,0.00044237746132747,0.921436748902003,0.9217116634089961,0.0014013776383407445,0.0007012451692421371,11.605133418320673,5.610999509257772,0.9255057707760069,0.9291678904626105,,-172.1876070339268,,,-179.19569429295393,,,7.81239296607319,,0.8043057070460691,0.008138043748007862,,,11,True,True,True,280.0,280.0,False,False,False
ovlp_050,pair_02,100.0,100.0,167.0,0.9338948424657186,347,0.0006583542721343526,0.000704955464146403,0.5714392497440536,173.0,0.9329822278022766,1.0009781693972797,0.0009126146634420573,0.9292496490478516,0.9291158377269558,0.0011520984469114224,0.0012773260374069476,3.6366544498670845,4.148087128816546,0.9315722457567851,0.9336625827948253,142.10068455684853,,,165.04625559335724,169.87626563880505,4.830010045447807,24.899315443151465,,1.9537444066427554,2.8762656388050516,0.001796790758768818,-62.0,179.0,12,True,True,False,67.0,67.0,False,False,False
ovlp_050,pair_03,100.0,100.0,171.0,0.9437598082754347,351,0.0012600739424746177,0.0013351638112002193,1.4903835207003626,180.0,0.9436758176485698,1.0000890036867471,8.399062686492709e-05,0.9402687003877428,0.9402832554634405,0.000845469588849508,0.0007398080027897194,4.718937716985219,4.11197854759627,0.9420142543315888,0.9435852528810501,163.52342575254917,,,168.57785658672705,174.34017682531245,5.762320238585403,7.476574247450827,,2.4221434132729485,3.3401768253124544,0.00023762861887610676,134.0,176.0,10,True,True,False,71.0,71.0,False,False,False
ovlp_050,pair_04,100.0,100.0,180.0,0.9402196566263835,360,0.0007142387272579739,0.0007596509201059938,0.5695810512836289,174.0,0.9388893998993768,1.0014168407132398,0.0013302567270067067,0.9330928919050429,0.9334894175085366,0.0012539720653423057,0.001197636859258043,5.950689197855699,5.367136401088543,0.9366562742657132,0.9398633183903164,158.43490878550023,,,178.79299355921492,,,21.565091214499773,,1.2070064407850793,,0.0071267647213406615,,,12,True,True,True,80.0,80.0,False,False,False
ovlp_050,pair_05,100.0,100.0,180.0,0.9341248559951782,360,0.0014819526450569741,0.0015864609913180852,0.9495954548100501,-180.0,0.9329405397839017,1.0012694444723678,0.0011843162112765704,0.9282923564645978,0.9283194379549402,0.0015606147202478055,0.0014454479026795913,4.035081112067779,3.7199559666566624,0.9312086062298881,0.9338332310186492,173.85900947924623,,,179.46670699214488,,,6.140990520753775,,0.5332930078551215,,0.005832499530580404,,,9,True,True,True,80.0,80.0,False,False,False
ovlp_050,pair_06,100.0,100.0,-180.0,0.9403183160887825,0,0.0008267747432607016,0.0008792498551975879,0.7007233901733249,-163.0,0.937699036333296,1.002793305371976,0.002619279755486481,0.933511863682005,0.933726737589618,0.0011798874632345266,0.0007838124550978127,8.683776791896067,5.586616270245313,0.9369150898853937,0.9399779934684436,,-156.74177258638235,,,-179.49879568355823,,,23.258227413617647,,0.5012043164417719,0.0068064524067774634,,,11,True,True,True,280.0,280.0,False,False,False
ovlp_050,pair_07,100.0,100.0,99.0,0.9689752981397842,279,0.0016612670118259147,0.0017144575460439247,1.2298839423053358,105.0,0.9680576968193054,1.0009478787509192,0.0009176013204788003,0.9642415862613254,0.9640274237692357,0.0013507510381117588,0.0011149195410410896,4.245787883526186,3.663054279392067,0.9666084422005548,0.9687386125458612,89.47008754028047,108.86887118709937,19.3987836468189,96.7653740097549,102.20836769110126,5.4429936813463655,9.529912459719526,9.868871187099373,2.2346259902451067,3.208367691101259,0.006738860077328379,-147.0,132.0,6,False,False,False,1.0,1.0,True,True,True
ovlp_050,pair_08,100.0,100.0,-180.0,0.9411620651351081,0,0.0013149144017419894,0.0013971179358501103,1.2495821979567452,180.0,0.940785511334737,1.0004002546763682,0.00037655380037115993,0.9359265723493364,0.935927547096427,0.001052283238263215,0.001129077372312537,4.636965467697382,4.974438296024429,0.9385443187422222,0.9409002904958196,,-172.85259675418044,,,-179.36303150207777,,,7.147403245819561,,0.6369684979222257,0.005235492785771734,,,10,True,True,True,280.0,280.0,False,False,False
ovlp_050,pair_09,100.0,100.0,180.0,0.9367351857821147,360,0.002511605870243245,0.0026812336168905763,2.3919515766555897,-180.0,0.93510335471895,1.0017450809634354,0.0016318310631646682,0.9287631114323934,0.9290023351915521,0.0010500237106618,0.0008619555536905796,9.248822999733258,7.364453309048438,0.9327491486072541,0.9363365820646287,174.44456185777804,,,179.50626224353795,,,5.555438142221959,,0.4937377564620533,,0.007972074349721248,,,11,True,True,True,80.0,80.0,False,False,False
ovlp_050,pair_10,100.0,100.0,-180.0,0.9397459130816989,0,0.0015263247391774052,0.0016241887492462134,1.4458024215322303,-174.0,0.938133439487881,1.0017188104868089,0.001612473593817887,0.9348350434833104,0.9346496314963484,0.0010556938599949495,0.0008387113384405753,5.855256002046331,4.827423724312323,0.9372904782825047,0.9395003696017794,,-170.86298347683567,,,-179.31378122480504,,,9.137016523164334,,0.6862187751949591,0.00491086959838849,,,10,True,True,True,280.0,280.0,False,False,False
